case,kind,product_under_test,param,match_mode,day,product,pnl
baseline,baseline,,,default,2,SLEEP_POD_LAMB_WOOL,7141
baseline,baseline,,,default,2,SLEEP_POD_NYLON,2191
baseline,baseline,,,default,2,SLEEP_POD_POLYESTER,17615
baseline,baseline,,,default,2,SLEEP_POD_SUEDE,10064
baseline,baseline,,,default,2,SNACKPACK_CHOCOLATE,8445
baseline,baseline,,,default,2,SNACKPACK_PISTACHIO,7750
baseline,baseline,,,default,2,SNACKPACK_RASPBERRY,13450
baseline,baseline,,,default,2,SNACKPACK_STRAWBERRY,6250
baseline,baseline,,,default,2,SNACKPACK_VANILLA,6080
baseline,baseline,,,default,2,TRANSLATOR_ASTRO_BLACK,-1136
baseline,baseline,,,default,2,TRANSLATOR_ECLIPSE_CHARCOAL,-2587
baseline,baseline,,,default,2,TRANSLATOR_GRAPHITE_MIST,226
baseline,baseline,,,default,2,TRANSLATOR_SPACE_GRAY,0
baseline,baseline,,,default,2,TRANSLATOR_VOID_BLUE,5339
baseline,baseline,,,default,2,UV_VISOR_AMBER,13933
baseline,baseline,,,default,2,UV_VISOR_MAGENTA,17813
baseline,baseline,,,default,2,UV_VISOR_ORANGE,5338
baseline,baseline,,,default,2,UV_VISOR_RED,7582
baseline,baseline,,,default,2,UV_VISOR_YELLOW,4356
baseline,baseline,,,default,3,GALAXY_SOUNDS_BLACK_HOLES,6391
baseline,baseline,,,default,3,GALAXY_SOUNDS_DARK_MATTER,1162
baseline,baseline,,,default,3,GALAXY_SOUNDS_PLANETARY_RINGS,-389
baseline,baseline,,,default,3,GALAXY_SOUNDS_SOLAR_FLAMES,9240
baseline,baseline,,,default,3,GALAXY_SOUNDS_SOLAR_WINDS,13780
baseline,baseline,,,default,3,MICROCHIP_CIRCLE,1727
baseline,baseline,,,default,3,MICROCHIP_OVAL,18822
baseline,baseline,,,default,3,MICROCHIP_RECTANGLE,3904
baseline,baseline,,,default,3,MICROCHIP_SQUARE,32872
baseline,baseline,,,default,3,MICROCHIP_TRIANGLE,10233
baseline,baseline,,,default,3,OXYGEN_SHAKE_CHOCOLATE,10434
baseline,baseline,,,default,3,OXYGEN_SHAKE_EVENING_BREATH,7882
baseline,baseline,,,default,3,OXYGEN_SHAKE_GARLIC,-219
baseline,baseline,,,default,3,OXYGEN_SHAKE_MINT,-2572
baseline,baseline,,,default,3,OXYGEN_SHAKE_MORNING_BREATH,8159
baseline,baseline,,,default,3,PANEL_1X2,0
baseline,baseline,,,default,3,PANEL_1X4,4839
baseline,baseline,,,default,3,PANEL_2X2,5525
baseline,baseline,,,default,3,PANEL_2X4,6121
baseline,baseline,,,default,3,PANEL_4X4,0
baseline,baseline,,,default,3,PEBBLES_L,20743
baseline,baseline,,,default,3,PEBBLES_M,0
baseline,baseline,,,default,3,PEBBLES_S,5188
baseline,baseline,,,default,3,PEBBLES_XL,38715
baseline,baseline,,,default,3,PEBBLES_XS,9490
baseline,baseline,,,default,3,ROBOT_DISHES,15499
baseline,baseline,,,default,3,ROBOT_IRONING,20550
baseline,baseline,,,default,3,ROBOT_LAUNDRY,4651
baseline,baseline,,,default,3,ROBOT_MOPPING,-4805
baseline,baseline,,,default,3,ROBOT_VACUUMING,13873
baseline,baseline,,,default,3,SLEEP_POD_COTTON,10402
baseline,baseline,,,default,3,SLEEP_POD_LAMB_WOOL,6585
baseline,baseline,,,default,3,SLEEP_POD_NYLON,7216
baseline,baseline,,,default,3,SLEEP_POD_POLYESTER,-238
baseline,baseline,,,default,3,SLEEP_POD_SUEDE,11197
baseline,baseline,,,default,3,SNACKPACK_CHOCOLATE,9078
baseline,baseline,,,default,3,SNACKPACK_PISTACHIO,6570
baseline,baseline,,,default,3,SNACKPACK_RASPBERRY,10530
baseline,baseline,,,default,3,SNACKPACK_STRAWBERRY,970
baseline,baseline,,,default,3,SNACKPACK_VANILLA,7334
baseline,baseline,,,default,3,TRANSLATOR_ASTRO_BLACK,8967
baseline,baseline,,,default,3,TRANSLATOR_ECLIPSE_CHARCOAL,13679
baseline,baseline,,,default,3,TRANSLATOR_GRAPHITE_MIST,3246
baseline,baseline,,,default,3,TRANSLATOR_SPACE_GRAY,0
baseline,baseline,,,default,3,TRANSLATOR_VOID_BLUE,6956
baseline,baseline,,,default,3,UV_VISOR_AMBER,10176
baseline,baseline,,,default,3,UV_VISOR_MAGENTA,10135
baseline,baseline,,,default,3,UV_VISOR_ORANGE,4989
baseline,baseline,,,default,3,UV_VISOR_RED,3688
baseline,baseline,,,default,3,UV_VISOR_YELLOW,8065
baseline,baseline,,,default,4,GALAXY_SOUNDS_BLACK_HOLES,15710
baseline,baseline,,,default,4,GALAXY_SOUNDS_DARK_MATTER,17479
baseline,baseline,,,default,4,GALAXY_SOUNDS_PLANETARY_RINGS,6740
baseline,baseline,,,default,4,GALAXY_SOUNDS_SOLAR_FLAMES,16360
baseline,baseline,,,default,4,GALAXY_SOUNDS_SOLAR_WINDS,11785
baseline,baseline,,,default,4,MICROCHIP_CIRCLE,11944
baseline,baseline,,,default,4,MICROCHIP_OVAL,18905
baseline,baseline,,,default,4,MICROCHIP_RECTANGLE,19251
baseline,baseline,,,default,4,MICROCHIP_SQUARE,-20836
baseline,baseline,,,default,4,MICROCHIP_TRIANGLE,14252
baseline,baseline,,,default,4,OXYGEN_SHAKE_CHOCOLATE,5335
baseline,baseline,,,default,4,OXYGEN_SHAKE_EVENING_BREATH,12376
baseline,baseline,,,default,4,OXYGEN_SHAKE_GARLIC,21417
baseline,baseline,,,default,4,OXYGEN_SHAKE_MINT,2760
baseline,baseline,,,default,4,OXYGEN_SHAKE_MORNING_BREATH,3406
baseline,baseline,,,default,4,PANEL_1X2,0
baseline,baseline,,,default,4,PANEL_1X4,9532
baseline,baseline,,,default,4,PANEL_2X2,1919
baseline,baseline,,,default,4,PANEL_2X4,12639
baseline,baseline,,,default,4,PANEL_4X4,0
baseline,baseline,,,default,4,PEBBLES_L,14417
baseline,baseline,,,default,4,PEBBLES_M,0
baseline,baseline,,,default,4,PEBBLES_S,23192
baseline,baseline,,,default,4,PEBBLES_XL,68520
baseline,baseline,,,default,4,PEBBLES_XS,12280
baseline,baseline,,,default,4,ROBOT_DISHES,51216
baseline,baseline,,,default,4,ROBOT_IRONING,-1000
baseline,baseline,,,default,4,ROBOT_LAUNDRY,5656
baseline,baseline,,,default,4,ROBOT_MOPPING,7796
baseline,baseline,,,default,4,ROBOT_VACUUMING,-3122
baseline,baseline,,,default,4,SLEEP_POD_COTTON,8535
baseline,baseline,,,default,4,SLEEP_POD_LAMB_WOOL,19185
baseline,baseline,,,default,4,SLEEP_POD_NYLON,5290
baseline,baseline,,,default,4,SLEEP_POD_POLYESTER,6254
baseline,baseline,,,default,4,SLEEP_POD_SUEDE,-3255
baseline,baseline,,,default,4,SNACKPACK_CHOCOLATE,6056
baseline,baseline,,,default,4,SNACKPACK_PISTACHIO,762
baseline,baseline,,,default,4,SNACKPACK_RASPBERRY,10055
baseline,baseline,,,default,4,SNACKPACK_STRAWBERRY,12825
baseline,baseline,,,default,4,SNACKPACK_VANILLA,7290
baseline,baseline,,,default,4,TRANSLATOR_ASTRO_BLACK,2997
baseline,baseline,,,default,4,TRANSLATOR_ECLIPSE_CHARCOAL,13841
baseline,baseline,,,default,4,TRANSLATOR_GRAPHITE_MIST,18999
baseline,baseline,,,default,4,TRANSLATOR_SPACE_GRAY,0
baseline,baseline,,,default,4,TRANSLATOR_VOID_BLUE,5676
baseline,baseline,,,default,4,UV_VISOR_AMBER,1640
baseline,baseline,,,default,4,UV_VISOR_MAGENTA,5665
baseline,baseline,,,default,4,UV_VISOR_ORANGE,15240
baseline,baseline,,,default,4,UV_VISOR_RED,5432
baseline,baseline,,,default,4,UV_VISOR_YELLOW,5360
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,2,GALAXY_SOUNDS_BLACK_HOLES,16489
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,2,GALAXY_SOUNDS_DARK_MATTER,5538
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,2,GALAXY_SOUNDS_PLANETARY_RINGS,23295
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,2,GALAXY_SOUNDS_SOLAR_FLAMES,18066
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,2,GALAXY_SOUNDS_SOLAR_WINDS,965
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,2,MICROCHIP_CIRCLE,-511
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,2,MICROCHIP_OVAL,4939
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,2,MICROCHIP_RECTANGLE,16141
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,2,MICROCHIP_SQUARE,24261
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,2,MICROCHIP_TRIANGLE,6325
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,2,OXYGEN_SHAKE_CHOCOLATE,9314
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,2,OXYGEN_SHAKE_EVENING_BREATH,2117
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,2,OXYGEN_SHAKE_GARLIC,20407
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,2,OXYGEN_SHAKE_MINT,23230
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,2,OXYGEN_SHAKE_MORNING_BREATH,8368
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,2,PANEL_1X2,0
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,2,PANEL_1X4,16825
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,2,PANEL_2X2,7060
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,2,PANEL_2X4,4774
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,2,PANEL_4X4,0
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,2,PEBBLES_L,16790
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,2,PEBBLES_M,0
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,2,PEBBLES_S,20129
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,2,PEBBLES_XL,19620
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,2,PEBBLES_XS,9650
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,2,ROBOT_DISHES,2984
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,2,ROBOT_IRONING,4850
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,2,ROBOT_LAUNDRY,11939
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,2,ROBOT_MOPPING,4728
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,2,ROBOT_VACUUMING,-1758
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,2,SLEEP_POD_COTTON,13278
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,2,SLEEP_POD_LAMB_WOOL,7141
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,2,SLEEP_POD_NYLON,2191
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,2,SLEEP_POD_POLYESTER,17615
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,2,SLEEP_POD_SUEDE,10064
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,2,SNACKPACK_CHOCOLATE,8445
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,2,SNACKPACK_PISTACHIO,7750
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,2,SNACKPACK_RASPBERRY,13450
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,2,SNACKPACK_STRAWBERRY,6250
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,2,SNACKPACK_VANILLA,6080
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,2,TRANSLATOR_ASTRO_BLACK,-1136
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,2,TRANSLATOR_ECLIPSE_CHARCOAL,-2587
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,2,TRANSLATOR_GRAPHITE_MIST,226
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,2,TRANSLATOR_SPACE_GRAY,0
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,2,TRANSLATOR_VOID_BLUE,5339
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,2,UV_VISOR_AMBER,13933
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,2,UV_VISOR_MAGENTA,17813
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,2,UV_VISOR_ORANGE,5338
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,2,UV_VISOR_RED,7582
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,2,UV_VISOR_YELLOW,4356
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,3,GALAXY_SOUNDS_BLACK_HOLES,6391
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,3,GALAXY_SOUNDS_DARK_MATTER,1162
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,3,GALAXY_SOUNDS_PLANETARY_RINGS,-389
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,3,GALAXY_SOUNDS_SOLAR_FLAMES,9240
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,3,GALAXY_SOUNDS_SOLAR_WINDS,13780
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,3,MICROCHIP_CIRCLE,1727
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,3,MICROCHIP_OVAL,5347
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,3,MICROCHIP_RECTANGLE,3904
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,3,MICROCHIP_SQUARE,32872
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,3,MICROCHIP_TRIANGLE,10233
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,3,OXYGEN_SHAKE_CHOCOLATE,10434
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,3,OXYGEN_SHAKE_EVENING_BREATH,7882
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,3,OXYGEN_SHAKE_GARLIC,-219
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,3,OXYGEN_SHAKE_MINT,-2572
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,3,OXYGEN_SHAKE_MORNING_BREATH,8159
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,3,PANEL_1X2,0
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,3,PANEL_1X4,4839
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,3,PANEL_2X2,5525
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,3,PANEL_2X4,6121
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,3,PANEL_4X4,0
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,3,PEBBLES_L,20743
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,3,PEBBLES_M,0
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,3,PEBBLES_S,5188
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,3,PEBBLES_XL,38715
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,3,PEBBLES_XS,9490
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,3,ROBOT_DISHES,15499
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,3,ROBOT_IRONING,20550
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,3,ROBOT_LAUNDRY,4651
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,3,ROBOT_MOPPING,-4805
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,3,ROBOT_VACUUMING,13873
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,3,SLEEP_POD_COTTON,10402
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,3,SLEEP_POD_LAMB_WOOL,6585
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,3,SLEEP_POD_NYLON,7216
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,3,SLEEP_POD_POLYESTER,-238
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,3,SLEEP_POD_SUEDE,11197
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,3,SNACKPACK_CHOCOLATE,9078
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,3,SNACKPACK_PISTACHIO,6570
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,3,SNACKPACK_RASPBERRY,10530
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,3,SNACKPACK_STRAWBERRY,970
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,3,SNACKPACK_VANILLA,7334
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,3,TRANSLATOR_ASTRO_BLACK,8967
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,3,TRANSLATOR_ECLIPSE_CHARCOAL,13679
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,3,TRANSLATOR_GRAPHITE_MIST,3246
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,3,TRANSLATOR_SPACE_GRAY,0
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,3,TRANSLATOR_VOID_BLUE,6956
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,3,UV_VISOR_AMBER,10176
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,3,UV_VISOR_MAGENTA,10135
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,3,UV_VISOR_ORANGE,4989
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,3,UV_VISOR_RED,3688
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,3,UV_VISOR_YELLOW,8065
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,4,GALAXY_SOUNDS_BLACK_HOLES,15710
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,4,GALAXY_SOUNDS_DARK_MATTER,17479
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,4,GALAXY_SOUNDS_PLANETARY_RINGS,6740
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,4,GALAXY_SOUNDS_SOLAR_FLAMES,16360
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,4,GALAXY_SOUNDS_SOLAR_WINDS,11785
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,4,MICROCHIP_CIRCLE,11944
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,4,MICROCHIP_OVAL,1378
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,4,MICROCHIP_RECTANGLE,19251
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,4,MICROCHIP_SQUARE,-20836
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,4,MICROCHIP_TRIANGLE,14252
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,4,OXYGEN_SHAKE_CHOCOLATE,5335
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,4,OXYGEN_SHAKE_EVENING_BREATH,12376
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,4,OXYGEN_SHAKE_GARLIC,21417
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,4,OXYGEN_SHAKE_MINT,2760
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,4,OXYGEN_SHAKE_MORNING_BREATH,3406
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,4,PANEL_1X2,0
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,4,PANEL_1X4,9532
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,4,PANEL_2X2,1919
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,4,PANEL_2X4,12639
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,4,PANEL_4X4,0
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,4,PEBBLES_L,14417
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,4,PEBBLES_M,0
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,4,PEBBLES_S,23192
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,4,PEBBLES_XL,68520
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,4,PEBBLES_XS,12280
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,4,ROBOT_DISHES,51216
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,4,ROBOT_IRONING,-1000
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,4,ROBOT_LAUNDRY,5656
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,4,ROBOT_MOPPING,7796
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,4,ROBOT_VACUUMING,-3122
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,4,SLEEP_POD_COTTON,8535
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,4,SLEEP_POD_LAMB_WOOL,19185
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,4,SLEEP_POD_NYLON,5290
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,4,SLEEP_POD_POLYESTER,6254
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,4,SLEEP_POD_SUEDE,-3255
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,4,SNACKPACK_CHOCOLATE,6056
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,4,SNACKPACK_PISTACHIO,762
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,4,SNACKPACK_RASPBERRY,10055
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,4,SNACKPACK_STRAWBERRY,12825
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,4,SNACKPACK_VANILLA,7290
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,4,TRANSLATOR_ASTRO_BLACK,2997
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,4,TRANSLATOR_ECLIPSE_CHARCOAL,13841
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,4,TRANSLATOR_GRAPHITE_MIST,18999
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,4,TRANSLATOR_SPACE_GRAY,0
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,4,TRANSLATOR_VOID_BLUE,5676
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,4,UV_VISOR_AMBER,1640
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,4,UV_VISOR_MAGENTA,5665
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,4,UV_VISOR_ORANGE,15240
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,4,UV_VISOR_RED,5432
bid_on__MICROCHIP_OVAL,bid_on,MICROCHIP_OVAL,,default,4,UV_VISOR_YELLOW,5360
bid_on__ROBOT_IRONING,bid_on,ROBOT_IRONING,,default,2,GALAXY_SOUNDS_BLACK_HOLES,16489
bid_on__ROBOT_IRONING,bid_on,ROBOT_IRONING,,default,2,GALAXY_SOUNDS_DARK_MATTER,5538
