candidate_set,test_day,group,target,candidate_id,threshold,horizon,exit_rule,direction,entry_timestamp,exit_timestamp,entry_z,entry_abs_z,entry_price,exit_price,hold,pnl
lodo_top_per_group,2,TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR|TRANSLATOR_GRAPHITE_MIST|thr=2.5|h=500|fixed_horizon,2.5,500,fixed_horizon,1,300000,350000,-6.98300411012533,6.98300411012533,9639.0,9830.0,500,1910.0
lodo_top_per_group,2,PANEL,PANEL_2X2,PANEL|PANEL_2X2|thr=2|h=500|fixed_horizon,2.0,500,fixed_horizon,-1,300000,350000,3.8325793900015244,3.8325793900015244,9739.0,9764.0,500,-250.0
lodo_top_per_group,2,GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS|GALAXY_SOUNDS_SOLAR_FLAMES|thr=2|h=500|fixed_horizon,2.0,500,fixed_horizon,1,300000,350000,-2.005771055471579,2.005771055471579,10943.0,11113.0,500,1700.0
lodo_top_per_group,2,SNACKPACK,SNACKPACK_RASPBERRY,SNACKPACK|SNACKPACK_RASPBERRY|thr=1.5|h=500|fixed_horizon,1.5,500,fixed_horizon,1,300000,350000,-4.612953462286653,4.612953462286653,10062.0,10133.0,500,710.0
lodo_top_per_group,2,MICROCHIP,MICROCHIP_RECTANGLE,MICROCHIP|MICROCHIP_RECTANGLE|thr=1.5|h=500|zero_cross,1.5,500,zero_cross,-1,318500,368500,1.5560271653352025,1.5560271653352025,9892.0,9553.0,500,3390.0
lodo_top_per_group,2,PEBBLES,PEBBLES_M,PEBBLES|PEBBLES_M|thr=1.5|h=500|fixed_horizon,1.5,500,fixed_horizon,-1,328900,378900,5.542823760837506,5.542823760837506,10217.0,10090.0,500,1270.0
lodo_top_per_group,2,UV_VISOR,UV_VISOR_MAGENTA,UV_VISOR|UV_VISOR_MAGENTA|thr=1.5|h=500|fixed_horizon,1.5,500,fixed_horizon,1,335700,385700,-2.041002703976485,2.041002703976485,10019.0,10069.0,500,500.0
lodo_top_per_group,2,SLEEP_POD,SLEEP_POD_LAMB_WOOL,SLEEP_POD|SLEEP_POD_LAMB_WOOL|thr=1.5|h=500|fixed_horizon,1.5,500,fixed_horizon,-1,336100,386100,5.574087230495516,5.574087230495516,11561.0,11338.0,500,2230.0
lodo_top_per_group,2,TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR|TRANSLATOR_GRAPHITE_MIST|thr=2.5|h=500|fixed_horizon,2.5,500,fixed_horizon,1,350000,400000,-6.0206137763845495,6.0206137763845495,9838.0,9879.0,500,410.0
lodo_top_per_group,2,PANEL,PANEL_2X2,PANEL|PANEL_2X2|thr=2|h=500|fixed_horizon,2.0,500,fixed_horizon,-1,350000,400000,3.4340435437238557,3.4340435437238557,9755.0,10113.0,500,-3580.0
lodo_top_per_group,2,SNACKPACK,SNACKPACK_RASPBERRY,SNACKPACK|SNACKPACK_RASPBERRY|thr=1.5|h=500|fixed_horizon,1.5,500,fixed_horizon,1,350000,400000,-6.245832412068012,6.245832412068012,10150.0,10152.0,500,20.0
lodo_top_per_group,2,ROBOT,ROBOT_IRONING,ROBOT|ROBOT_IRONING|thr=3|h=500|fixed_horizon,3.0,500,fixed_horizon,1,370600,420600,-3.0151192442103496,3.0151192442103496,8763.0,8847.0,500,840.0
lodo_top_per_group,2,GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS|GALAXY_SOUNDS_SOLAR_FLAMES|thr=2|h=500|fixed_horizon,2.0,500,fixed_horizon,1,378700,428700,-2.0647430573181595,2.0647430573181595,11027.0,11062.0,500,350.0
lodo_top_per_group,2,PEBBLES,PEBBLES_M,PEBBLES|PEBBLES_M|thr=1.5|h=500|fixed_horizon,1.5,500,fixed_horizon,1,382200,432200,-6.2856222008409,6.2856222008409,10049.0,10105.0,500,560.0
lodo_top_per_group,2,UV_VISOR,UV_VISOR_MAGENTA,UV_VISOR|UV_VISOR_MAGENTA|thr=1.5|h=500|fixed_horizon,1.5,500,fixed_horizon,1,385700,435700,-1.8777597606119323,1.8777597606119323,10082.0,9902.0,500,-1800.0
lodo_top_per_group,2,SLEEP_POD,SLEEP_POD_LAMB_WOOL,SLEEP_POD|SLEEP_POD_LAMB_WOOL|thr=1.5|h=500|fixed_horizon,1.5,500,fixed_horizon,-1,386100,436100,5.1339113382096215,5.1339113382096215,11328.0,11096.0,500,2320.0
lodo_top_per_group,2,TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR|TRANSLATOR_GRAPHITE_MIST|thr=2.5|h=500|fixed_horizon,2.5,500,fixed_horizon,1,400000,450000,-6.176331197433848,6.176331197433848,9888.0,9893.0,500,50.0
lodo_top_per_group,2,PANEL,PANEL_2X2,PANEL|PANEL_2X2|thr=2|h=500|fixed_horizon,2.0,500,fixed_horizon,-1,400000,450000,2.7614825521270068,2.7614825521270068,10104.0,10123.0,500,-190.0
lodo_top_per_group,2,SNACKPACK,SNACKPACK_RASPBERRY,SNACKPACK|SNACKPACK_RASPBERRY|thr=1.5|h=500|fixed_horizon,1.5,500,fixed_horizon,1,400000,450000,-5.836624161633666,5.836624161633666,10169.0,10039.0,500,-1300.0
lodo_top_per_group,2,ROBOT,ROBOT_IRONING,ROBOT|ROBOT_IRONING|thr=3|h=500|fixed_horizon,3.0,500,fixed_horizon,1,420600,470600,-3.0128879930109442,3.0128879930109442,8853.0,8887.0,500,340.0
lodo_top_per_group,2,PEBBLES,PEBBLES_M,PEBBLES|PEBBLES_M|thr=1.5|h=500|fixed_horizon,1.5,500,fixed_horizon,1,433500,483500,-6.459587902671484,6.459587902671484,10078.0,10000.0,500,-780.0
lodo_top_per_group,2,UV_VISOR,UV_VISOR_MAGENTA,UV_VISOR|UV_VISOR_MAGENTA|thr=1.5|h=500|fixed_horizon,1.5,500,fixed_horizon,1,435700,485700,-2.281362314727062,2.281362314727062,9915.0,9886.0,500,-290.0
lodo_top_per_group,2,SLEEP_POD,SLEEP_POD_LAMB_WOOL,SLEEP_POD|SLEEP_POD_LAMB_WOOL|thr=1.5|h=500|fixed_horizon,1.5,500,fixed_horizon,-1,436100,486100,4.488613157650675,4.488613157650675,11086.0,11033.0,500,530.0
lodo_top_per_group,2,TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR|TRANSLATOR_GRAPHITE_MIST|thr=2.5|h=500|fixed_horizon,2.5,500,fixed_horizon,1,450000,500000,-6.199101691603908,6.199101691603908,9902.0,9783.0,500,-1190.0
lodo_top_per_group,2,SNACKPACK,SNACKPACK_RASPBERRY,SNACKPACK|SNACKPACK_RASPBERRY|thr=1.5|h=500|fixed_horizon,1.5,500,fixed_horizon,1,450000,500000,-5.991198034723457,5.991198034723457,10056.0,9983.0,500,-730.0
lodo_top_per_group,2,PANEL,PANEL_2X2,PANEL|PANEL_2X2|thr=2|h=500|fixed_horizon,2.0,500,fixed_horizon,-1,450200,500200,2.0069703987936003,2.0069703987936003,10130.0,10152.0,500,-220.0
lodo_top_per_group,2,UV_VISOR,UV_VISOR_MAGENTA,UV_VISOR|UV_VISOR_MAGENTA|thr=1.5|h=500|fixed_horizon,1.5,500,fixed_horizon,1,485700,535700,-2.1585559501519858,2.1585559501519858,9899.0,10175.0,500,2760.0
lodo_top_per_group,2,SLEEP_POD,SLEEP_POD_LAMB_WOOL,SLEEP_POD|SLEEP_POD_LAMB_WOOL|thr=1.5|h=500|fixed_horizon,1.5,500,fixed_horizon,-1,486100,536100,3.858871028762391,3.858871028762391,11023.0,10643.0,500,3800.0
lodo_top_per_group,2,PEBBLES,PEBBLES_M,PEBBLES|PEBBLES_M|thr=1.5|h=500|fixed_horizon,1.5,500,fixed_horizon,1,486600,536600,-6.276544058744329,6.276544058744329,10115.0,10052.0,500,-630.0
lodo_top_per_group,2,TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR|TRANSLATOR_GRAPHITE_MIST|thr=2.5|h=500|fixed_horizon,2.5,500,fixed_horizon,1,500000,550000,-6.69931417839099,6.69931417839099,9792.0,9886.0,500,940.0
lodo_top_per_group,2,SNACKPACK,SNACKPACK_RASPBERRY,SNACKPACK|SNACKPACK_RASPBERRY|thr=1.5|h=500|fixed_horizon,1.5,500,fixed_horizon,1,500000,550000,-6.425128199844195,6.425128199844195,10000.0,9814.0,500,-1860.0
lodo_top_per_group,2,PANEL,PANEL_2X2,PANEL|PANEL_2X2|thr=2|h=500|fixed_horizon,2.0,500,fixed_horizon,-1,500200,550200,2.172227339386885,2.172227339386885,10143.0,9683.0,500,4600.0
lodo_top_per_group,2,ROBOT,ROBOT_IRONING,ROBOT|ROBOT_IRONING|thr=3|h=500|fixed_horizon,3.0,500,fixed_horizon,1,515200,565200,-3.1495159257882794,3.1495159257882794,9033.0,9007.0,500,-260.0
lodo_top_per_group,2,UV_VISOR,UV_VISOR_MAGENTA,UV_VISOR|UV_VISOR_MAGENTA|thr=1.5|h=500|fixed_horizon,1.5,500,fixed_horizon,1,535700,585700,-1.9403353384177522,1.9403353384177522,10188.0,10533.0,500,3450.0
lodo_top_per_group,2,SLEEP_POD,SLEEP_POD_LAMB_WOOL,SLEEP_POD|SLEEP_POD_LAMB_WOOL|thr=1.5|h=500|fixed_horizon,1.5,500,fixed_horizon,-1,536100,586100,2.5929864526204898,2.5929864526204898,10633.0,10463.0,500,1700.0
lodo_top_per_group,2,PEBBLES,PEBBLES_M,PEBBLES|PEBBLES_M|thr=1.5|h=500|fixed_horizon,1.5,500,fixed_horizon,-1,546700,596700,5.36698610506352,5.36698610506352,9726.0,10106.0,500,-3800.0
lodo_top_per_group,2,TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR|TRANSLATOR_GRAPHITE_MIST|thr=2.5|h=500|fixed_horizon,2.5,500,fixed_horizon,1,550000,600000,-5.432477301946793,5.432477301946793,9895.0,9976.0,500,810.0
lodo_top_per_group,2,SNACKPACK,SNACKPACK_RASPBERRY,SNACKPACK|SNACKPACK_RASPBERRY|thr=1.5|h=500|fixed_horizon,1.5,500,fixed_horizon,1,550000,600000,-6.146156534073151,6.146156534073151,9830.0,9997.0,500,1670.0
lodo_top_per_group,2,ROBOT,ROBOT_IRONING,ROBOT|ROBOT_IRONING|thr=3|h=500|fixed_horizon,3.0,500,fixed_horizon,1,570600,620600,-3.003718616276741,3.003718616276741,8933.0,9007.0,500,740.0
lodo_top_per_group,2,SLEEP_POD,SLEEP_POD_LAMB_WOOL,SLEEP_POD|SLEEP_POD_LAMB_WOOL|thr=1.5|h=500|fixed_horizon,1.5,500,fixed_horizon,-1,586100,636100,1.7246230884869445,1.7246230884869445,10454.0,10372.0,500,820.0
lodo_top_per_group,2,PEBBLES,PEBBLES_M,PEBBLES|PEBBLES_M|thr=1.5|h=500|fixed_horizon,1.5,500,fixed_horizon,1,598100,648100,-6.461072619934533,6.461072619934533,10082.0,9698.0,500,-3840.0
lodo_top_per_group,2,TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR|TRANSLATOR_GRAPHITE_MIST|thr=2.5|h=500|fixed_horizon,2.5,500,fixed_horizon,1,600000,650000,-5.0337771793402295,5.0337771793402295,9985.0,9960.0,500,-250.0
lodo_top_per_group,2,SNACKPACK,SNACKPACK_RASPBERRY,SNACKPACK|SNACKPACK_RASPBERRY|thr=1.5|h=500|fixed_horizon,1.5,500,fixed_horizon,1,600000,650000,-6.901504238200034,6.901504238200034,10014.0,9954.0,500,-600.0
lodo_top_per_group,2,PANEL,PANEL_2X2,PANEL|PANEL_2X2|thr=2|h=500|fixed_horizon,2.0,500,fixed_horizon,-1,621600,671600,2.077433073379486,2.077433073379486,9663.0,9814.0,500,-1510.0
lodo_top_per_group,2,GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS|GALAXY_SOUNDS_SOLAR_FLAMES|thr=2|h=500|fixed_horizon,2.0,500,fixed_horizon,-1,623700,673700,2.0563367987978736,2.0563367987978736,11880.0,11670.0,500,2100.0
lodo_top_per_group,2,SLEEP_POD,SLEEP_POD_LAMB_WOOL,SLEEP_POD|SLEEP_POD_LAMB_WOOL|thr=1.5|h=500|fixed_horizon,1.5,500,fixed_horizon,-1,636100,686100,1.5150662480863943,1.5150662480863943,10363.0,10395.0,500,-320.0
lodo_top_per_group,2,TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR|TRANSLATOR_GRAPHITE_MIST|thr=2.5|h=500|fixed_horizon,2.5,500,fixed_horizon,1,650000,700000,-4.93587224269797,4.93587224269797,9963.0,9589.0,500,-3740.0
lodo_top_per_group,2,SNACKPACK,SNACKPACK_RASPBERRY,SNACKPACK|SNACKPACK_RASPBERRY|thr=1.5|h=500|fixed_horizon,1.5,500,fixed_horizon,1,650000,700000,-7.450347880169795,7.450347880169795,9962.0,9851.0,500,-1110.0
lodo_top_per_group,2,PEBBLES,PEBBLES_M,PEBBLES|PEBBLES_M|thr=1.5|h=500|fixed_horizon,1.5,500,fixed_horizon,1,650800,700800,-6.457631391603759,6.457631391603759,9674.0,9704.0,500,300.0
lodo_top_per_group,2,PANEL,PANEL_2X2,PANEL|PANEL_2X2|thr=2|h=500|fixed_horizon,2.0,500,fixed_horizon,-1,671600,721600,3.4305635058329886,3.4305635058329886,9805.0,9915.0,500,-1100.0
lodo_top_per_group,2,SLEEP_POD,SLEEP_POD_LAMB_WOOL,SLEEP_POD|SLEEP_POD_LAMB_WOOL|thr=1.5|h=500|fixed_horizon,1.5,500,fixed_horizon,-1,686100,736100,1.5329166994494927,1.5329166994494927,10390.0,10378.0,500,120.0
lodo_top_per_group,2,TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR|TRANSLATOR_GRAPHITE_MIST|thr=2.5|h=500|fixed_horizon,2.5,500,fixed_horizon,1,700000,750000,-5.177845127739273,5.177845127739273,9598.0,9821.0,500,2230.0
lodo_top_per_group,2,SNACKPACK,SNACKPACK_RASPBERRY,SNACKPACK|SNACKPACK_RASPBERRY|thr=1.5|h=500|fixed_horizon,1.5,500,fixed_horizon,1,700000,750000,-7.695932118450821,7.695932118450821,9868.0,9957.0,500,890.0
lodo_top_per_group,2,PEBBLES,PEBBLES_M,PEBBLES|PEBBLES_M|thr=1.5|h=500|fixed_horizon,1.5,500,fixed_horizon,-1,704200,754200,5.372406197471079,5.372406197471079,9737.0,9211.0,500,5260.0
lodo_top_per_group,2,MICROCHIP,MICROCHIP_RECTANGLE,MICROCHIP|MICROCHIP_RECTANGLE|thr=1.5|h=500|zero_cross,1.5,500,zero_cross,1,706000,756000,-1.5437111378775843,1.5437111378775843,9031.0,9217.0,500,1860.0
lodo_top_per_group,2,PANEL,PANEL_2X2,PANEL|PANEL_2X2|thr=2|h=500|fixed_horizon,2.0,500,fixed_horizon,-1,729200,779200,2.028684779435239,2.028684779435239,9892.0,9758.0,500,1340.0
lodo_top_per_group,2,GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS|GALAXY_SOUNDS_SOLAR_FLAMES|thr=2|h=500|fixed_horizon,2.0,500,fixed_horizon,-1,742400,792400,2.0217006709196834,2.0217006709196834,11816.0,11187.0,500,6290.0
lodo_top_per_group,2,TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR|TRANSLATOR_GRAPHITE_MIST|thr=2.5|h=500|fixed_horizon,2.5,500,fixed_horizon,1,750000,800000,-4.085345738535739,4.085345738535739,9830.0,9580.0,500,-2500.0
lodo_top_per_group,2,SNACKPACK,SNACKPACK_RASPBERRY,SNACKPACK|SNACKPACK_RASPBERRY|thr=1.5|h=500|fixed_horizon,1.5,500,fixed_horizon,1,750000,800000,-6.0774906199844265,6.0774906199844265,9974.0,9822.0,500,-1520.0
lodo_top_per_group,2,PEBBLES,PEBBLES_M,PEBBLES|PEBBLES_M|thr=1.5|h=500|fixed_horizon,1.5,500,fixed_horizon,1,755100,805100,-6.283531548012757,6.283531548012757,9214.0,9156.0,500,-580.0
lodo_top_per_group,2,SLEEP_POD,SLEEP_POD_LAMB_WOOL,SLEEP_POD|SLEEP_POD_LAMB_WOOL|thr=1.5|h=500|fixed_horizon,1.5,500,fixed_horizon,-1,763600,813600,1.5310302888291383,1.5310302888291383,10553.0,10453.0,500,1000.0
