product,group,day,ou_mu,ou_phi,ou_half_life,ou_sigma,median_spread,drift50,vol50,last_ou_z,hit_proxy_h50_vs_halfspread,spread_to_sigma
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY,4,10952.577165103614,0.9994096668506818,1173.8161195004952,10.936476397756174,14.0,0.7593969849246232,71.83313508485331,0.3458207270893576,0.4490697461128096,1.2801198018030968
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY,2,9923.985329149726,0.9997079875795506,2373.3441569855468,10.230125513322449,13.0,-2.4470854271356783,72.02574176244136,0.6831830485232634,0.4494402560096662,1.2707566472962284
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY,3,10719.130201247359,0.9997127898116709,2413.032909313706,10.373225266894258,13.0,5.629246231155779,73.94813121020763,0.09394337747894231,0.4501340637518846,1.2532264232452142
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY,4,10810.406660063609,0.9995959362569649,1715.0935842440542,10.99481156882988,14.0,-2.4717587939698493,77.57512718786336,1.2362453901400194,0.4493385056018295,1.2733278702489503
MICROCHIP_CIRCLE,MICROCHIP,2,9104.78445567736,0.9986863825699702,527.3162489140472,9.202921227028348,8.0,-5.56035175879397,63.21582041411813,1.0873249780149752,0.46536400598020633,0.869289196525475
MICROCHIP_CIRCLE,MICROCHIP,3,8823.96855291737,0.9995301312262912,1474.8465156060645,8.850457037269258,8.0,-1.9235678391959798,62.36544077733217,0.8325284093580818,0.46398832880188584,0.9039081219656914
MICROCHIP_CIRCLE,MICROCHIP,4,11034.449037806728,0.9998745784058931,5526.191217505942,9.623796869728563,9.0,9.336984924623115,68.09312872716339,0.9028983383210742,0.4627459523946276,0.9351818332091064
MICROCHIP_OVAL,MICROCHIP,2,9693.307759056497,0.9989824697831752,680.8588680400037,14.56220521178942,9.0,-3.791005025125628,93.96858939806582,1.1508838265046948,0.47535952822418537,0.6180382619588172
MICROCHIP_OVAL,MICROCHIP,3,7063.679853980326,0.999876761525087,5624.091575062639,12.94639642300796,8.0,-9.10427135678392,93.81421717183679,0.3757540929911408,0.47536373672393956,0.6179325688779852
MICROCHIP_OVAL,MICROCHIP,4,5600.105448610568,0.9996981113281166,2295.689150342345,9.342444472969227,6.0,-9.793165829145728,64.37283037103096,0.18118947418413267,0.4743963238853634,0.6422302018189938
MICROCHIP_RECTANGLE,MICROCHIP,2,9520.895829151828,0.9992373671456549,908.5405049074479,14.332591964402193,9.0,-3.2467336683417085,95.33827700454523,0.2323907228236916,0.4749652935373429,0.6279394558726941
MICROCHIP_RECTANGLE,MICROCHIP,3,7914.336264435309,0.9995851200644443,1670.370930950324,12.418555172506192,8.0,-7.265477386934673,88.93443183027092,0.14843166154325063,0.47431800927046386,0.6441973231368525
MICROCHIP_RECTANGLE,MICROCHIP,4,8450.218156667655,0.9993423391073677,1053.6117251830824,12.543312291092061,8.0,5.0544723618090455,88.12921701716338,0.7903309737484528,0.474573097180564,0.6377900680224318
MICROCHIP_SQUARE,MICROCHIP,2,12059.959297726758,0.9996897812393103,2234.035297638991,16.8691312016357,10.0,12.218492462311557,114.7289328806748,0.4960819768012731,0.4763645949126974,0.5927987564906461
MICROCHIP_SQUARE,MICROCHIP,3,15481.459384360778,0.9996167776765708,1808.3872336493423,22.10705856106111,13.0,17.19929648241206,160.49510999143666,0.44095107948887885,0.4765538134640931,0.5880474764883407
MICROCHIP_SQUARE,MICROCHIP,4,14541.662755918924,0.9994158545391855,1186.2536952497428,22.639835743101536,13.0,-12.028844221105528,147.0632466483199,1.1653078360986509,0.4771049528380549,0.5742091129520209
MICROCHIP_TRIANGLE,MICROCHIP,2,10257.976025133274,0.9983047818108421,408.5370844881387,15.292862314407106,9.0,3.9186934673366833,103.68717749163788,1.4429579743895584,0.47653539959949137,0.5885098429829428
MICROCHIP_TRIANGLE,MICROCHIP,3,9792.380518168056,0.9996095312113794,1774.82007724533,15.228068356555632,9.0,-8.1743216080402,108.93388405078115,1.2210987391587549,0.47643567593990194,0.5910138954383217
MICROCHIP_TRIANGLE,MICROCHIP,4,8365.470476200238,0.9995654158380854,1594.6199033166301,12.84719064170102,8.0,-5.129195979899498,90.28303327504844,0.8264162647043036,0.47517374075401136,0.6227042333605523
OXYGEN_SHAKE_CHOCOLATE,OXYGEN,2,9304.201484619069,0.9990113919731688,700.7878550872458,10.682986086017994,12.0,-3.08070351758794,69.04146645283053,0.6569862696347237,0.4552816136432847,1.1232814404375613
OXYGEN_SHAKE_CHOCOLATE,OXYGEN,3,9227.070398306338,0.9990427612330234,723.76443352652,9.273260994660385,12.0,-1.0299497487437186,65.17107913234102,0.3604720264041267,0.4485188661961172,1.2940431640623131
OXYGEN_SHAKE_CHOCOLATE,OXYGEN,4,10748.632179063598,0.9997947988947951,3377.5454579131206,12.47019575456879,13.0,6.915326633165829,68.60482161636975,0.047786579552267575,0.45848604770405044,1.0424856397458409
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN,2,8562.943498995131,0.999747438672362,2744.1241787515128,12.376757047698238,12.0,-7.957085427135678,63.93054780196267,0.20504933200038403,0.4613806958093535,0.9695593080468632
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN,3,9289.839601394278,0.9988312270526176,592.7088210962548,10.067184210462365,12.0,4.894472361809045,62.1747086165731,0.5718690766904422,0.4525587821873106,1.1919916977715532
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN,4,9425.818501209491,0.999011741148263,701.0355824105394,10.351654278577781,12.0,0.31417085427135677,65.6756120663707,0.02122908807340643,0.4538565852739303,1.159235004947388
OXYGEN_SHAKE_GARLIC,OXYGEN,2,11958.02240608703,0.9997967794694712,3410.4661842083256,11.131450314507077,14.0,9.059497487437186,78.94268118268022,0.1992444704819269,0.4499570839569579,1.2576977485581355
OXYGEN_SHAKE_GARLIC,OXYGEN,3,11820.061127881672,0.9990924455982673,763.4061354911643,11.92889052748669,15.0,0.06994974874371859,80.42341987143155,0.34721277259337074,0.44996683475236443,1.2574513919948693
OXYGEN_SHAKE_GARLIC,OXYGEN,4,14022.195361178203,0.999823773260143,3932.922459977296,12.911589944818575,17.0,10.018844221105528,91.71464551904606,0.16819957678199948,0.44762477273910356,1.3166465223367365
OXYGEN_SHAKE_MINT,OXYGEN,2,9903.758984934297,0.9989620853213782,667.4801106056275,9.851240970460587,13.0,0.5815075376884422,71.83576179803632,0.7965838724537875,0.44750675112441907,1.3196306980675312
OXYGEN_SHAKE_MINT,OXYGEN,3,10222.118878912652,0.9990998660673944,769.7023142803167,10.280897807362324,13.0,-1.7909547738693468,74.26810808134861,1.7814469451347574,0.44968861446299035,1.2644810056789009
OXYGEN_SHAKE_MINT,OXYGEN,4,9958.375986705481,0.999926849382022,9475.269619558085,9.49803510140968,12.0,2.0207035175879398,69.03507973980288,0.2126703753843416,0.44973063699141425,1.263419209406329
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN,2,10727.895069703185,0.9993043500300218,996.0556150264143,10.66656693811329,14.0,4.915929648241206,73.50534689822379,0.8068098506577499,0.44778828651384384,1.3125122712785242
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN,3,9110.41162587522,0.9998167817123927,3782.8302461088992,10.051482022626418,13.0,-7.628291457286432,68.05438926392556,0.6884164336043973,0.4485466206995471,1.2933416156386661
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN,4,9507.130071188887,0.9984002880266964,432.94832211023476,9.544169650721818,12.0,-0.12336683417085427,61.56991639384311,0.21838988941462123,0.4499723478917594,1.2573121013031383
PANEL_1X2,PANEL,2,8537.463783112053,0.9997740393998331,3067.2111205318092,9.405866999724305,12.0,-7.978844221105527,69.6011561279162,0.20341678524048096,0.4492407012643962,1.2757994557094983
PANEL_1X2,PANEL,3,8465.464561721637,0.9997697423146208,3009.9641413618847,8.384476984717196,11.0,2.386884422110553,58.2824317707081,0.8435576195485027,0.4478105943770751,1.3119482609038464
PANEL_1X2,PANEL,4,9566.762444867227,0.9997279155309198,2547.1974983899877,9.333011974093242,12.0,3.8261306532663317,63.756349732864344,0.2743693540578895,0.44884663606716796,1.285758555975721
PANEL_1X4,PANEL,2,3147.763892303151,1.0000154936063665,,10.146056199546726,9.0,5.668090452261307,72.93937154568344,780.3264589910535,0.4646584110607713,0.8870441698829769
PANEL_1X4,PANEL,3,8254.190758609342,0.999827911195067,4027.499276806345,9.696721250279397,9.0,-11.625226130653266,66.92195519603729,0.752071923144401,0.46302531554371085,0.92814878006445
PANEL_1X4,PANEL,4,8781.139471790386,0.9997956007176085,3390.796340595349,8.527518672445835,8.0,2.7103015075376886,63.15949157720479,0.898901801709805,0.46262848482957797,0.9381392532052149
PANEL_2X2,PANEL,2,9817.335617874976,0.9989353559915146,650.7134140947708,9.859990070941992,9.0,0.8311055276381909,70.8848113114312,1.1695498272900666,0.46363585622917275,0.9127798237455415
PANEL_2X2,PANEL,3,6443.539674247827,0.9999762707046377,29210.26292592874,10.066769048479648,9.0,-4.308040201005025,71.53593492508799,1.605603148870838,0.4643807941547597,0.8940306423802591
PANEL_2X2,PANEL,4,8787.743418620428,0.9993867803153857,1129.9941121763234,8.81007418820674,8.0,0.9386934673366835,59.14160768103106,2.0437222102495194,0.4638237138048098,0.9080513771156247
PANEL_2X4,PANEL,2,10894.808854421017,0.9995928332551711,1702.0202817215452,10.636379824079093,10.0,3.536532663316583,75.38267296904161,0.3573504876057309,0.46254784574220875,0.9401695092179203
PANEL_2X4,PANEL,3,11326.916343764264,0.9993850256348471,1126.7689583483238,11.224181327712936,10.0,3.3712562814070353,81.52761568034637,0.3505717940021362,0.4645038581638725,0.890933575210397
PANEL_2X4,PANEL,4,12111.877613417179,0.999621372497181,1830.3370590483926,11.962588595498659,11.0,4.627788944723618,80.89465062123288,0.4721135508643609,0.46336755508908356,0.9195334196496233
PANEL_4X4,PANEL,2,10005.023618753394,0.9990848377758038,757.056992503639,10.101905631176596,9.0,-1.8050251256281407,75.71091923448708,1.1747541996709652,0.4645043573344784,0.890921013094123
PANEL_4X4,PANEL,3,9804.198297215087,0.999776156622974,3096.2256228923693,9.664878300936628,9.0,2.9718090452261308,65.38709655753836,0.8317405236235101,0.46290384590122674,0.9312067590335409
PANEL_4X4,PANEL,4,6799.917515204147,0.9999653001106844,19975.14021215359,10.094657605046825,9.0,-5.464723618090452,69.31848435420973,1.6321313818644414,0.4644789386773724,0.8915606998506703
PEBBLES_L,PEBBLES,2,9886.51199697489,0.9995658312713436,1596.1460430342688,15.028843496461215,13.0,0.8338693467336683,107.05794579287408,0.36055536287602946,0.46553434481369455,0.865003351867764
PEBBLES_L,PEBBLES,3,10413.827545743721,0.9995789301505064,1645.8106403496413,15.101262788190763,13.0,4.432060301507538,102.32565467810551,0.9976094955212951,0.46569921870222225,0.8608551603581912
PEBBLES_L,PEBBLES,4,7815.466668038257,0.9999285327817962,9698.466360305465,14.941152541062385,14.0,-9.206582914572865,102.88832391418993,0.8906610075570709,0.46267336278094234,0.9370093746507943
PEBBLES_M,PEBBLES,2,9628.179208422354,0.9991741282807624,838.9449592229964,15.119968602877469,13.0,-5.04819095477387,104.7595474318899,1.4012763288885188,0.4657415497155438,0.8597901451108959
PEBBLES_M,PEBBLES,3,10989.648809886892,0.9997510874040972,2784.354515829378,15.107841939267352,13.0,10.216030150753769,103.5334312978209,0.08699398400714183,0.4657141191412198,0.8604802758328267
PEBBLES_M,PEBBLES,4,10840.743637195132,0.998828104394057,591.1285524116483,15.162315814661214,14.0,-1.6819095477386934,105.9617588854695,0.3763626941187242,0.46321626625895684,0.9233418014904653
PEBBLES_S,PEBBLES,2,9488.860433713462,0.999480364111413,1333.5627659738684,14.974245416784882,13.0,-4.856733668341708,105.47756294019804,0.6013951868905724,0.46540899329970253,0.8681572685165108
PEBBLES_S,PEBBLES,3,9185.930157171404,0.9984751285511927,454.2143972304887,15.167421067167194,12.0,-0.9253266331658292,102.48611942670367,0.6370562187012822,0.4684698032819607,0.7911694378410278
PEBBLES_S,PEBBLES,4,7806.98628373641,0.9993404272709935,1050.5567232561978,14.906021250673737,11.0,-4.425979899497487,112.6141271403259,0.537141648374996,0.47058648157150224,0.7379568171999523
PEBBLES_XL,PEBBLES,2,13689.176466226976,0.9998282469074948,4035.372194239246,30.285334632465837,14.0,18.55,211.11517049603006,0.007628643574447689,0.4815646634514843,0.46226994581495395
PEBBLES_XL,PEBBLES,3,13295.795107801934,0.9990671376760841,742.6860395827831,30.312777208428006,17.0,-8.12035175879397,217.06999534081902,1.4759800026608034,0.47763825703619844,0.5608196135427865
PEBBLES_XL,PEBBLES,4,15856.399903968091,0.9996631183064979,2057.1922816610577,30.329270687900223,18.0,18.362361809045225,203.46974816305604,0.15382129034706157,0.4763372228258299,0.5934860809754836
PEBBLES_XS,PEBBLES,2,8284.750451172233,0.9997842880986437,3212.9540070163766,15.176342838417094,12.0,-9.478542713567839,104.61074445852957,0.2746333429557606,0.46848830044357825,0.7907043302179978
PEBBLES_XS,PEBBLES,3,6630.002234715487,0.9996443399906396,1948.5573093585474,15.036242502727863,9.0,-5.605427135678392,104.00298092313488,0.34576620867694036,0.47613540910307284,0.5985537941256716
PEBBLES_XS,PEBBLES,4,5918.927650982074,0.9993996233343228,1154.1739122305053,14.937323808478991,8.0,-3.049145728643216,97.07914166030403,0.23464024249375137,0.478644011531121,0.5355711707155552
ROBOT_DISHES,ROBOT,2,9456.274977778266,0.9995171916360834,1435.310343098653,9.651567279899332,7.0,0.07100502512562815,66.72507841089191,1.270940757430008,0.47109122742451437,0.7252708079705518
ROBOT_DISHES,ROBOT,3,9965.051808685623,0.998956540185486,663.9311570838883,10.007176180935447,7.0,1.2812060301507537,72.98653464682045,0.6881743896488476,0.47211680665482736,0.6994980274891252
ROBOT_DISHES,ROBOT,4,10664.35087625863,0.9959007956263044,168.74629048022874,27.44795822176108,8.0,5.209296482412061,84.03755375553006,1.502288135910686,0.4883740480439324,0.2914606592983678
ROBOT_IRONING,ROBOT,2,9266.95724402703,0.9994387778293484,1234.7207466417383,12.395076385907807,6.0,-2.422311557788945,72.03537548517302,0.5580191470681443,0.4806962123818431,0.48406317256240944
ROBOT_IRONING,ROBOT,3,11342.632719339692,1.0000816433314736,,9.839380994959397,6.0,-10.25929648241206,62.02497593474799,390.53602263370965,0.4756877892352147,0.6097944578489173
ROBOT_IRONING,ROBOT,4,7908.074979500491,0.9993428424953901,1054.4190659167957,8.75431055707401,6.0,1.2103517587939698,51.79604691243978,0.27465234077631556,0.4726788193034775,0.6853766450478801
ROBOT_LAUNDRY,ROBOT,2,10303.16361713707,0.9991481867925163,813.384808525966,10.322318306074967,8.0,0.5885427135678392,69.12270895918515,0.17379447455531685,0.4691121122205564,0.7750196963522004
ROBOT_LAUNDRY,ROBOT,3,9945.25968886332,0.999657535787094,2023.6522784435479,10.08046863537049,7.0,-3.4413065326633165,74.5157348888922,1.0138698826356662,0.47231921122456566,0.6944121600402474
ROBOT_LAUNDRY,ROBOT,4,9014.088960520758,0.9986265156315985,504.3166664621802,9.007140690058359,7.0,-1.2307035175879397,66.5442918732486,1.188545465389588,0.46902693667239526,0.7771611702423052
ROBOT_MOPPING,ROBOT,2,10504.476194077968,0.9994857529729261,1347.5409761439585,10.541505915829553,8.0,-0.7822110552763819,75.12651343059161,1.7675322207715707,0.4697531133210702,0.7589048531697895
ROBOT_MOPPING,ROBOT,3,14038.9585860751,0.9999222956937825,8919.972182894384,11.11717632429182,8.0,11.483417085427135,74.43880982675657,1.7828712946043668,0.4713165842896256,0.7196071885447948
ROBOT_MOPPING,ROBOT,4,11691.311302078651,0.9990086275620551,698.8327632882058,11.7391371070637,8.5,-2.7424120603015076,77.2396666924766,0.33451980461666936,0.4711388613816139,0.7240736624637673
ROBOT_VACUUMING,ROBOT,2,9755.054525509291,0.9991949452683133,860.6472394094435,9.750997437144546,7.0,-0.008693467336683417,67.76924414556959,1.0799911722585755,0.4713854992762016,0.717875278339934
ROBOT_VACUUMING,ROBOT,3,8815.966991149508,0.9995255599989743,1460.6330361737232,9.286138618770346,7.0,-7.047537688442211,65.15200627051097,0.6057118300532006,0.469955720108336,0.7538117065253453
ROBOT_VACUUMING,ROBOT,4,8609.934080739624,0.9983063261478881,408.90991570504605,8.627370144859173,7.0,-1.6736180904522613,59.83160987451159,1.9198490738548102,0.46766645121661443,0.8113712384717547
SLEEP_POD_COTTON,SLEEP,2,11018.921997665655,0.99960085225751,1736.2213624614799,10.800751087758378,10.0,5.106984924623116,81.15087497371654,0.23126102306182802,0.4631161721315312,0.9258615366488896
SLEEP_POD_COTTON,SLEEP,3,12006.357149528918,0.9998367472000439,4245.505131291633,11.455715658190478,10.0,5.253366834170854,76.33828821409605,0.2500486118922118,0.46521944036496593,0.8729266941936872
SLEEP_POD_COTTON,SLEEP,4,11390.628394846543,0.9999291809407791,9787.233039803137,12.690953353271556,11.0,-3.9484422110552764,93.08374575458353,0.018615055190043937,0.46546456051509894,0.8667591545671854
SLEEP_POD_LAMB_WOOL,SLEEP,2,10885.328619080752,0.9996528928968034,1996.5793527762826,10.722570792627943,10.0,2.1989447236180903,80.56627718212437,1.0035709907088644,0.4628480211086137,0.9326121685242366
SLEEP_POD_LAMB_WOOL,SLEEP,3,10551.076826116325,0.9994702479490059,1308.0903886539022,10.458800135752737,9.0,2.114924623115578,76.60570444252191,0.63823146896137,0.4657125656699276,0.8605193599955656
SLEEP_POD_LAMB_WOOL,SLEEP,4,10861.966780213574,0.9994337352645547,1223.7225210317263,10.945761581239848,10.0,-0.08266331658291458,81.14432842856502,0.14094155127221597,0.4636034455018141,0.9135956346998821
SLEEP_POD_NYLON,SLEEP,2,9287.12134143608,0.9994989022494372,1382.9108153597065,9.542938002592997,9.0,-5.654673366834171,67.67708797631302,1.1556682455497445,0.4624312236228205,0.94310578111389
SLEEP_POD_NYLON,SLEEP,3,9448.009196537309,0.9996295314137076,1870.6546348189788,9.213677485910896,8.0,4.342361809045226,64.07607169818624,0.6361102513340364,0.4654043392656766,0.8682743683360887
SLEEP_POD_NYLON,SLEEP,4,10457.37037757915,0.9996401210103062,1925.709664556287,10.081864169408528,9.0,5.3276884422110555,69.45762550568409,0.6263927220129917,0.4644339835661309,0.8926920505848583
SLEEP_POD_POLYESTER,SLEEP,2,12858.198048389842,0.9999183132518348,8485.083385899852,10.822260074193927,10.0,9.204371859296483,78.81000348451049,1.0961100094498637,0.46318926926663123,0.9240214087001423
SLEEP_POD_POLYESTER,SLEEP,3,12559.507635889453,0.9997944638031064,3372.038381447426,11.982335475739799,11.0,5.691608040201005,81.38984413653823,0.4871942864722557,0.4634277557910255,0.9180180292358935
SLEEP_POD_POLYESTER,SLEEP,4,12611.630087409821,0.9995368179838748,1496.143238262848,12.78252303953485,11.0,-4.66678391959799,87.72612617273668,1.2987329176143303,0.4657113484584192,0.860549984155533
SLEEP_POD_SUEDE,SLEEP,2,11484.990607959868,0.9999106537449232,7757.641486487998,10.303023206818844,9.0,5.871557788944724,72.03413055566074,0.425350753810511,0.46519546300522685,0.8735300133236625
SLEEP_POD_SUEDE,SLEEP,3,12060.449886210972,0.9993501453912929,1066.2722467907251,11.889185829746403,11.0,5.255075376884422,80.82060326071861,0.1868753116864148,0.463142032284823,0.92521053641479
SLEEP_POD_SUEDE,SLEEP,4,12001.89386826963,0.9990686452822614,743.8888044355543,11.987580954546553,11.0,-1.654321608040201,83.7843950457542,0.6159715862200852,0.46344371405471196,0.91761632649583
SNACKPACK_CHOCOLATE,SNACKPACK,2,9954.53954647448,0.9987338561945172,547.1007897343732,6.596323308370952,17.0,-0.17030150753768844,47.184093834303624,0.2530283358615019,0.39831176474825114,2.577193263988326
SNACKPACK_CHOCOLATE,SNACKPACK,3,9891.517120915476,0.9991510344562652,816.1142875433948,6.579141510780942,17.0,-0.5928643216080401,46.89627728779709,0.24483568963004185,0.39805205038472685,2.5839237489509754
SNACKPACK_CHOCOLATE,SNACKPACK,4,9644.314000388405,0.9992513281504084,925.4891561084295,6.5462004650457235,16.0,-0.8880904522613066,41.6661324921829,0.08880852218375657,0.4034540969046422,2.4441659070769197
SNACKPACK_PISTACHIO,SNACKPACK,2,9602.241832476799,0.9990838586295152,756.2475006301635,5.301991193438957,16.0,-2.2524120603015074,37.68470734328183,0.6257819334289978,0.38141239837434127,3.0177341706605905
SNACKPACK_PISTACHIO,SNACKPACK,3,9468.508164345709,0.9993463113543819,1060.0162773112183,5.240044073731638,16.0,-0.547035175879397,33.8902225527829,0.48362163174730755,0.38005324784922495,3.053409431640977
SNACKPACK_PISTACHIO,SNACKPACK,4,9302.7128518895,0.9993259461395755,1027.9794920305737,5.166908769563755,16.0,-1.5207035175879398,34.050756136610424,1.145179945311829,0.3784086557668576,3.096629089167034
SNACKPACK_RASPBERRY,SNACKPACK,2,10084.345746823563,0.9987710898081348,563.6873955808221,8.111211374484022,17.0,0.8541206030150754,57.67493163673485,0.8056729899374829,0.4169952279150201,2.095864503221081
SNACKPACK_RASPBERRY,SNACKPACK,3,10109.38106602922,0.9986357726345876,507.74107408325517,8.115749480242412,17.0,-0.5676884422110553,53.192389187937614,0.1154841044985341,0.4170409668519979,2.0946925529541516
SNACKPACK_RASPBERRY,SNACKPACK,4,10071.637177640927,0.9991237747904885,790.7139079710646,8.040971341124493,17.0,1.0709045226130653,52.56145073342192,1.012178355969018,0.41628085103994183,2.1141724397078194
SNACKPACK_STRAWBERRY,SNACKPACK,2,10366.50497975841,0.9993875039218294,1131.3295033472223,8.15342981459036,17.0,2.5856281407035175,58.91354797632038,0.25340710775417274,0.4174188181170748,2.085012121830485
SNACKPACK_STRAWBERRY,SNACKPACK,3,10818.846989301504,0.9985230235592412,468.9547878482576,8.156442921429099,18.0,1.7201005025125629,53.11833237368012,0.13501041381693446,0.4126690757686518,2.206844352518237
SNACKPACK_STRAWBERRY,SNACKPACK,4,11037.951465837064,0.9987932975200338,574.0676734237272,8.081015074398142,19.0,0.24763819095477388,52.40674734982789,0.7047429542442588,0.40705819487433087,2.3511897729090543
SNACKPACK_VANILLA,SNACKPACK,2,10069.86588190377,0.9991293597767115,795.788406411138,6.553122880548529,17.0,-0.013015075376884422,46.322187249878844,0.09393982087305477,0.3976562556149595,2.594183003628162
SNACKPACK_VANILLA,SNACKPACK,3,10023.330691580151,0.9991272613446781,793.8741616986125,6.4833039630225455,17.0,0.12773869346733668,47.71583351732763,0.02097031576535011,0.39657900703395566,2.622119847278054
SNACKPACK_VANILLA,SNACKPACK,4,10242.398722859774,0.9992574429960447,933.1132752918949,6.498134874648214,17.0,1.5053768844221105,42.20135683633652,0.4161317538718158,0.39680970607722116,2.61613529502251
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,2,9949.455787636018,0.9986817645232954,525.4677383188591,10.046695756550195,9.0,0.9753768844221106,70.85319912229076,0.892501538136841,0.46430981697939405,0.8958169150525344
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,3,8876.275691297931,0.9993221152183516,1022.1681262117062,9.044510885232498,8.0,-5.000452261306533,60.57514312504412,0.9362266523964904,0.4647589396545648,0.8845143867511458
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,4,9163.854342713523,0.9992944469529847,982.0702053148848,9.215517688680805,8.0,-0.9506030150753769,68.73704498963953,0.6937576028183992,0.4654112301703587,0.8681009867690996
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,2,9757.815744199634,0.9997883199008405,3274.1567015103738,9.665062903253192,9.0,1.4012562814070353,67.57078717780927,0.9017190436150423,0.46290455239070694,0.9311889730215284
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,3,9870.386306100041,0.9995519231475435,1546.5915580274907,10.06208375494562,9.0,-2.8279899497487437,70.42437289010618,0.6415987826678969,0.4643642526543295,0.8944469374628251
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,4,9803.300584880799,0.9989082759864504,634.5639927020538,9.835845854161109,9.0,0.16251256281407034,64.64297403569464,0.31803873286678846,0.46354684109277394,0.9150204397802228
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,2,9689.317436794026,0.9993299037551259,1034.0528278636418,9.800033501589589,9.0,-3.5297989949748745,66.68821395767111,1.1163964235399682,0.46341400337417005,0.9183642073898843
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,3,11963.121688701378,0.9999137345293609,8034.701227056,9.981584518941194,9.0,8.511557788944724,71.91518536802931,1.0194558635467381,0.4640776332331745,0.9016604510055306
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,4,9749.50876873122,0.9998294218849408,4063.1710625302558,10.586916318727898,9.0,-6.511306532663316,71.4834024928956,0.0637056351087237,0.4661264858887255,0.8501058975245886
TRANSLATOR_SPACE_GRAY,TRANSLATOR,2,9610.880236132463,0.9994738464419777,1317.0391097268373,9.659733975818238,9.0,-2.104723618090452,70.51011323306533,0.3362609959896166,0.46288414729764754,0.9317026764503566
TRANSLATOR_SPACE_GRAY,TRANSLATOR,3,9853.242955263519,0.9997357213685538,2622.4427633004325,9.581216838127267,9.0,3.4472361809045227,66.6339360767839,0.5579453028843562,0.4625808764117775,0.9393378890295307
