event_type,product,group,feature,direction,threshold,quantile,side,horizon,count_total,count_min_day,mean_all,median_all,win_all,mean_day2,mean_day3,mean_day4,win_day2,win_day3,win_day4,worst_day_mean,rank_score
product_time_bucket,PANEL_1X2,PANEL,tick_index,bucket_0_width_500,0.0,,short,1000,1500,500,369.112,409.0,0.9673333333333334,472.214,324.622,310.5,1.0,0.938,0.964,310.5,2196.7771070889316
product_time_bucket,SLEEP_POD_SUEDE,SLEEP,tick_index,bucket_1_width_100,1.0,,long,1000,300,100,393.27,398.0,1.0,392.91,403.32,383.58,1.0,1.0,1.0,383.58,2189.1333553523737
product_time_bucket,MICROCHIP_SQUARE,MICROCHIP,tick_index,bucket_40_width_200,40.0,,short,1000,600,200,692.885,537.0,1.0,336.08,1239.285,503.29,1.0,1.0,1.0,336.08,2150.4397855985926
product_time_bucket,MICROCHIP_SQUARE,MICROCHIP,tick_index,bucket_6_width_200,6.0,,long,1000,600,200,732.92,746.5,1.0,903.365,960.315,335.08,1.0,1.0,1.0,335.08,2144.0411906640575
product_time_bucket,OXYGEN_SHAKE_CHOCOLATE,OXYGEN,tick_index,bucket_31_width_200,31.0,,long,1000,600,200,413.19,418.0,1.0,334.98,444.895,459.695,1.0,1.0,1.0,334.98,2143.401331170604
product_time_bucket,PEBBLES_XS,PEBBLES,tick_index,bucket_30_width_100,30.0,,short,1000,300,100,438.6,430.0,1.0,374.1,375.54,566.16,1.0,1.0,1.0,374.1,2135.0299500425544
product_time_bucket,TRANSLATOR_VOID_BLUE,TRANSLATOR,tick_index,bucket_14_width_200,14.0,,long,1000,600,200,435.14,409.5,1.0,333.5,466.83,505.09,1.0,1.0,1.0,333.5,2133.931410667492
product_time_bucket,PANEL_1X2,PANEL,tick_index,bucket_1_width_100,1.0,,short,1000,300,100,436.29333333333335,442.5,1.0,464.27,471.26,373.35,1.0,1.0,1.0,373.35,2130.7496173439927
product_time_bucket,MICROCHIP_SQUARE,MICROCHIP,tick_index,bucket_8_width_200,8.0,,long,500,600,200,701.43,788.5,1.0,880.415,891.32,332.555,1.0,1.0,1.0,332.555,2127.884738454356
product_time_bucket,OXYGEN_SHAKE_CHOCOLATE,OXYGEN,tick_index,bucket_12_width_500,12.0,,long,1000,1500,500,374.85266666666666,388.0,1.0,290.356,387.334,446.868,1.0,1.0,1.0,290.356,2123.6309248857656
product_time_bucket,MICROCHIP_SQUARE,MICROCHIP,tick_index,bucket_14_width_100,14.0,,long,1000,300,100,642.6533333333333,440.0,1.0,1173.66,384.34,369.96,1.0,1.0,1.0,369.96,2111.402513546494
product_time_bucket,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY,tick_index,bucket_14_width_100,14.0,,long,1000,300,100,413.67333333333335,418.0,1.0,419.1,453.23,368.69,1.0,1.0,1.0,368.69,2104.1544835102627
product_time_bucket,SLEEP_POD_POLYESTER,SLEEP,tick_index,bucket_9_width_100,9.0,,long,1000,300,100,506.17,527.5,1.0,646.07,505.39,367.05,1.0,1.0,1.0,367.05,2094.794822676075
product_time_bucket,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY,tick_index,bucket_11_width_100,11.0,,long,1000,300,100,470.13,464.5,1.0,458.3,364.84,587.25,1.0,1.0,1.0,364.84,2082.1821089909795
product_time_bucket,PEBBLES_M,PEBBLES,tick_index,bucket_80_width_100,80.0,,long,500,300,100,401.3466666666667,396.5,1.0,361.04,462.99,380.01,1.0,1.0,1.0,361.04,2060.495089984934
product_time_bucket,PEBBLES_XL,PEBBLES,tick_index,bucket_54_width_100,54.0,,long,500,300,100,952.0766666666667,1052.5,1.0,1455.46,358.98,1041.79,1.0,1.0,1.0,358.98,2048.738442839551
product_time_bucket,SLEEP_POD_POLYESTER,SLEEP,tick_index,bucket_10_width_100,10.0,,long,1000,300,100,560.1333333333333,615.0,1.0,705.63,616.47,358.3,1.0,1.0,1.0,358.3,2044.8576078595222
numeric_regime,UV_VISOR_YELLOW,UV,spread,high,16.0,0.99,short,1000,676,28,608.3002958579882,641.5,0.9659763313609467,323.4642857142857,443.438202247191,648.8157423971378,1.0,0.7528089887640449,0.998211091234347,323.4642857142857,2036.5040317706312
product_time_bucket,TRANSLATOR_VOID_BLUE,TRANSLATOR,tick_index,bucket_28_width_100,28.0,,long,1000,300,100,479.95666666666665,441.0,1.0,356.81,442.84,640.22,1.0,1.0,1.0,356.81,2036.3540135650462
product_time_bucket,TRANSLATOR_VOID_BLUE,TRANSLATOR,tick_index,bucket_29_width_100,29.0,,long,500,300,100,381.26666666666665,386.0,1.0,356.1,413.51,374.19,1.0,1.0,1.0,356.1,2032.3019652770747
product_time_bucket,MICROCHIP_SQUARE,MICROCHIP,tick_index,bucket_7_width_200,7.0,,long,1000,600,200,662.425,423.0,0.9933333333333333,1291.565,319.2,376.51,1.0,0.98,1.0,319.2,2028.8152930829472
numeric_regime,PANEL_1X4,PANEL,group_residual_z,low,-0.9521641819980745,0.05,long,1000,1500,253,305.22266666666667,303.5,0.9913333333333333,362.2648221343874,279.6031746031746,299.75949367088606,1.0,1.0,0.9850402761795167,279.6031746031746,2027.2627650140234
product_time_bucket,PEBBLES_XL,PEBBLES,tick_index,bucket_41_width_200,41.0,,short,1000,600,200,581.505,525.5,0.985,698.515,725.495,320.505,0.985,1.0,0.97,320.505,2020.0199444508085
product_time_bucket,PEBBLES_XL,PEBBLES,tick_index,bucket_14_width_200,14.0,,long,1000,600,200,596.5616666666666,591.5,0.975,323.74,531.3,934.645,0.925,1.0,1.0,323.74,2019.6940960037673
product_time_bucket,OXYGEN_SHAKE_GARLIC,OXYGEN,tick_index,bucket_3_width_200,3.0,,long,500,600,200,396.02,405.0,1.0,315.08,485.805,387.175,1.0,1.0,1.0,315.08,2016.069291973353
product_time_bucket,PEBBLES_XL,PEBBLES,tick_index,bucket_17_width_500,17.0,,short,1000,1500,500,494.55,516.5,0.932,295.438,466.116,722.096,0.8,1.0,0.996,295.438,2013.8656911161663
product_time_bucket,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY,tick_index,bucket_7_width_200,7.0,,long,1000,600,200,328.3283333333333,354.5,1.0,313.9,347.875,323.21,1.0,1.0,1.0,313.9,2008.5189499506016
product_time_bucket,MICROCHIP_OVAL,MICROCHIP,tick_index,bucket_30_width_100,30.0,,short,1000,300,100,582.2366666666667,549.0,1.0,848.4,546.51,351.8,1.0,1.0,1.0,351.8,2007.7613911386545
product_time_bucket,SLEEP_POD_POLYESTER,SLEEP,tick_index,bucket_19_width_100,19.0,,short,1000,300,100,402.61333333333334,384.0,1.0,351.4,378.43,478.01,1.0,1.0,1.0,351.4,2005.4785470327547
product_time_bucket,MICROCHIP_SQUARE,MICROCHIP,tick_index,bucket_17_width_100,17.0,,long,500,300,100,677.7666666666667,742.0,1.0,843.53,839.52,350.25,1.0,1.0,1.0,350.25,1998.9153702282936
numeric_regime,UV_VISOR_YELLOW,UV,group_residual,high,1729.0250000000005,0.9,short,1000,2222,444,461.81773177317734,540.0,0.8798379837983799,294.51126126126127,317.35213204951856,632.4272121788773,1.0,0.6341127922971114,0.9990485252140818,294.51126126126127,1996.9544489952125
product_time_bucket,PEBBLES_XS,PEBBLES,tick_index,bucket_28_width_100,28.0,,short,1000,300,100,430.99666666666667,428.0,1.0,356.3,349.06,587.63,1.0,1.0,1.0,349.06,1992.1239090132424
product_time_bucket,TRANSLATOR_VOID_BLUE,TRANSLATOR,tick_index,bucket_5_width_500,5.0,,long,1000,1500,500,418.07666666666665,401.5,1.0,272.324,402.522,579.384,1.0,1.0,1.0,272.324,1991.746917537751
product_time_bucket,PEBBLES_L,PEBBLES,tick_index,bucket_89_width_100,89.0,,long,500,300,100,468.63,462.5,1.0,575.38,485.26,345.25,1.0,1.0,1.0,345.25,1970.3798189045492
product_time_bucket,PEBBLES_XL,PEBBLES,tick_index,bucket_45_width_200,45.0,,short,500,600,200,455.66,497.0,0.83,370.555,498.13,498.295,0.525,0.965,1.0,370.555,1967.956017152356
product_time_bucket,PANEL_1X2,PANEL,tick_index,bucket_1_width_200,1.0,,short,1000,600,200,418.2866666666667,433.5,1.0,578.985,307.44,368.435,1.0,1.0,1.0,307.44,1967.1840266735041
product_time_bucket,UV_VISOR_ORANGE,UV,tick_index,bucket_6_width_1000,6.0,,short,1000,3000,1000,317.189,291.0,0.926,264.533,290.287,396.747,0.989,0.953,0.836,264.533,1961.301886735608
product_time_bucket,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY,tick_index,bucket_5_width_200,5.0,,long,1000,600,200,458.085,491.0,1.0,488.4,303.605,582.25,1.0,1.0,1.0,303.605,1942.645415099562
product_time_bucket,SLEEP_POD_POLYESTER,SLEEP,tick_index,bucket_2_width_500,2.0,,long,1000,1500,500,485.52933333333334,544.0,0.9966666666666667,603.008,587.142,266.438,1.0,1.0,0.99,266.438,1942.2017217146004
product_time_bucket,PEBBLES_XS,PEBBLES,tick_index,bucket_29_width_100,29.0,,short,1000,300,100,506.42,489.5,1.0,485.81,340.14,693.31,1.0,1.0,1.0,340.14,1941.2164854516825
product_time_bucket,GALAXY_SOUNDS_BLACK_HOLES,GALAXY,tick_index,bucket_17_width_500,17.0,,long,1000,1500,500,507.64866666666666,579.5,0.9153333333333333,289.672,721.208,512.066,0.916,1.0,0.83,289.672,1939.251036466794
product_time_bucket,SLEEP_POD_POLYESTER,SLEEP,tick_index,bucket_13_width_100,13.0,,long,500,300,100,458.61,379.5,1.0,339.36,684.47,352.0,1.0,1.0,1.0,339.36,1936.7649394451785
product_time_bucket,PEBBLES_M,PEBBLES,tick_index,bucket_39_width_200,39.0,,long,1000,600,200,389.8566666666667,387.0,1.0,492.275,374.805,302.49,1.0,1.0,1.0,302.49,1935.510981747555
product_time_bucket,PEBBLES_XL,PEBBLES,tick_index,bucket_16_width_200,16.0,,long,500,600,200,482.50666666666666,468.0,0.985,483.395,658.925,305.2,1.0,1.0,0.955,305.2,1923.558406409843
product_time_bucket,PEBBLES_XL,PEBBLES,tick_index,bucket_26_width_200,26.0,,long,500,600,200,537.2783333333333,474.5,0.985,572.445,304.15,735.24,1.0,0.955,1.0,304.15,1916.9406595988
product_time_bucket,PEBBLES_XS,PEBBLES,tick_index,bucket_15_width_200,15.0,,short,1000,600,200,378.59,373.5,1.0,343.46,299.345,492.965,1.0,1.0,1.0,299.345,1915.387400678442
product_time_bucket,PEBBLES_M,PEBBLES,tick_index,bucket_15_width_500,15.0,,long,1000,1500,500,367.1673333333333,397.0,0.998,406.814,432.48,262.208,1.0,1.0,0.994,262.208,1913.9241190722491
numeric_regime,PANEL_1X4,PANEL,group_residual_z,low,-0.9206046583377638,0.1,long,1000,3000,286,290.016,261.0,0.9723333333333334,368.66083916083915,366.79604449938194,245.602624671916,1.0,0.9987639060568603,0.9569553805774278,245.602624671916,1912.06116272432
product_time_bucket,PEBBLES_M,PEBBLES,tick_index,bucket_36_width_100,36.0,,long,500,300,100,382.10333333333335,381.5,1.0,353.29,460.69,332.33,1.0,1.0,1.0,332.33,1896.6439542839937
product_time_bucket,SLEEP_POD_LAMB_WOOL,SLEEP,tick_index,bucket_37_width_200,37.0,,long,1000,600,200,343.065,335.0,0.99,303.27,427.795,298.13,1.0,0.97,1.0,298.13,1888.5369767546515
product_time_bucket,SLEEP_POD_POLYESTER,SLEEP,tick_index,bucket_11_width_100,11.0,,long,1000,300,100,512.6233333333333,555.5,1.0,596.55,610.76,330.56,1.0,1.0,1.0,330.56,1886.5423691153883
product_time_bucket,PEBBLES_XS,PEBBLES,tick_index,bucket_27_width_100,27.0,,short,1000,300,100,351.7366666666667,350.0,1.0,344.29,329.14,381.78,1.0,1.0,1.0,329.14,1878.4382725394448
product_time_bucket,MICROCHIP_OVAL,MICROCHIP,tick_index,bucket_15_width_200,15.0,,short,1000,600,200,535.1633333333333,513.5,1.0,788.43,526.015,291.045,1.0,1.0,1.0,291.045,1862.2790627217996
product_time_bucket,PEBBLES_XL,PEBBLES,tick_index,bucket_90_width_100,90.0,,short,500,300,100,575.5633333333334,502.0,0.9766666666666667,911.75,333.16,481.78,1.0,0.93,1.0,333.16,1857.0153025016482
product_time_bucket,TRANSLATOR_VOID_BLUE,TRANSLATOR,tick_index,bucket_14_width_200,14.0,,long,500,600,200,400.345,415.5,1.0,288.58,440.005,472.45,1.0,1.0,1.0,288.58,1846.50652620817
product_time_bucket,PEBBLES_XL,PEBBLES,tick_index,bucket_44_width_200,44.0,,short,500,600,200,765.2083333333334,822.0,0.9916666666666667,1150.555,290.805,854.265,1.0,0.975,1.0,290.805,1845.237204938032
product_time_bucket,SLEEP_POD_POLYESTER,SLEEP,tick_index,bucket_7_width_200,7.0,,long,500,600,200,384.215,370.0,1.0,512.515,352.41,287.72,1.0,1.0,1.0,287.72,1841.00373456447
product_time_bucket,MICROCHIP_SQUARE,MICROCHIP,tick_index,bucket_34_width_200,34.0,,long,1000,600,200,483.025,399.5,1.0,317.09,846.4,285.585,1.0,1.0,1.0,285.585,1827.342734379237
product_time_bucket,GALAXY_SOUNDS_BLACK_HOLES,GALAXY,tick_index,bucket_87_width_100,87.0,,long,1000,300,100,517.1833333333333,550.0,1.0,319.5,629.2,602.85,1.0,1.0,1.0,319.5,1823.4217295872656
product_time_bucket,OXYGEN_SHAKE_MINT,OXYGEN,tick_index,bucket_27_width_100,27.0,,long,500,300,100,409.94,383.5,1.0,384.06,319.28,526.48,1.0,1.0,1.0,319.28,1822.1661653290207
product_time_bucket,ROBOT_LAUNDRY,ROBOT,tick_index,bucket_34_width_200,34.0,,short,1000,600,200,310.78833333333336,309.0,1.0,337.28,310.685,284.4,1.0,1.0,1.0,284.4,1819.760399381813
product_time_bucket,OXYGEN_SHAKE_GARLIC,OXYGEN,tick_index,bucket_7_width_100,7.0,,long,1000,300,100,369.61333333333334,357.0,1.0,347.76,317.95,443.13,1.0,1.0,1.0,317.95,1814.575708676905
product_time_bucket,MICROCHIP_SQUARE,MICROCHIP,tick_index,bucket_12_width_200,12.0,,long,500,600,200,328.5416666666667,340.0,0.9966666666666667,303.26,282.34,400.025,1.0,0.99,1.0,282.34,1800.5573628372815
product_time_bucket,PEBBLES_XL,PEBBLES,tick_index,bucket_27_width_200,27.0,,long,200,600,200,390.63166666666666,371.0,0.985,480.66,285.505,405.73,1.0,0.99,0.965,285.505,1799.4283840827075
product_time_bucket,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY,tick_index,bucket_1_width_500,1.0,,long,1000,1500,500,496.1406666666667,471.0,1.0,775.21,245.868,467.344,1.0,1.0,1.0,245.868,1798.250727520056
product_time_bucket,MICROCHIP_SQUARE,MICROCHIP,tick_index,bucket_16_width_100,16.0,,long,500,300,100,725.0933333333334,897.0,1.0,917.3,943.12,314.86,1.0,1.0,1.0,314.86,1796.940737958831
product_time_bucket,GALAXY_SOUNDS_BLACK_HOLES,GALAXY,tick_index,bucket_42_width_200,42.0,,long,1000,600,200,707.6866666666666,704.0,1.0,280.22,704.885,1137.955,1.0,1.0,1.0,280.22,1793.014272555456
product_time_bucket,ROBOT_DISHES,ROBOT,tick_index,bucket_19_width_200,19.0,,long,500,600,200,320.385,339.0,0.9883333333333333,283.4,345.135,332.62,0.965,1.0,1.0,283.4,1792.205916728726
product_time_bucket,OXYGEN_SHAKE_MINT,OXYGEN,tick_index,bucket_13_width_200,13.0,,long,500,600,200,375.33166666666665,360.5,1.0,415.89,279.155,430.95,1.0,1.0,1.0,279.155,1786.1997689501757
product_time_bucket,PEBBLES_XL,PEBBLES,tick_index,bucket_91_width_100,91.0,,short,200,300,100,447.2966666666667,476.0,0.9733333333333334,430.78,589.92,321.19,0.99,1.0,0.93,321.19,1784.1849660430996
product_time_bucket,TRANSLATOR_VOID_BLUE,TRANSLATOR,tick_index,bucket_29_width_100,29.0,,long,1000,300,100,390.3233333333333,379.5,1.0,310.19,490.82,369.96,1.0,1.0,1.0,310.19,1770.2885330224537
product_time_bucket,UV_VISOR_ORANGE,UV,tick_index,bucket_64_width_100,64.0,,short,1000,300,100,366.4033333333333,376.0,1.0,310.02,335.57,453.62,1.0,1.0,1.0,310.02,1769.3183242774462
product_time_bucket,PEBBLES_M,PEBBLES,tick_index,bucket_36_width_100,36.0,,long,1000,300,100,437.91,391.5,1.0,378.8,309.03,625.9,1.0,1.0,1.0,309.03,1763.6682851153448
product_time_bucket,SLEEP_POD_SUEDE,SLEEP,tick_index,bucket_0_width_200,0.0,,long,1000,600,200,317.4066666666667,354.0,1.0,356.925,319.86,275.435,1.0,1.0,1.0,275.435,1762.396995793705
product_time_bucket,MICROCHIP_SQUARE,MICROCHIP,tick_index,bucket_19_width_200,19.0,,long,500,600,200,352.925,332.5,0.9133333333333333,301.22,448.69,308.865,1.0,1.0,0.74,301.22,1760.3447531117017
product_time_bucket,OXYGEN_SHAKE_MINT,OXYGEN,tick_index,bucket_23_width_100,23.0,,long,1000,300,100,359.96,326.0,1.0,314.12,306.96,458.8,1.0,1.0,1.0,306.96,1751.8545668673146
product_time_bucket,PEBBLES_M,PEBBLES,tick_index,bucket_30_width_100,30.0,,long,1000,300,100,463.11333333333334,392.0,1.0,306.73,391.04,691.57,1.0,1.0,1.0,306.73,1750.5419315064225
product_time_bucket,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY,tick_index,bucket_4_width_200,4.0,,long,1000,600,200,484.3666666666667,489.0,1.0,685.205,272.58,495.315,1.0,1.0,1.0,272.58,1744.1290072556067
product_time_bucket,OXYGEN_SHAKE_MINT,OXYGEN,tick_index,bucket_11_width_200,11.0,,long,1000,600,200,306.325,298.0,1.0,322.295,271.735,324.945,1.0,1.0,1.0,271.735,1738.7221945359247
