event_type,product,group,feature,direction,threshold,quantile,side,horizon,count_total,count_min_day,mean_all,median_all,win_all,mean_day2,mean_day3,mean_day4,win_day2,win_day3,win_day4,worst_day_mean,rank_score
trailing_extrema,MICROCHIP_OVAL,MICROCHIP,at_trail_max_100,true,1.0,,short,1000,1370,423,206.0226277372263,228.5,0.7160583941605839,89.77874186550976,252.52057613168725,279.2860520094563,0.5488069414316703,0.7098765432098766,0.9054373522458629,89.77874186550976,464.3627216549175
trailing_extrema,PEBBLES_XL,PEBBLES,at_trail_min_100,true,1.0,,long,200,1484,423,130.73180592991915,95.0,0.6152291105121294,109.03164556962025,101.98807495741056,194.93617021276594,0.5506329113924051,0.6218057921635435,0.6784869976359338,101.98807495741056,458.2449464022834
path_motif,PEBBLES_XS,PEBBLES,motif3,1-11,,,short,1000,3255,1076,144.7711213517665,173.0,0.6771121351766513,192.86338289962825,160.58953168044079,81.49266055045871,0.7369888475836431,0.6620752984389348,0.6330275229357798,81.49266055045871,446.30722175679284
trailing_extrema,PEBBLES_S,PEBBLES,at_trail_max_200,true,1.0,,short,1000,996,306,172.6777108433735,182.0,0.6265060240963856,233.6358839050132,101.43464052287581,168.4887459807074,0.7044854881266491,0.5424836601307189,0.6141479099678456,101.43464052287581,438.7928606874544
path_motif,PEBBLES_XS,PEBBLES,motif3,11-1,,,short,1000,3119,1032,148.49086245591536,174.0,0.6797050336646361,195.27836034318398,172.7495183044316,76.53294573643412,0.7359389895138226,0.6763005780346821,0.625968992248062,76.53294573643412,418.5301222129992
trailing_extrema,MICROCHIP_TRIANGLE,MICROCHIP,at_trail_max_200,true,1.0,,short,1000,1074,329,193.66480446927375,190.5,0.7774674115456238,77.06539509536785,227.0952380952381,285.322188449848,0.6893732970027248,0.671957671957672,0.9969604863221885,77.06539509536785,418.21706608889957
path_motif,PEBBLES_XS,PEBBLES,motif5,-1111-1,,,short,1000,718,219,166.483286908078,190.5,0.6963788300835655,221.3372549019608,178.87704918032787,88.80365296803653,0.7764705882352941,0.6680327868852459,0.634703196347032,88.80365296803653,406.78141872069466
path_motif,PEBBLES_XS,PEBBLES,motif3,-111,,,short,1000,3114,1028,144.64932562620425,170.0,0.6753371868978806,189.96829971181558,169.98947368421054,72.99805447470817,0.7329490874159462,0.6679425837320574,0.6245136186770428,72.99805447470817,396.5547637827695
path_motif,PEBBLES_XS,PEBBLES,motif5,-1-11-11,,,short,1000,814,261,141.13390663390663,173.5,0.6732186732186732,192.272030651341,146.043321299639,87.84782608695652,0.735632183908046,0.6570397111913358,0.6304347826086957,87.84782608695652,396.43188694456427
path_motif,GALAXY_SOUNDS_BLACK_HOLES,GALAXY,motif3,10-1,,,long,1000,167,55,201.88023952095807,166.0,0.6407185628742516,192.03636363636363,119.46428571428571,293.9642857142857,0.6909090909090909,0.5357142857142857,0.6964285714285714,119.46428571428571,392.2035003610174
path_motif,PEBBLES_XS,PEBBLES,motif3,011,,,short,1000,112,35,224.29464285714286,280.5,0.7321428571428571,308.7368421052632,262.9142857142857,107.35897435897436,0.8157894736842105,0.7428571428571429,0.6410256410256411,107.35897435897436,371.5826395031554
path_motif,PEBBLES_XS,PEBBLES,motif5,-111-11,,,short,1000,784,252,142.90816326530611,166.5,0.6849489795918368,172.61507936507937,178.8943396226415,79.15355805243446,0.7301587301587301,0.690566037735849,0.6367041198501873,79.15355805243446,361.3877004241975
path_motif,MICROCHIP_OVAL,MICROCHIP,motif3,1-10,,,short,1000,139,28,153.3884892086331,144.0,0.7194244604316546,101.0,173.0,162.85714285714286,0.6071428571428571,0.5853658536585366,0.8428571428571429,101.0,359.0689817867192
path_motif,PEBBLES_XS,PEBBLES,motif5,-11-1-11,,,short,1000,793,235,146.47414880201765,175.0,0.6860025220680959,178.90212765957446,191.12132352941177,77.36713286713287,0.7404255319148936,0.6948529411764706,0.6328671328671329,77.36713286713287,354.3798499386078
trailing_extrema,PANEL_2X4,PANEL,at_trail_min_20,true,1.0,,long,1000,3461,1118,90.6992198786478,104.0,0.6229413464316671,69.77787456445994,81.94560669456067,121.53846153846153,0.6750871080139372,0.5648535564853556,0.631484794275492,69.77787456445994,354.2430019673444
path_motif,MICROCHIP_OVAL,MICROCHIP,motif5,11111,,,short,1000,714,209,160.99019607843138,158.0,0.6918767507002801,77.72509960159363,242.19291338582678,162.30143540669857,0.6175298804780877,0.6732283464566929,0.8038277511961722,77.72509960159363,353.43231054469067
path_motif,PEBBLES_XS,PEBBLES,motif3,-11-1,,,short,1000,3338,1082,134.27890952666266,164.0,0.6701617735170761,188.03049907578557,153.30707251566696,64.5566286215979,0.7421441774491682,0.6562220232766338,0.6154521510096576,64.5566286215979,351.0142981971041
path_motif,PEBBLES_XS,PEBBLES,motif5,1-1-11-1,,,short,1000,777,238,160.93693693693695,196.0,0.6975546975546976,204.5420168067227,214.84824902723736,75.00354609929079,0.7689075630252101,0.7237354085603113,0.6134751773049646,75.00354609929079,348.27378036268914
trailing_extrema,PEBBLES_S,PEBBLES,at_trail_max_100,true,1.0,,short,1000,1476,476,132.84485094850947,127.0,0.6043360433604336,192.43106796116504,77.92436974789916,123.47422680412372,0.6893203883495146,0.523109243697479,0.5938144329896907,77.92436974789916,343.6701914853387
trailing_extrema,MICROCHIP_OVAL,MICROCHIP,at_trail_max_20,true,1.0,,short,1000,3307,1061,158.29634109464772,177.0,0.6788630178409435,61.54759660697455,198.8215223097113,209.36627379873073,0.5541941564561734,0.6342957130358705,0.8449682683590208,61.54759660697455,338.6086044559258
path_motif,PANEL_2X4,PANEL,motif3,-1-1-1,,,long,1000,3153,1006,87.15477323184268,98.0,0.6254360926102125,96.19284294234592,66.70055970149254,99.0939534883721,0.7017892644135189,0.5569029850746269,0.6223255813953489,66.70055970149254,336.0894514073195
path_motif,MICROCHIP_OVAL,MICROCHIP,motif5,1-111-1,,,short,1000,768,229,145.03515625,176.0,0.6809895833333334,73.91605839416059,148.5811320754717,226.02620087336246,0.6094890510948905,0.5886792452830188,0.8733624454148472,73.91605839416059,334.48773633773885
path_motif,PEBBLES_XS,PEBBLES,motif5,11-1-1-1,,,short,1000,755,247,139.11258278145695,168.0,0.6675496688741722,183.77689243027888,156.6887159533074,75.43724696356276,0.7091633466135459,0.6575875486381323,0.6356275303643725,75.43724696356276,333.7756316112612
path_motif,PANEL_2X4,PANEL,motif5,11111,,,long,1000,728,224,90.40521978021978,92.0,0.6538461538461539,77.42537313432835,81.73305084745763,115.07142857142857,0.6940298507462687,0.6186440677966102,0.6428571428571429,77.42537313432835,333.69875272187915
path_motif,PANEL_2X4,PANEL,motif5,-1-1-1-1-1,,,long,1000,832,260,84.28365384615384,125.0,0.6334134615384616,93.46538461538462,78.33676975945018,81.94661921708185,0.7192307692307692,0.5910652920962199,0.597864768683274,78.33676975945018,333.6932405659457
path_motif,PEBBLES_XS,PEBBLES,motif3,-1-11,,,short,1000,3197,1043,138.1276196434157,165.0,0.6740694401000938,189.44295302013424,165.10843373493975,61.25860465116279,0.7440076701821668,0.6626506024096386,0.6176744186046511,61.25860465116279,333.2425042473251
path_motif,PEBBLES_XS,PEBBLES,motif3,111,,,short,1000,3104,979,142.19845360824743,162.5,0.663659793814433,205.267723880597,159.6455566905005,61.770180436847106,0.7350746268656716,0.6537282941777324,0.6001899335232669,61.770180436847106,329.6263815606209
path_motif,PEBBLES_XS,PEBBLES,motif3,1-1-1,,,short,1000,3204,1058,138.7740324594257,166.0,0.6729088639200999,190.96597353497165,166.53608247422682,60.144578313253014,0.7419659735349716,0.662605435801312,0.6153846153846154,60.144578313253014,326.70744522832075
path_motif,PANEL_2X4,PANEL,motif5,1-1-1-1-1,,,long,1000,759,248,102.57048748353097,104.0,0.6429512516469038,115.63306451612904,75.90118577075098,116.16666666666667,0.7137096774193549,0.5573122529644269,0.6589147286821705,75.90118577075098,323.7109967382198
path_motif,PEBBLES_XS,PEBBLES,motif5,-111-1-1,,,short,1000,739,242,138.4208389715832,166.0,0.6847090663058186,176.85375494071147,167.28512396694214,69.94262295081967,0.7351778656126482,0.6735537190082644,0.6434426229508197,69.94262295081967,316.39477689886263
trailing_extrema,MICROCHIP_OVAL,MICROCHIP,at_trail_max_50,true,1.0,,short,1000,1981,647,168.6042402826855,189.0,0.6789500252397779,59.96599690880989,199.61426491994177,244.31530139103555,0.5239567233384853,0.6433770014556041,0.8717156105100463,59.96599690880989,309.0944134230624
path_motif,PEBBLES_XS,PEBBLES,motif3,101,,,short,1000,105,34,177.65714285714284,241.0,0.7047619047619048,237.97222222222223,197.4,93.47058823529412,0.75,0.7428571428571429,0.6176470588235294,93.47058823529412,307.2017643250765
path_motif,PEBBLES_XS,PEBBLES,motif5,11-11-1,,,short,1000,800,255,142.18,153.0,0.68375,189.82142857142858,168.4,66.61132075471698,0.7714285714285715,0.6627450980392157,0.6113207547169811,66.61132075471698,304.5108166905421
trailing_extrema,PEBBLES_XL,PEBBLES,at_trail_min_50,true,1.0,,long,200,2239,682,101.33899062081287,87.0,0.5958016971862439,106.58611111111111,65.70011947431303,139.53812316715542,0.5722222222222222,0.5818399044205496,0.6378299120234604,65.70011947431303,301.96773608633976
path_motif,PANEL_2X4,PANEL,motif5,-11-1-1-1,,,long,1000,686,219,92.82507288629738,98.0,0.6370262390670554,94.90833333333333,70.20704845814979,113.98630136986301,0.7208333333333333,0.5374449339207048,0.6484018264840182,70.20704845814979,292.15036845031204
path_motif,PEBBLES_XS,PEBBLES,motif5,1-1-1-11,,,short,1000,821,264,131.54080389768575,155.0,0.6723507917174177,179.9438596491228,145.6764705882353,64.72348484848484,0.743859649122807,0.6397058823529411,0.6287878787878788,64.72348484848484,292.07404351649575
trailing_extrema,OXYGEN_SHAKE_GARLIC,OXYGEN,at_trail_min_200,true,1.0,,long,500,979,293,111.69254341164454,97.0,0.6527068437180796,138.15017064846415,64.81102362204724,144.83934426229507,0.6962457337883959,0.5800524934383202,0.7016393442622951,64.81102362204724,291.36137223344053
trailing_extrema,UV_VISOR_MAGENTA,UV,at_trail_min_200,true,1.0,,long,1000,1036,294,80.79536679536679,51.0,0.5801158301158301,86.84353741496598,86.53963414634147,71.94927536231884,0.6496598639455783,0.5975609756097561,0.5169082125603864,71.94927536231884,289.83865603629556
path_motif,PANEL_2X4,PANEL,motif3,111,,,long,1000,3143,1025,75.7238307349666,78.0,0.6121539930003181,74.16399622997173,58.77578051087985,94.81560975609756,0.6616399622997172,0.5477767265846736,0.6273170731707317,58.77578051087985,289.7545972360114
path_motif,MICROCHIP_OVAL,MICROCHIP,motif3,-101,,,short,1000,144,32,158.875,136.0,0.7013888888888888,82.97777777777777,214.15625,183.44776119402985,0.5555555555555556,0.625,0.835820895522388,82.97777777777777,289.6443677799445
path_motif,PEBBLES_XS,PEBBLES,motif5,1111-1,,,short,1000,767,246,142.4367666232073,158.0,0.6544980443285529,205.09411764705882,159.9390243902439,66.1842105263158,0.7137254901960784,0.6585365853658537,0.5939849624060151,66.1842105263158,287.7919389209817
path_motif,PEBBLES_XS,PEBBLES,motif5,-1-1-11-1,,,short,1000,834,263,120.34052757793765,155.0,0.6618705035971223,172.72101449275362,121.19322033898305,64.41444866920152,0.7282608695652174,0.6237288135593221,0.6349809885931559,64.41444866920152,286.817482787544
path_motif,OXYGEN_SHAKE_GARLIC,OXYGEN,motif5,-1-1-1-1-1,,,long,1000,737,231,169.81275440976933,176.0,0.7327001356852103,191.1780303030303,59.26406926406926,252.02892561983472,0.7159090909090909,0.645021645021645,0.8347107438016529,59.26406926406926,286.7616763745702
path_motif,PEBBLES_XS,PEBBLES,motif5,-11111,,,short,1000,765,246,137.95816993464052,155.0,0.6496732026143791,193.34782608695653,158.41869918699186,66.35338345864662,0.7154150197628458,0.6463414634146342,0.5902255639097744,66.35338345864662,286.2881814933066
trailing_extrema,TRANSLATOR_ASTRO_BLACK,TRANSLATOR,at_trail_max_100,true,1.0,,short,1000,1429,419,73.33589923023094,65.0,0.6011196641007698,82.82947368421053,73.21002386634845,65.00560747663552,0.6168421052631579,0.5990453460620525,0.5887850467289719,65.00560747663552,283.9050139137427
path_motif,GALAXY_SOUNDS_BLACK_HOLES,GALAXY,motif3,0-1-1,,,long,1000,156,46,157.44871794871796,126.0,0.6538461538461539,159.56603773584905,85.28070175438596,244.43478260869566,0.7169811320754716,0.6140350877192983,0.6304347826086957,85.28070175438596,281.9385861110446
path_motif,PANEL_2X4,PANEL,motif5,-1-1-1-11,,,long,1000,749,246,96.55941255006675,102.0,0.6208277703604806,113.50813008130082,67.81048387096774,108.1686274509804,0.7032520325203252,0.5241935483870968,0.6352941176470588,67.81048387096774,278.6960224821954
path_motif,PEBBLES_XS,PEBBLES,motif5,1-11-11,,,short,1000,803,252,136.76089663760897,170.0,0.6699875466998755,202.5079365079365,151.73454545454547,61.81159420289855,0.7619047619047619,0.6363636363636364,0.6195652173913043,61.81159420289855,277.0363635475658
trailing_extrema,PANEL_2X4,PANEL,at_trail_max_20,true,1.0,,long,1000,3664,1166,66.89656113537117,64.0,0.5968886462882096,57.03756994404476,56.1018444266239,89.01886792452831,0.6250999200639489,0.5348837209302325,0.6329331046312179,56.1018444266239,274.81020514374643
path_motif,PANEL_2X4,PANEL,motif5,-1-1-11-1,,,long,1000,681,218,93.66519823788546,98.0,0.6461086637298091,97.6559633027523,65.0349344978166,117.96581196581197,0.7431192660550459,0.5545851528384279,0.6452991452991453,65.0349344978166,274.1793621342592
trailing_extrema,PANEL_2X4,PANEL,at_trail_min_50,true,1.0,,long,1000,2123,679,88.5798398492699,102.0,0.6156382477626001,58.00732064421669,79.20762155059133,129.83652430044182,0.664714494875549,0.5584756898817346,0.6303387334315169,58.00732064421669,273.58800835465223
path_motif,PEBBLES_XS,PEBBLES,motif5,11-1-11,,,short,1000,717,231,159.82287308228732,189.0,0.697350069735007,221.4747899159664,204.15151515151516,59.36693548387097,0.7857142857142857,0.70995670995671,0.6008064516129032,59.36693548387097,272.26279262017204
path_motif,PEBBLES_XS,PEBBLES,motif3,-110,,,short,1000,117,34,184.67521367521368,230.0,0.6923076923076923,214.35294117647058,266.1707317073171,81.0952380952381,0.6764705882352942,0.7804878048780488,0.6190476190476191,81.0952380952381,267.83986534500093
path_motif,PEBBLES_XS,PEBBLES,motif5,111-1-1,,,short,1000,747,242,156.8607764390897,181.0,0.6693440428380187,228.51652892561984,186.90322580645162,60.39688715953307,0.743801652892562,0.6814516129032258,0.5875486381322957,60.39688715953307,267.5170956826524
path_motif,UV_VISOR_RED,UV,motif5,-11-11-1,,,long,1000,735,231,78.9891156462585,88.0,0.6163265306122448,64.36546184738955,90.95294117647059,81.54545454545455,0.5622489959839357,0.6901960784313725,0.5930735930735931,64.36546184738955,261.87173480932745
path_motif,PANEL_2X4,PANEL,motif5,11-111,,,long,1000,812,258,79.85591133004927,75.0,0.6108374384236454,82.63345195729538,63.54651162790697,92.41025641025641,0.6619217081850534,0.5465116279069767,0.6190476190476191,63.54651162790697,260.09952134815956
path_motif,PEBBLES_XS,PEBBLES,motif5,1-11-1-1,,,short,1000,821,261,120.97442143727162,148.0,0.658952496954933,181.62587412587413,119.79310344827586,58.79197080291971,0.7342657342657343,0.6283524904214559,0.6094890510948905,58.79197080291971,260.0203129482577
trailing_extrema,MICROCHIP_OVAL,MICROCHIP,at_trail_min_100,true,1.0,,short,500,1914,511,66.61650992685476,76.5,0.619644723092999,54.76712328767123,69.28882438316401,72.51820728291317,0.6320939334637965,0.602322206095791,0.6274509803921569,54.76712328767123,256.4716016056006
path_motif,PEBBLES_XS,PEBBLES,motif3,-1-1-1,,,short,1000,3237,1020,120.00092678405932,146.0,0.6472042014210689,169.14441416893732,136.53225806451613,48.86764705882353,0.703905540417802,0.6236559139784946,0.611764705882353,48.86764705882353,255.6347056213758
trailing_extrema,PEBBLES_XS,PEBBLES,at_trail_max_200,true,1.0,,short,500,901,277,106.90677025527192,110.0,0.6281908990011099,208.29241877256317,59.09146341463415,65.01351351351352,0.7689530685920578,0.5396341463414634,0.5945945945945946,59.09146341463415,252.59218707995603
path_motif,PANEL_2X4,PANEL,motif5,-111-11,,,long,1000,807,243,85.25154894671623,73.0,0.6270136307311028,85.7062937062937,59.839506172839506,106.99640287769785,0.6608391608391608,0.5679012345679012,0.6438848920863309,59.839506172839506,251.18121380225165
path_motif,PEBBLES_XS,PEBBLES,motif5,-1-11-1-1,,,short,1000,794,244,141.36901763224182,183.0,0.6838790931989924,184.69672131147541,188.11510791366908,54.724264705882355,0.75,0.6690647482014388,0.6397058823529411,54.724264705882355,249.93548789871622
path_motif,MICROCHIP_OVAL,MICROCHIP,motif3,110,,,short,1000,144,36,173.11805555555554,155.0,0.7291666666666666,120.27083333333333,68.52777777777777,278.15,0.6458333333333334,0.5833333333333334,0.8833333333333333,68.52777777777777,248.67828413732897
path_motif,PANEL_2X4,PANEL,motif3,-1-10,,,long,1000,128,31,105.1484375,100.0,0.671875,75.98113207547169,89.43181818181819,177.32258064516128,0.7169811320754716,0.5681818181818182,0.7419354838709677,75.98113207547169,248.0925636060352
trailing_extrema,MICROCHIP_OVAL,MICROCHIP,at_trail_min_200,true,1.0,,short,500,1404,358,60.41524216524216,70.5,0.6032763532763533,65.46927374301676,61.304,56.28754578754579,0.6508379888268156,0.6,0.575091575091575,56.28754578754579,246.1128966622107
path_motif,PANEL_2X4,PANEL,motif3,11-1,,,long,1000,3220,1059,71.72360248447205,72.0,0.6018633540372671,65.26966292134831,50.06893295561851,99.01097895699908,0.6395131086142322,0.5316336166194523,0.6331198536139067,50.06893295561851,243.41109057109986
path_motif,GALAXY_SOUNDS_BLACK_HOLES,GALAXY,motif5,1-111-1,,,long,1000,752,232,136.80585106382978,113.5,0.6316489361702128,176.96899224806202,57.875,167.14885496183206,0.7558139534883721,0.4870689655172414,0.6374045801526718,57.875,242.15384727790752
path_motif,PANEL_2X4,PANEL,motif3,1-11,,,long,1000,3232,1046,68.13242574257426,73.0,0.6005569306930693,63.99271402550091,49.299235181644356,90.41636029411765,0.6539162112932605,0.5296367112810707,0.6148897058823529,49.299235181644356,239.25905389697567
path_motif,PEBBLES_XS,PEBBLES,motif5,-1-1111,,,short,1000,705,225,152.18014184397163,166.0,0.6652482269503546,214.50197628458497,180.64444444444445,54.50660792951542,0.7509881422924901,0.6577777777777778,0.5770925110132159,54.50660792951542,237.85443163941213
path_motif,PANEL_2X4,PANEL,motif5,111-1-1,,,long,1000,740,230,79.68378378378378,77.5,0.6013513513513513,79.19130434782609,59.61832061068702,101.33870967741936,0.6347826086956522,0.5267175572519084,0.6491935483870968,59.61832061068702,236.90711546508442
path_motif,MICROCHIP_OVAL,MICROCHIP,motif3,0-11,,,short,1000,128,33,162.9453125,149.0,0.6953125,69.9090909090909,209.3421052631579,185.87719298245614,0.5757575757575758,0.6578947368421053,0.7894736842105263,69.9090909090909,236.22899202195822
trailing_extrema,MICROCHIP_OVAL,MICROCHIP,at_trail_min_200,true,1.0,,short,1000,1266,323,103.48815165876778,124.0,0.6753554502369669,48.916408668730654,118.93763919821826,125.12753036437248,0.6563467492260062,0.576837416481069,0.7773279352226721,48.916408668730654,236.02237269809171
path_motif,PEBBLES_XS,PEBBLES,motif5,-11-11-1,,,short,1000,814,252,114.88329238329239,154.5,0.6425061425061425,191.72222222222223,106.90252707581227,54.69824561403509,0.7182539682539683,0.6101083032490975,0.6070175438596491,54.69824561403509,235.57656682225127
path_motif,GALAXY_SOUNDS_BLACK_HOLES,GALAXY,motif3,0-11,,,long,1000,148,42,168.4189189189189,107.0,0.6216216216216216,207.47619047619048,73.9298245614035,244.85714285714286,0.7380952380952381,0.47368421052631576,0.6938775510204082,73.9298245614035,229.9632450757922
trailing_extrema,PEBBLES_S,PEBBLES,at_trail_max_50,true,1.0,,short,1000,2152,695,111.22862453531599,89.0,0.5799256505576208,184.17385257301808,51.52517985611511,96.38617886178862,0.674547983310153,0.5064748201438849,0.556910569105691,51.52517985611511,229.3235067399983
path_motif,ROBOT_IRONING,ROBOT,motif5,-11-1-11,,,short,1000,95,31,115.30526315789474,102.0,0.6631578947368421,84.2258064516129,182.42424242424244,74.93548387096774,0.6129032258064516,0.6666666666666666,0.7096774193548387,74.93548387096774,226.82098250360826
path_motif,PANEL_2X4,PANEL,motif3,-111,,,long,1000,3226,1060,71.15158090514569,71.0,0.601673899566026,68.36792452830188,46.47373358348968,97.74909090909091,0.6433962264150943,0.524390243902439,0.6363636363636364,46.47373358348968,225.9138783452367
path_motif,PANEL_2X4,PANEL,motif5,-11-111,,,long,1000,754,243,70.41777188328912,77.0,0.5954907161803713,58.617283950617285,57.03225806451613,93.94296577946768,0.6419753086419753,0.5161290322580645,0.6273764258555133,57.03225806451613,225.05778233600802
path_motif,GALAXY_SOUNDS_BLACK_HOLES,GALAXY,motif5,-111-11,,,long,1000,786,235,138.5852417302799,105.0,0.6183206106870229,166.93065693430657,54.39574468085107,181.971119133574,0.7408759124087592,0.46808510638297873,0.6245487364620939,54.39574468085107,224.27925605525724
path_motif,MICROCHIP_OVAL,MICROCHIP,motif5,-111-1-1,,,short,1000,761,236,132.44809461235218,167.0,0.6872536136662286,49.10344827586207,150.3181818181818,204.63135593220338,0.6206896551724138,0.5984848484848485,0.8601694915254238,49.10344827586207,223.94011823103634
trailing_extrema,OXYGEN_SHAKE_GARLIC,OXYGEN,at_trail_min_200,true,1.0,,long,1000,881,262,189.8921679909194,204.0,0.7094211123723042,240.3854961832061,46.28823529411765,317.47670250896056,0.6946564885496184,0.5794117647058824,0.8817204301075269,46.28823529411765,222.71261471221473
trailing_extrema,PANEL_2X4,PANEL,at_trail_min_100,true,1.0,,long,1000,1442,437,87.41539528432732,89.5,0.6206657420249653,49.24511930585683,74.25551470588235,144.06407322654462,0.6637744034707158,0.5643382352941176,0.6453089244851259,49.24511930585683,222.34271103679143
path_motif,UV_VISOR_RED,UV,motif5,1-11-1-1,,,long,1000,782,257,62.96035805626598,71.0,0.5946291560102301,61.16342412451362,71.75285171102662,55.896946564885496,0.5875486381322957,0.6539923954372624,0.5419847328244275,55.896946564885496,221.4688991075202
path_motif,MICROCHIP_OVAL,MICROCHIP,motif3,-1-10,,,short,1000,146,40,153.45890410958904,130.5,0.684931506849315,64.0,222.525,176.0,0.5869565217391305,0.675,0.7666666666666667,64.0,218.7586887355062
path_motif,PANEL_2X4,PANEL,motif3,-11-1,,,long,1000,3092,1016,68.7519404915912,78.0,0.6038163001293662,59.19187145557656,45.06777996070727,102.43799212598425,0.6587901701323251,0.5245579567779961,0.6259842519685039,45.06777996070727,218.70534054309374
path_motif,PEBBLES_XS,PEBBLES,motif5,-1-1-1-11,,,short,1000,760,240,124.67368421052632,154.5,0.6578947368421053,187.42687747035572,132.3183520599251,50.016666666666666,0.7233201581027668,0.6292134831460674,0.6208333333333333,50.016666666666666,218.31726652349695
path_motif,MICROCHIP_OVAL,MICROCHIP,motif5,11-111,,,short,1000,766,233,133.92819843342036,164.5,0.6710182767624021,48.88768115942029,167.66926070038912,197.44635193133047,0.5833333333333334,0.603112840466926,0.8497854077253219,48.88768115942029,217.90364138559082
path_motif,MICROCHIP_OVAL,MICROCHIP,motif3,011,,,short,1000,143,35,136.993006993007,135.0,0.6573426573426573,66.42592592592592,117.37142857142857,220.27777777777777,0.5370370370370371,0.5714285714285714,0.8333333333333334,66.42592592592592,217.00488328469783
path_motif,PANEL_2X4,PANEL,motif3,-10-1,,,long,1000,135,35,82.77037037037037,107.0,0.6296296296296297,73.80851063829788,69.77358490566037,114.48571428571428,0.723404255319149,0.5094339622641509,0.6857142857142857,69.77358490566037,215.820378788737
path_motif,PANEL_2X4,PANEL,motif3,1-1-1,,,long,1000,3084,1025,73.39494163424125,77.0,0.60473411154345,63.93217054263566,44.34829268292683,111.89386562804285,0.6453488372093024,0.5248780487804878,0.6436222005842259,44.34829268292683,215.47147815813116
trailing_extrema,TRANSLATOR_ASTRO_BLACK,TRANSLATOR,at_trail_max_50,true,1.0,,short,1000,2154,632,57.584029712163414,53.5,0.5831012070566388,47.76502732240437,57.80854430379747,66.50253164556962,0.5710382513661202,0.6060126582278481,0.5759493670886076,47.76502732240437,213.77811821919383
