event_type,product,base,field,residue,side,horizon,count_total,count_min_day,mean_all,median_all,win_all,mean_day2,mean_day3,mean_day4,win_day2,win_day3,win_day4,stable_positive,stable_negative,same_sign,worst_day_mean,score,robust,positive_edge,abs_worst,rank_score
visible_price_suffix,PEBBLES_XS,100,bid_price_2,59,short,1000,295,81,200.99322033898306,,0.7322033898305085,223.1965811965812,204.20618556701032,165.07407407407408,0.7777777777777778,0.6804123711340206,0.7283950617283951,True,False,True,165.07407407407408,939.3308180711977,True,True,165.07407407407408,687.7812091639955
visible_price_suffix,OXYGEN_SHAKE_EVENING_BREATH,500,ask_price_2,8,short,1000,452,79,166.77654867256638,,0.7101769911504425,157.63481228668942,164.60759493670886,202.4,0.6450511945392492,0.8987341772151899,0.7625,True,False,True,157.63481228668942,964.0775071661601,True,True,157.63481228668942,684.6656632750828
visible_price_suffix,OXYGEN_SHAKE_EVENING_BREATH,50,ask_price_2,8,short,1000,3278,382,200.10219646125685,,0.7904209884075656,279.3939216832262,140.40837696335078,104.85738396624473,0.8503798947983635,0.8691099476439791,0.6784810126582278,True,False,True,104.85738396624473,848.8513278781508,True,True,104.85738396624473,670.9499055925224
visible_price_suffix,PEBBLES_XS,100,ask_price_2,60,short,1000,284,88,190.7218309859155,,0.7112676056338029,171.990099009901,239.36363636363637,165.57894736842104,0.7029702970297029,0.7272727272727273,0.7052631578947368,True,False,True,165.57894736842104,935.9332084802724,True,True,165.57894736842104,665.6989722289262
visible_price_suffix,OXYGEN_SHAKE_EVENING_BREATH,500,ask_price_2,398,short,1000,294,20,146.58843537414967,,0.8537414965986394,206.95,156.05263157894737,136.85858585858585,0.75,0.9473684210526315,0.8282828282828283,True,False,True,136.85858585858585,778.3114050812952,True,True,136.85858585858585,664.4767437938949
visible_price_suffix,OXYGEN_SHAKE_EVENING_BREATH,50,bid_price_2,42,short,1000,3257,380,198.72090881179,,0.789990789069696,278.05306603773585,140.17368421052632,103.63251481795089,0.8490566037735849,0.8710526315789474,0.6790855207451313,True,False,True,103.63251481795089,838.2698146532905,True,True,103.63251481795089,662.2254323312608
visible_price_suffix,PEBBLES_XS,100,ask_price_1,44,short,1000,265,83,178.72830188679245,,0.7169811320754716,187.6265060240964,187.45454545454547,162.70212765957447,0.6987951807228916,0.7045454545454546,0.7446808510638298,True,False,True,162.70212765957447,908.4467292181629,True,True,162.70212765957447,651.3391643450979
visible_price_suffix,MICROCHIP_OVAL,500,ask_price_1,378,short,1000,67,20,240.88059701492537,,0.7014925373134329,218.85,259.2083333333333,240.91304347826087,0.8,0.5833333333333334,0.7391304347826086,True,False,True,218.85,923.4392612777909,True,True,218.85,647.7857504485996
visible_price_suffix,GALAXY_SOUNDS_BLACK_HOLES,500,ask_price_1,301,long,1000,75,21,217.25333333333333,,0.7733333333333333,246.03846153846155,193.35714285714286,213.47619047619048,0.8076923076923077,0.6785714285714286,0.8571428571428571,True,False,True,193.35714285714286,837.3782251539355,True,True,193.35714285714286,647.5724941190434
visible_price_suffix,GALAXY_SOUNDS_BLACK_HOLES,500,bid_price_1,216,long,1000,81,23,212.5185185185185,,0.8271604938271605,242.7826086956522,176.28125,230.34615384615384,1.0,0.75,0.7692307692307693,True,False,True,176.28125,776.8219773068016,True,True,176.28125,642.5564503648853
visible_price_suffix,PEBBLES_XS,100,ask_price_2,31,short,1000,262,80,184.16030534351145,,0.7137404580152672,185.41176470588235,202.41237113402062,160.7,0.7294117647058823,0.6701030927835051,0.75,True,False,True,160.7,895.4451529709668,True,True,160.7,639.1154336090489
visible_price_suffix,OXYGEN_SHAKE_EVENING_BREATH,500,bid_price_2,2,short,1000,215,40,182.30697674418604,,0.7767441860465116,152.75,174.24657534246575,199.66666666666666,0.6,0.9315068493150684,0.7352941176470589,True,False,True,152.75,821.0737767737562,True,True,152.75,637.7642824242664
visible_price_suffix,OXYGEN_SHAKE_EVENING_BREATH,1000,bid_price_2,502,short,1000,215,40,182.30697674418604,,0.7767441860465116,152.75,174.24657534246575,199.66666666666666,0.6,0.9315068493150684,0.7352941176470589,True,False,True,152.75,821.0737767737562,True,True,152.75,637.7642824242664
visible_price_suffix,OXYGEN_SHAKE_EVENING_BREATH,500,ask_price_2,18,short,1000,214,40,182.47663551401868,,0.7757009345794392,152.75,174.42253521126761,199.5728155339806,0.6,0.9295774647887324,0.7378640776699029,True,False,True,152.75,820.3649587965004,True,True,152.75,636.3578652346686
visible_price_suffix,OXYGEN_SHAKE_EVENING_BREATH,1000,ask_price_2,518,short,1000,214,40,182.47663551401868,,0.7757009345794392,152.75,174.42253521126761,199.5728155339806,0.6,0.9295774647887324,0.7378640776699029,True,False,True,152.75,820.3649587965004,True,True,152.75,636.3578652346686
visible_price_suffix,OXYGEN_SHAKE_EVENING_BREATH,50,bid_price_2,2,short,1000,1936,359,146.78254132231405,,0.7386363636363636,218.0417495029821,146.66295264623955,113.4487895716946,0.7435387673956262,0.8941504178272981,0.6843575418994413,True,False,True,113.4487895716946,858.682051407972,True,True,113.4487895716946,634.2537879717976
visible_price_suffix,GALAXY_SOUNDS_BLACK_HOLES,500,ask_price_1,216,long,1000,67,21,275.13432835820896,,0.7910447761194029,240.9047619047619,189.0,401.77272727272725,0.7619047619047619,0.7083333333333334,0.9090909090909091,True,False,True,189.0,797.4869562782842,True,True,189.0,630.8478907872994
visible_price_suffix,OXYGEN_SHAKE_EVENING_BREATH,50,ask_price_2,18,short,1000,1940,360,147.3561855670103,,0.7376288659793815,220.05367793240558,149.3,112.75394614670381,0.7415506958250497,0.8972222222222223,0.6824512534818942,True,False,True,112.75394614670381,853.6554563655635,True,True,112.75394614670381,629.680906216042
visible_price_suffix,MICROCHIP_OVAL,100,bid_price_2,17,short,1000,210,48,187.92857142857142,,0.6952380952380952,182.08602150537635,209.18840579710144,168.6875,0.6666666666666666,0.6521739130434783,0.8125,True,False,True,168.6875,902.791568890744,True,True,168.6875,627.6550907526124
visible_price_suffix,OXYGEN_SHAKE_EVENING_BREATH,100,bid_price_2,12,short,1000,947,170,155.89968321013728,,0.73389651531151,192.88847583643124,194.5529411764706,123.37795275590551,0.7434944237918215,0.9705882352941176,0.6496062992125984,True,False,True,123.37795275590551,845.6762259514483,True,True,123.37795275590551,620.6388353075571
visible_price_suffix,MICROCHIP_OVAL,500,ask_price_1,342,short,1000,77,23,213.6883116883117,,0.7922077922077922,254.2173913043478,179.03571428571428,215.15384615384616,0.782608695652174,0.6785714285714286,0.9230769230769231,True,False,True,179.03571428571428,780.0064767212472,True,True,179.03571428571428,617.9272088311179
visible_price_suffix,OXYGEN_SHAKE_EVENING_BREATH,100,ask_price_2,28,short,1000,944,168,155.73199152542372,,0.736228813559322,194.0110294117647,193.47619047619048,122.4920634920635,0.75,0.9702380952380952,0.6507936507936508,True,False,True,122.4920634920635,839.215779134432,True,True,122.4920634920635,617.8548373924049
visible_price_suffix,PANEL_2X4,500,bid_price_2,158,long,1000,67,20,263.44776119402985,,0.8208955223880597,178.27272727272728,392.0,235.56,0.6818181818181818,0.85,0.92,True,False,True,178.27272727272728,752.2231463500315,True,True,178.27272727272728,617.496612675399
visible_price_suffix,PEBBLES_XS,50,ask_price_2,31,short,1000,507,156,177.38856015779092,,0.7159763313609467,171.60365853658536,216.3957219251337,136.71153846153845,0.7134146341463414,0.6898395721925134,0.75,True,False,True,136.71153846153845,851.7787040545275,True,True,136.71153846153845,609.8533916603421
visible_price_suffix,MICROCHIP_OVAL,100,bid_price_1,36,short,1000,283,83,180.15901060070672,,0.7137809187279152,150.63793103448276,167.27710843373495,233.6547619047619,0.6637931034482759,0.6265060240963856,0.8690476190476191,True,False,True,150.63793103448276,850.9497917036975,True,True,150.63793103448276,607.3917241135932
visible_price_suffix,OXYGEN_SHAKE_EVENING_BREATH,100,bid_price_2,2,short,1000,918,122,159.91830065359477,,0.7287581699346405,221.30324909747293,183.14754098360655,121.69556840077071,0.7545126353790613,0.9426229508196722,0.6647398843930635,True,False,True,121.69556840077071,830.363683021166,True,True,121.69556840077071,605.1343180186929
visible_price_suffix,OXYGEN_SHAKE_EVENING_BREATH,100,ask_price_2,58,short,1000,1120,229,138.47232142857143,,0.7428571428571429,222.30165289256198,115.51091703056768,115.31587057010786,0.7520661157024794,0.8296943231441049,0.7087827426810478,True,False,True,115.31587057010786,809.7453243493381,True,True,115.31587057010786,601.5250980880797
visible_price_suffix,PEBBLES_XS,50,bid_price_2,23,short,1000,509,155,187.30255402750493,,0.7288801571709234,215.13612565445027,207.5276073619632,131.73548387096776,0.7905759162303665,0.7055214723926381,0.6774193548387096,True,False,True,131.73548387096776,821.2931136028609,True,True,131.73548387096776,598.6242537262502
visible_price_suffix,OXYGEN_SHAKE_EVENING_BREATH,100,ask_price_2,18,short,1000,927,122,160.01402373247032,,0.7259978425026968,223.55913978494624,186.65573770491804,120.12927756653993,0.7526881720430108,0.9426229508196722,0.6615969581749049,True,False,True,120.12927756653993,820.8471656488488,True,True,120.12927756653993,595.933271285518
visible_price_suffix,GALAXY_SOUNDS_BLACK_HOLES,500,ask_price_2,194,long,1000,79,21,232.1139240506329,,0.7215189873417721,187.76190476190476,193.41379310344828,302.9310344827586,0.6666666666666666,0.7931034482758621,0.6896551724137931,True,False,True,187.76190476190476,822.7776676437674,True,True,187.76190476190476,593.6497095657562
visible_price_suffix,MICROCHIP_OVAL,100,ask_price_1,44,short,1000,237,76,161.0042194092827,,0.6919831223628692,156.4078947368421,161.9506172839506,164.4125,0.6842105263157895,0.6172839506172839,0.775,True,False,True,156.4078947368421,855.9063354991162,True,True,156.4078947368421,592.2727384888399
visible_price_suffix,OXYGEN_SHAKE_EVENING_BREATH,100,bid_price_2,42,short,1000,1119,230,137.59874888293118,,0.7426273458445041,223.97942386831275,115.0695652173913,113.12693498452012,0.7530864197530864,0.8304347826086956,0.7074303405572755,True,False,True,113.12693498452012,794.2737091489943,True,True,113.12693498452012,589.8493764993872
visible_price_suffix,PEBBLES_XS,100,bid_price_1,60,short,1000,284,82,172.77464788732394,,0.704225352112676,191.2429906542056,173.65263157894736,147.65853658536585,0.7476635514018691,0.6526315789473685,0.7073170731707317,True,False,True,147.65853658536585,834.6382804230832,True,True,147.65853658536585,587.7734369176642
visible_price_suffix,PEBBLES_XS,500,ask_price_2,367,short,1000,65,20,250.30769230769232,,0.8153846153846154,300.5,267.4761904761905,172.05,0.8333333333333334,0.8571428571428571,0.75,True,False,True,172.05,720.8300983656464,True,True,172.05,587.7537725135271
visible_price_suffix,PEBBLES_XS,100,ask_price_1,59,short,1000,289,90,183.78200692041523,,0.6955017301038062,165.7263157894737,243.32222222222222,148.75,0.6736842105263158,0.7222222222222222,0.6923076923076923,True,False,True,148.75,843.3947872933522,True,True,148.75,586.5825337230581
visible_price_suffix,OXYGEN_SHAKE_EVENING_BREATH,50,bid_price_2,12,short,1000,1993,389,144.66081284495735,,0.7380832915203211,208.63232323232324,178.91002570694087,104.09377817853922,0.7515151515151515,0.9408740359897172,0.6609558160504959,True,False,True,104.09377817853922,790.8939038847924,True,True,104.09377817853922,583.7455758226441
visible_price_suffix,MICROCHIP_OVAL,100,bid_price_1,16,short,1000,276,72,188.19202898550725,,0.7282608695652174,142.5,220.1734693877551,189.66037735849056,0.6527777777777778,0.6938775510204082,0.8113207547169812,True,False,True,142.5,801.4224946316957,True,True,142.5,583.6446428296045
visible_price_suffix,PEBBLES_XS,50,ask_price_2,10,short,1000,553,169,163.25678119349004,,0.705244122965642,195.40816326530611,158.90425531914894,130.81065088757396,0.7704081632653061,0.6702127659574468,0.6686390532544378,True,False,True,130.81065088757396,826.3524244374095,True,True,130.81065088757396,582.7801908328928
visible_price_suffix,PEBBLES_XS,100,bid_price_2,69,short,1000,251,69,171.29482071713147,,0.7051792828685259,166.71764705882353,149.39175257731958,207.7246376811594,0.7176470588235294,0.6288659793814433,0.7971014492753623,True,False,True,149.39175257731958,826.0511021353406,True,True,149.39175257731958,582.514123816555
visible_price_suffix,PEBBLES_XS,100,ask_price_2,45,short,1000,244,80,173.13524590163934,,0.7131147540983607,147.4625,195.43373493975903,175.64197530864197,0.675,0.6987951807228916,0.7654320987654321,True,False,True,147.4625,811.2292888724519,True,True,147.4625,578.4995748516665
visible_price_suffix,PEBBLES_XS,500,bid_price_2,247,short,1000,70,22,234.42857142857142,,0.7714285714285715,185.625,351.8636363636364,175.58333333333334,0.7083333333333334,0.8181818181818182,0.7916666666666666,True,False,True,175.58333333333334,748.4555417438377,True,True,175.58333333333334,577.3799893452463
visible_price_suffix,OXYGEN_SHAKE_EVENING_BREATH,100,ask_price_2,8,short,1000,2158,153,232.08804448563484,,0.8151065801668211,288.7991831177672,177.67320261437908,92.19402985074628,0.866575901974132,0.9281045751633987,0.6417910447761194,True,False,True,92.19402985074628,707.8104844670145,True,True,92.19402985074628,576.9409834001291
visible_price_suffix,OXYGEN_SHAKE_EVENING_BREATH,100,bid_price_2,92,short,1000,2138,150,230.71141253507952,,0.8147801683816651,287.0963523743978,178.66666666666666,92.16822429906541,0.8651066758430833,0.9333333333333333,0.6448598130841121,True,False,True,92.16822429906541,706.7545809249597,True,True,92.16822429906541,575.8496164505518
visible_price_suffix,OXYGEN_SHAKE_EVENING_BREATH,50,ask_price_2,28,short,1000,1988,386,144.16649899396378,,0.7379275653923542,209.96572580645162,178.3523316062176,102.72694394213381,0.7560483870967742,0.9404145077720207,0.659132007233273,True,False,True,102.72694394213381,780.2509232136283,True,True,102.72694394213381,575.7686641621694
visible_price_suffix,OXYGEN_SHAKE_GARLIC,500,ask_price_2,240,long,1000,68,22,205.23529411764707,,0.8235294117647058,179.5909090909091,165.04545454545453,265.5833333333333,0.8636363636363636,0.7727272727272727,0.8333333333333334,True,False,True,165.04545454545453,698.8200326451204,True,True,165.04545454545453,575.4988504136285
visible_price_suffix,PEBBLES_XS,100,bid_price_2,36,short,1000,259,58,184.22779922779924,,0.7413127413127413,182.53061224489795,211.07766990291262,139.41379310344828,0.7448979591836735,0.7475728155339806,0.7241379310344828,True,False,True,139.41379310344828,775.2357184205441,True,True,139.41379310344828,574.692115585886
visible_price_suffix,PEBBLES_XS,100,bid_price_2,1,short,1000,245,77,183.77959183673468,,0.7061224489795919,213.11111111111111,188.6551724137931,147.41558441558442,0.7777777777777778,0.6551724137931034,0.6883116883116883,True,False,True,147.41558441558442,811.5716657710162,True,True,147.41558441558442,573.0689721566768
visible_price_suffix,GALAXY_SOUNDS_BLACK_HOLES,500,ask_price_1,171,long,1000,73,20,235.8082191780822,,0.7397260273972602,262.6296296296296,179.03846153846155,273.4,0.8148148148148148,0.6538461538461539,0.75,True,False,True,179.03846153846155,770.5931926486697,True,True,179.03846153846155,570.0278411373721
visible_price_suffix,MICROCHIP_OVAL,100,bid_price_2,26,short,1000,219,49,173.00456621004565,,0.6986301369863014,151.26966292134833,189.62962962962962,185.0,0.6629213483146067,0.6790123456790124,0.7959183673469388,True,False,True,151.26966292134833,815.8922208600209,True,True,151.26966292134833,570.006894025494
visible_price_suffix,MICROCHIP_OVAL,100,ask_price_2,45,short,1000,195,48,170.6051282051282,,0.6871794871794872,156.4,188.06944444444446,166.60416666666666,0.68,0.6388888888888888,0.7708333333333334,True,False,True,156.4,825.4971327036528,True,True,156.4,567.2646963194333
visible_price_suffix,MICROCHIP_OVAL,100,bid_price_1,27,short,1000,271,88,173.50184501845018,,0.7195571955719557,140.24719101123594,188.95744680851064,190.625,0.651685393258427,0.6914893617021277,0.8181818181818182,True,False,True,140.24719101123594,786.1979931629959,True,True,140.24719101123594,565.7144231246649
visible_price_suffix,PEBBLES_XS,100,ask_price_2,84,short,1000,250,78,155.052,,0.696,156.06593406593407,161.9506172839506,146.7051282051282,0.7032967032967034,0.6419753086419753,0.7435897435897436,True,False,True,146.7051282051282,810.6122818267307,True,True,146.7051282051282,564.1861481514046
visible_price_suffix,PEBBLES_XS,100,bid_price_2,7,short,1000,254,83,183.19291338582678,,0.7244094488188977,205.96385542168676,205.03571428571428,140.3793103448276,0.7469879518072289,0.6904761904761905,0.735632183908046,True,False,True,140.3793103448276,777.8787549082742,True,True,140.3793103448276,563.5027200910333
visible_price_suffix,PEBBLES_XL,500,ask_price_1,135,long,500,65,21,269.9384615384615,,0.7230769230769231,228.5909090909091,185.0909090909091,402.14285714285717,0.5454545454545454,0.7727272727272727,0.8571428571428571,True,False,True,185.0909090909091,775.4670049787093,True,True,185.0909090909091,560.7222959076821
visible_price_suffix,PEBBLES_XS,100,bid_price_2,82,short,1000,268,80,170.57835820895522,,0.6902985074626866,184.02061855670104,178.93406593406593,144.775,0.7216494845360825,0.6703296703296703,0.675,True,False,True,144.775,809.9743399818562,True,True,144.775,559.12407797255
visible_price_suffix,OXYGEN_SHAKE_EVENING_BREATH,500,bid_price_2,2,short,500,260,40,141.3923076923077,,0.7923076923076923,126.75,139.36363636363637,147.1818181818182,0.6,0.8181818181818182,0.8333333333333334,True,False,True,126.75,705.3029616281515,True,True,126.75,558.8169619053815
visible_price_suffix,OXYGEN_SHAKE_EVENING_BREATH,500,ask_price_2,18,short,500,260,40,139.73076923076923,,0.7923076923076923,126.75,135.19540229885058,146.6015037593985,0.6,0.8160919540229885,0.8345864661654135,True,False,True,126.75,705.3029616281515,True,True,126.75,558.8169619053815
visible_price_suffix,OXYGEN_SHAKE_EVENING_BREATH,1000,bid_price_2,502,short,500,260,40,141.3923076923077,,0.7923076923076923,126.75,139.36363636363637,147.1818181818182,0.6,0.8181818181818182,0.8333333333333334,True,False,True,126.75,705.3029616281515,True,True,126.75,558.8169619053815
visible_price_suffix,OXYGEN_SHAKE_EVENING_BREATH,1000,ask_price_2,518,short,500,260,40,139.73076923076923,,0.7923076923076923,126.75,135.19540229885058,146.6015037593985,0.6,0.8160919540229885,0.8345864661654135,True,False,True,126.75,705.3029616281515,True,True,126.75,558.8169619053815
visible_price_suffix,MICROCHIP_OVAL,500,bid_price_1,333,short,1000,66,20,214.24242424242425,,0.7575757575757576,250.25,174.8,210.8181818181818,0.75,0.55,0.9545454545454546,True,False,True,174.8,734.9802698695408,True,True,174.8,556.8032347496521
visible_price_suffix,PEBBLES_XS,100,bid_price_1,88,short,1000,269,74,188.28996282527882,,0.7286245353159851,254.97297297297297,190.88541666666666,135.92929292929293,0.7972972972972973,0.6875,0.7171717171717171,True,False,True,135.92929292929293,760.9895384064761,True,True,135.92929292929293,554.4756488017447
visible_price_suffix,PEBBLES_S,500,ask_price_2,207,short,1000,66,20,209.1818181818182,,0.696969696969697,199.0,236.08333333333334,189.0909090909091,0.8,0.6666666666666666,0.6363636363636364,True,False,True,189.0909090909091,795.0691498484736,True,True,189.0909090909091,554.1391044398453
visible_price_suffix,PEBBLES_XS,50,bid_price_2,36,short,1000,484,121,171.9400826446281,,0.7334710743801653,172.5888888888889,204.7704918032787,121.32231404958678,0.7388888888888889,0.7486338797814208,0.7024793388429752,True,False,True,121.32231404958678,750.2752538757211,True,True,121.32231404958678,550.3051965410765
visible_price_suffix,OXYGEN_SHAKE_CHOCOLATE,1000,ask_price_2,57,long,1000,204,21,182.5686274509804,,0.8529411764705882,182.1139240506329,121.16,259.0952380952381,0.8987341772151899,0.6,0.8095238095238095,True,False,True,121.16,644.9358890724095,True,True,121.16,550.0923759735257
visible_price_suffix,OXYGEN_SHAKE_EVENING_BREATH,100,ask_price_2,68,short,1000,1013,224,135.77295162882527,,0.7482724580454096,215.6875,130.15126050420167,105.71324863883848,0.7276785714285714,0.8739495798319328,0.7023593466424682,True,False,True,105.71324863883848,731.7109726142196,True,True,105.71324863883848,547.5191680568395
visible_price_suffix,OXYGEN_SHAKE_EVENING_BREATH,100,bid_price_2,52,short,1000,1018,226,134.93713163064834,,0.7475442043222004,214.04424778761063,127.88185654008439,105.73693693693694,0.7300884955752213,0.869198312236287,0.7027027027027027,True,False,True,105.73693693693694,732.3950389507071,True,True,105.73693693693694,547.4976666419333
visible_price_suffix,PEBBLES_XS,100,bid_price_2,22,short,1000,241,70,165.88381742738588,,0.6846473029045643,196.31034482758622,145.3,151.52380952380952,0.6896551724137931,0.6428571428571429,0.7142857142857143,True,False,True,145.3,797.5426516105666,True,True,145.3,546.035425376529
visible_price_suffix,OXYGEN_SHAKE_EVENING_BREATH,100,bid_price_2,22,short,1000,874,136,145.58810068649885,,0.7276887871853547,206.98425196850394,155.30882352941177,110.63636363636364,0.7755905511811023,0.9191176470588235,0.6487603305785123,True,False,True,110.63636363636364,749.4754972452015,True,True,110.63636363636364,545.3849156155013
visible_price_suffix,PEBBLES_XS,100,ask_price_2,83,short,1000,253,79,177.14229249011856,,0.6719367588932806,216.79518072289156,146.32967032967034,170.9746835443038,0.7108433734939759,0.6043956043956044,0.7088607594936709,True,False,True,146.32967032967034,810.2762977980092,True,True,146.32967032967034,544.4544293504409
visible_price_suffix,OXYGEN_SHAKE_EVENING_BREATH,100,ask_price_2,38,short,1000,870,136,145.80229885057472,,0.7264367816091954,207.734375,152.85294117647058,110.6276150627615,0.7734375,0.9117647058823529,0.6485355648535565,True,False,True,110.6276150627615,748.9093467279505,True,True,110.6276150627615,544.0352955540974
visible_price_suffix,PEBBLES_XS,100,ask_price_2,73,short,1000,296,87,177.2972972972973,,0.7195945945945946,204.23214285714286,186.27835051546393,132.60919540229884,0.7589285714285714,0.6907216494845361,0.7011494252873564,True,False,True,132.60919540229884,755.0412377628361,True,True,132.60919540229884,543.323593390149
visible_price_suffix,MICROCHIP_OVAL,100,bid_price_2,35,short,1000,230,51,180.7478260869565,,0.6956521739130435,142.95495495495496,178.0441176470588,266.6078431372549,0.6576576576576577,0.6323529411764706,0.8627450980392157,True,False,True,142.95495495495496,778.020578653692,True,True,142.95495495495496,541.2317068895248
visible_price_suffix,PEBBLES_XS,100,bid_price_2,64,short,1000,229,68,190.5240174672489,,0.7554585152838428,215.8235294117647,230.16455696202533,131.35365853658536,0.7941176470588235,0.759493670886076,0.7195121951219512,True,False,True,131.35365853658536,714.3116126391675,True,True,131.35365853658536,539.6327903343929
visible_price_suffix,PEBBLES_XS,50,bid_price_2,37,short,1000,493,155,169.6288032454361,,0.7119675456389453,209.53374233128835,174.56571428571428,122.09032258064516,0.7668711656441718,0.6742857142857143,0.6967741935483871,True,False,True,122.09032258064516,757.2695621113822,True,True,122.09032258064516,539.1513515235197
visible_price_suffix,PEBBLES_XS,100,bid_price_2,40,short,1000,254,70,171.89370078740157,,0.7519685039370079,175.29787234042553,201.45555555555555,129.31428571428572,0.7659574468085106,0.7333333333333333,0.7571428571428571,True,False,True,129.31428571428572,716.5645372967724,True,True,129.31428571428572,538.8339630853683
visible_price_suffix,OXYGEN_SHAKE_GARLIC,500,bid_price_1,213,long,1000,72,20,205.66666666666666,,0.7916666666666666,159.0,158.32,327.85,0.7407407407407407,0.84,0.8,True,False,True,158.32,679.2655387226132,True,True,158.32,537.7518848220687
visible_price_suffix,PEBBLES_XL,500,bid_price_2,117,long,500,68,21,237.30882352941177,,0.6911764705882353,237.8095238095238,183.72727272727272,284.04,0.6666666666666666,0.6363636363636364,0.76,True,False,True,183.72727272727272,777.9208405264601,True,True,183.72727272727272,537.6805809521121
visible_price_suffix,GALAXY_SOUNDS_BLACK_HOLES,500,bid_price_2,214,long,1000,80,25,198.4625,,0.7875,221.96,154.96428571428572,221.8148148148148,0.96,0.6785714285714286,0.7407407407407407,True,False,True,154.96428571428572,680.9826743615612,True,True,154.96428571428572,536.2738560597294
visible_price_suffix,PEBBLES_XS,500,bid_price_1,356,short,1000,69,20,237.68115942028984,,0.6956521739130435,180.5,318.7037037037037,190.22727272727272,0.6,0.8148148148148148,0.6363636363636364,True,False,True,180.5,766.8533911899094,True,True,180.5,533.46322865385
visible_price_suffix,PEBBLES_XS,50,bid_price_1,24,short,1000,510,163,179.1529411764706,,0.7215686274509804,221.86046511627907,199.33742331288343,118.37714285714286,0.7965116279069767,0.7055214723926381,0.6628571428571428,True,False,True,118.37714285714286,738.2436138894853,True,True,118.37714285714286,532.6934311986874
visible_price_suffix,PEBBLES_XS,100,ask_price_2,80,short,1000,273,81,172.94505494505495,,0.7289377289377289,224.71604938271605,167.82242990654206,130.05882352941177,0.7654320987654321,0.719626168224299,0.7058823529411765,True,False,True,130.05882352941177,730.0368378367073,True,True,130.05882352941177,532.1513946135705
