event_type,product,base,field,residue,side,horizon,count_total,count_min_day,mean_all,median_all,win_all,mean_day2,mean_day3,mean_day4,win_day2,win_day3,win_day4,stable_positive,stable_negative,same_sign,worst_day_mean,score,robust,positive_edge,abs_worst,rank_score
tick_index_bucket,PEBBLES_XS,5,tick_index,4,short,1000,5400,1800,138.455,,0.6668518518518518,189.05833333333334,161.91222222222223,64.39444444444445,0.7283333333333334,0.6594444444444445,0.6127777777777778,True,False,True,64.39444444444445,553.427711068179,True,True,64.39444444444445,369.05429399194674
timestamp_bucket,PEBBLES_XS,1000,timestamp,200,short,1000,2700,900,138.82185185185185,,0.6688888888888889,189.57222222222222,162.17,64.72333333333333,0.7366666666666667,0.66,0.61,True,False,True,64.72333333333333,511.4034802619707,True,True,64.72333333333333,342.07210568634036
tick_index_bucket,PEBBLES_XS,10,tick_index,2,short,1000,2700,900,138.82185185185185,,0.6688888888888889,189.57222222222222,162.17,64.72333333333333,0.7366666666666667,0.66,0.61,True,False,True,64.72333333333333,511.4034802619707,True,True,64.72333333333333,342.07210568634036
timestamp_bucket,PEBBLES_XS,1000,timestamp,800,short,1000,2700,900,138.3322222222222,,0.6703703703703704,188.67555555555555,161.82111111111112,64.5,0.7344444444444445,0.6588888888888889,0.6177777777777778,True,False,True,64.5,509.63883931962374,True,True,64.5,341.64677746982187
tick_index_bucket,PEBBLES_XS,10,tick_index,8,short,1000,2700,900,138.3322222222222,,0.6703703703703704,188.67555555555555,161.82111111111112,64.5,0.7344444444444445,0.6588888888888889,0.6177777777777778,True,False,True,64.5,509.63883931962374,True,True,64.5,341.64677746982187
timestamp_bucket,PEBBLES_XS,1000,timestamp,0,short,1000,2700,900,138.55333333333334,,0.6662962962962963,188.76444444444445,162.11444444444444,64.78111111111112,0.7288888888888889,0.6555555555555556,0.6144444444444445,True,False,True,64.78111111111112,511.86000428685657,True,True,64.78111111111112,341.05042507853886
tick_index_bucket,PEBBLES_XS,10,tick_index,0,short,1000,2700,900,138.55333333333334,,0.6662962962962963,188.76444444444445,162.11444444444444,64.78111111111112,0.7288888888888889,0.6555555555555556,0.6144444444444445,True,False,True,64.78111111111112,511.86000428685657,True,True,64.78111111111112,341.05042507853886
timestamp_bucket,PEBBLES_XS,1000,timestamp,300,short,1000,2700,900,138.7122222222222,,0.67,189.63222222222223,162.19222222222223,64.31222222222222,0.7366666666666667,0.6577777777777778,0.6155555555555555,True,False,True,64.31222222222222,508.15513623874483,True,True,64.31222222222222,340.46394127995904
tick_index_bucket,PEBBLES_XS,10,tick_index,3,short,1000,2700,900,138.7122222222222,,0.67,189.63222222222223,162.19222222222223,64.31222222222222,0.7366666666666667,0.6577777777777778,0.6155555555555555,True,False,True,64.31222222222222,508.15513623874483,True,True,64.31222222222222,340.46394127995904
timestamp_bucket,PEBBLES_XS,1000,timestamp,100,short,1000,2700,900,138.51777777777778,,0.667037037037037,189.28666666666666,161.7877777777778,64.47888888888889,0.7266666666666667,0.6577777777777778,0.6166666666666667,True,False,True,64.47888888888889,509.472032464377,True,True,64.47888888888889,339.83671498827516
tick_index_bucket,PEBBLES_XS,10,tick_index,1,short,1000,2700,900,138.51777777777778,,0.667037037037037,189.28666666666666,161.7877777777778,64.47888888888889,0.7266666666666667,0.6577777777777778,0.6166666666666667,True,False,True,64.47888888888889,509.472032464377,True,True,64.47888888888889,339.83671498827516
timestamp_bucket,PEBBLES_XS,1000,timestamp,500,short,1000,2700,900,138.3311111111111,,0.67,188.91222222222223,161.91,64.17111111111112,0.7355555555555555,0.6588888888888889,0.6155555555555555,True,False,True,64.17111111111112,507.0401641010431,True,True,64.17111111111112,339.7169099476989
tick_index_bucket,PEBBLES_XS,10,tick_index,5,short,1000,2700,900,138.3311111111111,,0.67,188.91222222222223,161.91,64.17111111111112,0.7355555555555555,0.6588888888888889,0.6155555555555555,True,False,True,64.17111111111112,507.0401641010431,True,True,64.17111111111112,339.7169099476989
timestamp_bucket,PEBBLES_XS,1000,timestamp,900,short,1000,2700,900,138.4011111111111,,0.6662962962962963,188.95111111111112,161.72555555555556,64.52666666666667,0.7255555555555555,0.66,0.6133333333333333,True,False,True,64.52666666666667,509.8495427157249,True,True,64.52666666666667,339.71086197984783
tick_index_bucket,PEBBLES_XS,10,tick_index,9,short,1000,2700,900,138.4011111111111,,0.6662962962962963,188.95111111111112,161.72555555555556,64.52666666666667,0.7255555555555555,0.66,0.6133333333333333,True,False,True,64.52666666666667,509.8495427157249,True,True,64.52666666666667,339.71086197984783
timestamp_bucket,PEBBLES_XS,1000,timestamp,400,short,1000,2700,900,138.5088888888889,,0.6674074074074074,189.16555555555556,162.0988888888889,64.26222222222222,0.7311111111111112,0.6588888888888889,0.6122222222222222,True,False,True,64.26222222222222,507.76006737105524,True,True,64.26222222222222,338.8828301491265
tick_index_bucket,PEBBLES_XS,10,tick_index,4,short,1000,2700,900,138.5088888888889,,0.6674074074074074,189.16555555555556,162.0988888888889,64.26222222222222,0.7311111111111112,0.6588888888888889,0.6122222222222222,True,False,True,64.26222222222222,507.76006737105524,True,True,64.26222222222222,338.8828301491265
timestamp_bucket,PEBBLES_XS,1000,timestamp,600,short,1000,2700,900,138.1559259259259,,0.6688888888888889,188.72555555555556,161.64111111111112,64.10111111111111,0.73,0.6644444444444444,0.6122222222222222,True,False,True,64.10111111111111,506.48706768627756,True,True,64.10111111111111,338.7835719412656
tick_index_bucket,PEBBLES_XS,10,tick_index,6,short,1000,2700,900,138.1559259259259,,0.6688888888888889,188.72555555555556,161.64111111111112,64.10111111111111,0.73,0.6644444444444444,0.6122222222222222,True,False,True,64.10111111111111,506.48706768627756,True,True,64.10111111111111,338.7835719412656
timestamp_bucket,PEBBLES_XS,1000,timestamp,700,short,1000,2700,900,138.08296296296297,,0.67,188.46,161.85666666666665,63.93222222222222,0.7288888888888889,0.6655555555555556,0.6155555555555555,True,False,True,63.93222222222222,505.1526128443037,True,True,63.93222222222222,338.4522506056835
tick_index_bucket,PEBBLES_XS,10,tick_index,7,short,1000,2700,900,138.08296296296297,,0.67,188.46,161.85666666666665,63.93222222222222,0.7288888888888889,0.6655555555555556,0.6155555555555555,True,False,True,63.93222222222222,505.1526128443037,True,True,63.93222222222222,338.4522506056835
timestamp_bucket,PANEL_2X4,5,timestamp,0,long,1000,27000,9000,73.24777777777778,,0.606925925925926,68.47533333333334,51.50622222222222,99.76177777777778,0.6564444444444445,0.5336666666666666,0.6306666666666667,True,False,True,51.50622222222222,525.5503920871283,True,True,51.50622222222222,318.9701583382138
timestamp_bucket,PANEL_2X4,10,timestamp,0,long,1000,27000,9000,73.24777777777778,,0.606925925925926,68.47533333333334,51.50622222222222,99.76177777777778,0.6564444444444445,0.5336666666666666,0.6306666666666667,True,False,True,51.50622222222222,525.5503920871283,True,True,51.50622222222222,318.9701583382138
timestamp_bucket,PANEL_2X4,20,timestamp,0,long,1000,27000,9000,73.24777777777778,,0.606925925925926,68.47533333333334,51.50622222222222,99.76177777777778,0.6564444444444445,0.5336666666666666,0.6306666666666667,True,False,True,51.50622222222222,525.5503920871283,True,True,51.50622222222222,318.9701583382138
timestamp_bucket,PANEL_2X4,25,timestamp,0,long,1000,27000,9000,73.24777777777778,,0.606925925925926,68.47533333333334,51.50622222222222,99.76177777777778,0.6564444444444445,0.5336666666666666,0.6306666666666667,True,False,True,51.50622222222222,525.5503920871283,True,True,51.50622222222222,318.9701583382138
timestamp_bucket,PANEL_2X4,50,timestamp,0,long,1000,27000,9000,73.24777777777778,,0.606925925925926,68.47533333333334,51.50622222222222,99.76177777777778,0.6564444444444445,0.5336666666666666,0.6306666666666667,True,False,True,51.50622222222222,525.5503920871283,True,True,51.50622222222222,318.9701583382138
timestamp_bucket,PANEL_2X4,100,timestamp,0,long,1000,27000,9000,73.24777777777778,,0.606925925925926,68.47533333333334,51.50622222222222,99.76177777777778,0.6564444444444445,0.5336666666666666,0.6306666666666667,True,False,True,51.50622222222222,525.5503920871283,True,True,51.50622222222222,318.9701583382138
tick_index_bucket,PEBBLES_XS,20,tick_index,8,short,1000,1350,450,138.44592592592593,,0.6703703703703704,187.84444444444443,162.24,65.25333333333333,0.7355555555555555,0.6555555555555556,0.62,True,False,True,65.25333333333333,470.3852007196962,True,True,65.25333333333333,315.33230122320373
tick_index_bucket,PEBBLES_XS,20,tick_index,10,short,1000,1350,450,138.61333333333334,,0.6674074074074074,188.12444444444444,162.31555555555556,65.4,0.7311111111111112,0.6533333333333333,0.6177777777777778,True,False,True,65.4,471.44246210259706,True,True,65.4,314.6441913736592
tick_index_bucket,PEBBLES_XS,20,tick_index,12,short,1000,1350,450,138.6637037037037,,0.6696296296296296,188.63111111111112,162.22444444444446,65.13555555555556,0.74,0.6577777777777778,0.6111111111111112,True,False,True,65.13555555555556,469.5361877910031,True,True,65.13555555555556,314.4153435281976
tick_index_bucket,PEBBLES_XS,20,tick_index,9,short,1000,1350,450,138.49777777777777,,0.6666666666666666,188.08444444444444,162.03333333333333,65.37555555555555,0.7266666666666667,0.6555555555555556,0.6177777777777778,True,False,True,65.37555555555555,471.2662518721135,True,True,65.37555555555555,314.17750124807566
tick_index_bucket,PEBBLES_XS,20,tick_index,7,short,1000,1350,450,138.2711111111111,,0.6718518518518518,188.04222222222222,162.22444444444446,64.54666666666667,0.7311111111111112,0.6622222222222223,0.6222222222222222,True,False,True,64.54666666666667,465.29112314753763,True,True,64.54666666666667,312.6067027369012
tick_index_bucket,PEBBLES_XS,20,tick_index,13,short,1000,1350,450,138.3037037037037,,0.6725925925925926,188.8711111111111,161.60666666666665,64.43333333333334,0.7466666666666667,0.6533333333333333,0.6177777777777778,True,False,True,64.43333333333334,464.47414844256883,True,True,64.43333333333334,312.4018716932241
tick_index_bucket,PEBBLES_XS,20,tick_index,11,short,1000,1350,450,138.46814814814815,,0.6674074074074074,188.37333333333333,162.12666666666667,64.90444444444445,0.7244444444444444,0.66,0.6177777777777778,True,False,True,64.90444444444445,467.87020015734123,True,True,64.90444444444445,312.2600372901959
tick_index_bucket,PEBBLES_XS,20,tick_index,5,short,1000,1350,450,138.56962962962962,,0.6696296296296296,189.22666666666666,162.19333333333333,64.28888888888889,0.7333333333333333,0.6577777777777778,0.6177777777777778,True,False,True,64.28888888888889,463.43290617153013,True,True,64.28888888888889,310.3284053178246
tick_index_bucket,PEBBLES_XS,20,tick_index,14,short,1000,1350,450,138.25185185185185,,0.6696296296296296,188.72222222222223,161.8111111111111,64.22222222222223,0.7355555555555555,0.6577777777777778,0.6155555555555555,True,False,True,64.22222222222223,462.9523328156662,True,True,64.22222222222223,310.0065991595275
tick_index_bucket,PEBBLES_XS,20,tick_index,2,short,1000,1350,450,138.98,,0.6681481481481482,190.51333333333332,162.11555555555555,64.31111111111112,0.7333333333333333,0.6622222222222223,0.6088888888888889,True,False,True,64.31111111111112,463.5930972901515,True,True,64.31111111111112,309.748869448679
tick_index_bucket,PEBBLES_XS,20,tick_index,15,short,1000,1350,450,138.09259259259258,,0.6703703703703704,188.59777777777776,161.62666666666667,64.05333333333333,0.7377777777777778,0.66,0.6133333333333333,True,False,True,64.05333333333333,461.73488031414394,True,True,64.05333333333333,309.53338272911134
tick_index_bucket,PEBBLES_XS,20,tick_index,6,short,1000,1350,450,138.34,,0.6666666666666666,188.57777777777778,162.09333333333333,64.3488888888889,0.7266666666666667,0.6622222222222223,0.6111111111111112,True,False,True,64.3488888888889,463.8654221918078,True,True,64.3488888888889,309.24361479453853
tick_index_bucket,PEBBLES_XS,20,tick_index,16,short,1000,1350,450,137.97185185185185,,0.6711111111111111,188.87333333333333,161.1888888888889,63.85333333333333,0.7333333333333333,0.6666666666666666,0.6133333333333333,True,False,True,63.85333333333333,460.2931602465519,True,True,63.85333333333333,308.9078542099082
tick_index_bucket,PEBBLES_XS,20,tick_index,3,short,1000,1350,450,139.12074074074073,,0.6674074074074074,190.39333333333335,162.77777777777777,64.19111111111111,0.7266666666666667,0.6622222222222223,0.6133333333333333,True,False,True,64.19111111111111,462.7280652495962,True,True,64.19111111111111,308.8281383628787
tick_index_bucket,PEBBLES_XS,20,tick_index,4,short,1000,1350,450,138.76592592592593,,0.6651851851851852,189.60888888888888,162.38666666666666,64.30222222222223,0.7266666666666667,0.66,0.6088888888888889,True,False,True,64.30222222222223,463.52902084270295,True,True,64.30222222222223,308.33263756796094
tick_index_bucket,PEBBLES_XS,20,tick_index,18,short,1000,1350,450,138.21851851851852,,0.6703703703703704,189.50666666666666,161.40222222222224,63.74666666666667,0.7333333333333333,0.6622222222222223,0.6155555555555555,True,False,True,63.74666666666667,459.5242428771695,True,True,63.74666666666667,308.0514368917322
tick_index_bucket,PEBBLES_XS,20,tick_index,1,short,1000,1350,450,138.56740740740742,,0.6666666666666666,190.2,161.4488888888889,64.05333333333333,0.7288888888888889,0.6555555555555556,0.6155555555555555,True,False,True,64.05333333333333,461.73488031414394,True,True,64.05333333333333,307.8232535427626
tick_index_bucket,PEBBLES_XS,20,tick_index,0,short,1000,1350,450,138.49333333333334,,0.6651851851851852,189.40444444444444,161.91333333333333,64.16222222222223,0.7266666666666667,0.6577777777777778,0.6111111111111112,True,False,True,64.16222222222223,462.5198167953885,True,True,64.16222222222223,307.66132998685845
tick_index_bucket,PEBBLES_XS,20,tick_index,19,short,1000,1350,450,138.30444444444444,,0.6659259259259259,189.8177777777778,161.4177777777778,63.67777777777778,0.7244444444444444,0.6644444444444444,0.6088888888888889,True,False,True,63.67777777777778,459.0276504094433,True,True,63.67777777777778,305.67841312451077
tick_index_bucket,PEBBLES_XS,25,tick_index,15,short,1000,1080,360,138.4925925925926,,0.6722222222222223,189.20833333333334,161.1861111111111,65.08333333333333,0.7361111111111112,0.6638888888888889,0.6166666666666667,True,False,True,65.08333333333333,454.6488549646851,True,True,65.08333333333333,305.62506361514943
tick_index_bucket,PEBBLES_XS,20,tick_index,17,short,1000,1350,450,137.89481481481482,,0.6681481481481482,188.87777777777777,161.48888888888888,63.31777777777778,0.7266666666666667,0.6688888888888889,0.6088888888888889,True,False,True,63.31777777777778,456.4325542877777,True,True,63.31777777777778,304.96456590190775
tick_index_bucket,PEBBLES_XS,25,tick_index,14,short,1000,1080,360,138.78333333333333,,0.6712962962962963,189.53055555555557,161.8,65.01944444444445,0.7305555555555555,0.6694444444444444,0.6138888888888889,True,False,True,65.01944444444445,454.20255007078043,True,True,65.01944444444445,304.904489630848
tick_index_bucket,PEBBLES_XS,25,tick_index,16,short,1000,1080,360,138.4398148148148,,0.6694444444444444,189.3138888888889,160.81666666666666,65.18888888888888,0.7333333333333333,0.6583333333333333,0.6166666666666667,True,False,True,65.18888888888888,455.3862282676581,True,True,65.18888888888888,304.8557805902933
tick_index_bucket,PEBBLES_XS,25,tick_index,18,short,1000,1080,360,138.30925925925925,,0.6722222222222223,188.88888888888889,161.2111111111111,64.82777777777778,0.7416666666666667,0.65,0.625,True,False,True,64.82777777777778,452.86363538906625,True,True,64.82777777777778,304.42499934487233
tick_index_bucket,PEBBLES_XS,25,tick_index,17,short,1000,1080,360,138.38703703703703,,0.6703703703703704,188.79444444444445,161.50833333333333,64.85833333333333,0.7333333333333333,0.6611111111111111,0.6166666666666667,True,False,True,64.85833333333333,453.07708555571634,True,True,64.85833333333333,303.72945365031353
tick_index_bucket,PEBBLES_XS,25,tick_index,12,short,1000,1080,360,138.5037037037037,,0.6731481481481482,188.12222222222223,162.8388888888889,64.55,0.7333333333333333,0.675,0.6111111111111112,True,False,True,64.55,450.92317932861084,True,True,64.55,303.5381031221297
tick_index_bucket,PEBBLES_XS,25,tick_index,3,short,1000,1080,360,138.8361111111111,,0.674074074074074,189.1888888888889,162.92777777777778,64.39166666666667,0.7388888888888889,0.6583333333333333,0.625,True,False,True,64.39166666666667,449.81711937415133,True,True,64.39166666666667,303.2100582447983
tick_index_bucket,PEBBLES_XS,25,tick_index,13,short,1000,1080,360,138.7888888888889,,0.6694444444444444,189.27777777777777,162.45277777777778,64.6361111111111,0.7333333333333333,0.6666666666666666,0.6083333333333333,True,False,True,64.6361111111111,451.524720707352,True,True,64.6361111111111,302.2707158068662
tick_index_bucket,PEBBLES_XS,25,tick_index,11,short,1000,1080,360,138.52314814814815,,0.6675925925925926,188.28333333333333,162.70833333333334,64.57777777777778,0.7194444444444444,0.6694444444444444,0.6138888888888889,True,False,True,64.57777777777778,451.11722493465646,True,True,64.57777777777778,301.1625177573031
tick_index_bucket,PEBBLES_XS,25,tick_index,5,short,1000,1080,360,138.71759259259258,,0.6657407407407407,188.98611111111111,162.44166666666666,64.725,0.7305555555555555,0.6527777777777778,0.6138888888888889,True,False,True,64.725,452.1456666466977,True,True,64.725,301.01179103608854
tick_index_bucket,PEBBLES_XS,25,tick_index,2,short,1000,1080,360,138.6,,0.6703703703703704,189.15277777777777,162.44166666666666,64.20555555555555,0.7388888888888889,0.6555555555555556,0.6166666666666667,True,False,True,64.20555555555555,448.5170138136462,True,True,64.20555555555555,300.6725166676665
tick_index_bucket,PEBBLES_XS,25,tick_index,10,short,1000,1080,360,138.45555555555555,,0.6685185185185185,188.24444444444444,162.73888888888888,64.38333333333334,0.7194444444444444,0.6722222222222223,0.6138888888888889,True,False,True,64.38333333333334,449.75890569233775,True,True,64.38333333333334,300.6721573239517
tick_index_bucket,PEBBLES_XS,25,tick_index,9,short,1000,1080,360,138.7037037037037,,0.6638888888888889,188.41944444444445,163.01111111111112,64.68055555555556,0.7166666666666667,0.6694444444444444,0.6055555555555555,True,False,True,64.68055555555556,451.8351936770249,True,True,64.68055555555556,299.96836469113595
tick_index_bucket,PEBBLES_XS,25,tick_index,19,short,1000,1080,360,138.28333333333333,,0.6657407407407407,189.21666666666667,161.13611111111112,64.49722222222222,0.7333333333333333,0.65,0.6138888888888889,True,False,True,64.49722222222222,450.55449267712436,True,True,64.49722222222222,299.95248169893745
tick_index_bucket,PEBBLES_XS,25,tick_index,23,short,1000,1080,360,138.25462962962962,,0.6703703703703704,189.58333333333334,161.23888888888888,63.94166666666667,0.7527777777777778,0.65,0.6083333333333333,True,False,True,63.94166666666667,446.6735805562137,True,True,63.94166666666667,299.4367336321285
tick_index_bucket,PEBBLES_XS,25,tick_index,0,short,1000,1080,360,138.22222222222223,,0.6675925925925926,188.4361111111111,162.18055555555554,64.05,0.7388888888888889,0.6472222222222223,0.6166666666666667,True,False,True,64.05,447.4303584197913,True,True,64.05,298.7011929821014
tick_index_bucket,PEBBLES_XS,25,tick_index,20,short,1000,1080,360,138.32314814814814,,0.6666666666666666,189.31666666666666,161.51388888888889,64.13888888888889,0.7361111111111112,0.65,0.6138888888888889,True,False,True,64.13888888888889,448.05130435913696,True,True,64.13888888888889,298.70086957275794
tick_index_bucket,PEBBLES_XS,25,tick_index,7,short,1000,1080,360,138.58055555555555,,0.6675925925925926,189.45277777777778,162.30277777777778,63.986111111111114,0.725,0.6638888888888889,0.6138888888888889,True,False,True,63.986111111111114,446.98405352588657,True,True,63.986111111111114,298.4032431408928
tick_index_bucket,PEBBLES_XS,25,tick_index,8,short,1000,1080,360,138.42222222222222,,0.6648148148148149,188.83055555555555,162.20277777777778,64.23333333333333,0.7111111111111111,0.6666666666666666,0.6166666666666667,True,False,True,64.23333333333333,448.7110594196918,True,True,64.23333333333333,298.3097598734618
tick_index_bucket,PEBBLES_XS,25,tick_index,6,short,1000,1080,360,138.61296296296297,,0.6648148148148149,189.2888888888889,162.35555555555555,64.19444444444444,0.7222222222222222,0.6638888888888889,0.6083333333333333,True,False,True,64.19444444444444,448.43939557122803,True,True,64.19444444444444,298.12915372235346
tick_index_bucket,PEBBLES_XS,25,tick_index,24,short,1000,1080,360,137.9351851851852,,0.6694444444444444,188.99444444444444,161.08333333333334,63.727777777777774,0.7388888888888889,0.6527777777777778,0.6166666666666667,True,False,True,63.727777777777774,445.1794293896631,True,True,63.727777777777774,298.02289578585777
tick_index_bucket,PEBBLES_XS,25,tick_index,1,short,1000,1080,360,138.01111111111112,,0.6694444444444444,188.425,161.90555555555557,63.702777777777776,0.7333333333333333,0.6527777777777778,0.6222222222222222,True,False,True,63.702777777777776,445.0047883442221,True,True,63.702777777777776,297.90598330821535
tick_index_bucket,PEBBLES_XS,25,tick_index,21,short,1000,1080,360,138.09722222222223,,0.6685185185185185,189.71944444444443,160.7861111111111,63.78611111111111,0.7333333333333333,0.6611111111111111,0.6111111111111112,True,False,True,63.78611111111111,445.58692516235874,True,True,63.78611111111111,297.88311108076203
tick_index_bucket,PEBBLES_XS,25,tick_index,22,short,1000,1080,360,138.19074074074075,,0.6657407407407407,189.55833333333334,160.975,64.03888888888889,0.7333333333333333,0.6583333333333333,0.6055555555555555,True,False,True,64.03888888888889,447.3527401773731,True,True,64.03888888888889,297.8209446180845
timestamp_bucket,PANEL_2X4,200,timestamp,100,long,1000,13500,4500,73.23807407407408,,0.6068148148148148,68.41577777777778,51.51577777777778,99.78266666666667,0.6555555555555556,0.5342222222222223,0.6306666666666667,True,False,True,51.51577777777778,489.9417851973957,True,True,51.51577777777778,297.3039336545974
