day,timestamp,group,trades,products,qty,quantity_set,side_set,best_touch_match_rate,inside_1_match_rate,wall_mid_match_rate,residual_fair_match_rate,mean_price_minus_wall_mid,mean_abs_price_minus_residual_fair,full_group,same_qty
2,15100,ROBOT,5,5,10,2,buy_at_ask,1.0,0.0,0.0,0.0,3.7,318.72961621164507,True,True
2,15100,SLEEP_POD,5,5,10,2,buy_at_ask,1.0,0.0,0.0,0.0,4.5,1259.997538611705,True,True
2,15100,SNACKPACK,5,5,10,2,buy_at_ask,1.0,0.0,0.0,0.0,8.5,258.43075272752213,True,True
2,15100,TRANSLATOR,5,5,10,2,buy_at_ask,1.0,0.0,0.0,0.0,4.4,1130.664384702722,True,True
2,15100,UV_VISOR,5,5,10,2,buy_at_ask,1.0,0.0,0.0,0.0,6.5,1078.7580562843796,True,True
2,15300,PEBBLES,5,5,20,4,buy_at_ask,1.0,0.0,0.0,0.0,6.2,5.927545081253629,True,True
2,15700,PEBBLES,5,5,25,5,sell_at_bid,1.0,0.0,0.0,0.0,-6.7,6.6735258268214235,True,True
2,15900,PEBBLES,5,5,20,4,sell_at_bid,1.0,0.0,0.0,0.0,-6.6,7.074468019006599,True,True
2,17500,PEBBLES,5,5,20,4,buy_at_ask,1.0,0.0,0.0,0.0,6.4,5.926329657566384,True,True
2,18900,MICROCHIP,5,5,5,1,sell_at_bid,1.0,0.0,0.0,0.0,-4.5,604.2784775862663,True,True
2,19700,MICROCHIP,5,5,5,1,sell_at_bid,1.0,0.0,0.0,0.0,-4.5,609.0757665691104,True,True
2,20100,PEBBLES,5,5,10,2,sell_at_bid,1.0,0.0,0.0,0.0,-6.3,6.470867074678244,True,True
2,23300,PEBBLES,5,5,15,3,buy_at_ask,1.0,0.0,0.0,0.0,6.3,6.326017963302002,True,True
2,24500,PEBBLES,5,5,25,5,buy_at_ask,1.0,0.0,0.0,0.0,6.4,6.328313022566727,True,True
2,25000,PEBBLES,5,5,10,2,sell_at_bid,1.0,0.0,0.0,0.0,-6.3,6.470714545250667,True,True
2,26500,GALAXY_SOUNDS,5,5,20,4,buy_at_ask,1.0,0.0,0.0,0.0,6.5,1845.575481028275,True,True
2,26500,OXYGEN_SHAKE,5,5,20,4,buy_at_ask,1.0,0.0,0.0,0.0,6.6,1623.901574837401,True,True
2,26500,PANEL,5,5,20,4,buy_at_ask,1.0,0.0,0.0,0.0,4.9,1236.1414897611949,True,True
2,26500,ROBOT,5,5,20,4,buy_at_ask,1.0,0.0,0.0,0.0,3.7,328.5022554951996,True,True
2,26500,SLEEP_POD,5,5,20,4,buy_at_ask,1.0,0.0,0.0,0.0,4.4,1194.7967468259205,True,True
2,26500,SNACKPACK,5,5,20,4,buy_at_ask,1.0,0.0,0.0,0.0,8.5,254.7597023727063,True,True
2,26500,TRANSLATOR,5,5,20,4,buy_at_ask,1.0,0.0,0.0,0.0,4.5,1297.6484359120252,True,True
2,26500,UV_VISOR,5,5,20,4,buy_at_ask,1.0,0.0,0.0,0.0,6.8,1069.9596910586358,True,True
2,28100,PEBBLES,5,5,15,3,buy_at_ask,1.0,0.0,0.0,0.0,6.6,7.1360175389527285,True,True
2,30200,MICROCHIP,5,5,10,2,sell_at_bid,1.0,0.0,0.0,0.0,-4.5,626.1253675505337,True,True
2,32000,MICROCHIP,5,5,15,3,buy_at_ask,1.0,0.0,0.0,0.0,4.5,643.6749821204045,True,True
2,36400,GALAXY_SOUNDS,5,5,20,4,sell_at_bid,1.0,0.0,0.0,0.0,-6.5,1877.9048659485566,True,True
2,36400,OXYGEN_SHAKE,5,5,20,4,sell_at_bid,1.0,0.0,0.0,0.0,-6.2,1747.0669237088732,True,True
2,36400,PANEL,5,5,20,4,sell_at_bid,1.0,0.0,0.0,0.0,-4.8,1106.3831140188433,True,True
2,36400,ROBOT,5,5,20,4,sell_at_bid,1.0,0.0,0.0,0.0,-3.6,432.13150634664635,True,True
2,36400,SLEEP_POD,5,5,20,4,sell_at_bid,1.0,0.0,0.0,0.0,-4.5,1181.0081862572893,True,True
2,36400,SNACKPACK,5,5,20,4,sell_at_bid,1.0,0.0,0.0,0.0,-8.6,280.40652368320445,True,True
2,36400,TRANSLATOR,5,5,20,4,sell_at_bid,1.0,0.0,0.0,0.0,-4.4,1338.6285034338357,True,True
2,36400,UV_VISOR,5,5,20,4,sell_at_bid,1.0,0.0,0.0,0.0,-6.5,1122.9924217007108,True,True
2,38400,GALAXY_SOUNDS,5,5,20,4,sell_at_bid,1.0,0.0,0.0,0.0,-6.5,1853.8877940482544,True,True
2,38400,OXYGEN_SHAKE,5,5,20,4,sell_at_bid,1.0,0.0,0.0,0.0,-6.5,1713.617918681556,True,True
2,38400,PANEL,5,5,20,4,sell_at_bid,1.0,0.0,0.0,0.0,-5.0,1163.8308789566945,True,True
2,38400,ROBOT,5,5,20,4,sell_at_bid,1.0,0.0,0.0,0.0,-3.8,452.31584181029723,True,True
2,38400,SLEEP_POD,5,5,20,4,sell_at_bid,1.0,0.0,0.0,0.0,-4.4,1180.869174850776,True,True
2,38400,SNACKPACK,5,5,20,4,sell_at_bid,1.0,0.0,0.0,0.0,-8.5,293.39924396947464,True,True
2,38400,TRANSLATOR,5,5,20,4,sell_at_bid,1.0,0.0,0.0,0.0,-4.5,1385.290579340471,True,True
2,38400,UV_VISOR,5,5,20,4,sell_at_bid,1.0,0.0,0.0,0.0,-6.2,1110.6941957930617,True,True
2,38600,GALAXY_SOUNDS,5,5,20,4,buy_at_ask,1.0,0.0,0.0,0.0,6.3,1842.5903238287963,True,True
2,38600,OXYGEN_SHAKE,5,5,20,4,buy_at_ask,1.0,0.0,0.0,0.0,6.4,1681.2855639506313,True,True
2,38600,PANEL,5,5,20,4,buy_at_ask,1.0,0.0,0.0,0.0,4.7,1168.1730710444563,True,True
2,38600,ROBOT,5,5,20,4,buy_at_ask,1.0,0.0,0.0,0.0,3.8,442.80733542890374,True,True
2,38600,SLEEP_POD,5,5,20,4,buy_at_ask,1.0,0.0,0.0,0.0,4.5,1193.0857636015894,True,True
2,38600,SNACKPACK,5,5,20,4,buy_at_ask,1.0,0.0,0.0,0.0,8.6,294.0749623952837,True,True
2,38600,TRANSLATOR,5,5,20,4,buy_at_ask,1.0,0.0,0.0,0.0,4.5,1382.199066226941,True,True
2,38600,UV_VISOR,5,5,20,4,buy_at_ask,1.0,0.0,0.0,0.0,6.5,1113.385850540843,True,True
2,38900,MICROCHIP,5,5,10,2,sell_at_bid,1.0,0.0,0.0,0.0,-4.6,715.2019266335192,True,True
2,44000,MICROCHIP,5,5,15,3,buy_at_ask,1.0,0.0,0.0,0.0,4.4,765.5691048877903,True,True
2,45000,PEBBLES,5,5,20,4,sell_at_bid,1.0,0.0,0.0,0.0,-6.6,6.656048609574645,True,True
2,49400,MICROCHIP,5,5,15,3,sell_at_bid,1.0,0.0,0.0,0.0,-4.6,780.9182459559491,True,True
2,50500,PEBBLES,5,5,15,3,buy_at_ask,1.0,0.0,0.0,0.0,6.7,6.9380124860465004,True,True
2,52600,GALAXY_SOUNDS,5,5,10,2,buy_at_ask,1.0,0.0,0.0,0.0,6.2,1857.3238512890325,True,True
2,52600,OXYGEN_SHAKE,5,5,10,2,buy_at_ask,1.0,0.0,0.0,0.0,6.6,1696.4784837260618,True,True
2,52600,PANEL,5,5,10,2,buy_at_ask,1.0,0.0,0.0,0.0,4.8,1114.0028611253006,True,True
2,52600,ROBOT,5,5,10,2,buy_at_ask,1.0,0.0,0.0,0.0,3.8,466.4377198257356,True,True
2,52600,SLEEP_POD,5,5,10,2,buy_at_ask,1.0,0.0,0.0,0.0,4.5,1066.764378169685,True,True
2,52600,SNACKPACK,5,5,10,2,buy_at_ask,1.0,0.0,0.0,0.0,8.5,300.90100586979827,True,True
2,52600,TRANSLATOR,5,5,10,2,buy_at_ask,1.0,0.0,0.0,0.0,4.5,1504.9487465647148,True,True
2,52600,UV_VISOR,5,5,10,2,buy_at_ask,1.0,0.0,0.0,0.0,6.3,1171.5975896656196,True,True
2,56700,PEBBLES,5,5,15,3,buy_at_ask,1.0,0.0,0.0,0.0,6.5,6.924655236488616,True,True
2,58900,MICROCHIP,5,5,10,2,sell_at_bid,1.0,0.0,0.0,0.0,-4.5,704.7869420662319,True,True
2,60000,PEBBLES,5,5,15,3,sell_at_bid,1.0,0.0,0.0,0.0,-6.3,6.480363518697414,True,True
2,60100,PEBBLES,5,5,20,4,sell_at_bid,1.0,0.0,0.0,0.0,-6.9,7.679208383414516,True,True
2,60900,PEBBLES,5,5,15,3,sell_at_bid,1.0,0.0,0.0,0.0,-6.8,7.480860119596036,True,True
2,63900,GALAXY_SOUNDS,5,5,10,2,sell_at_bid,1.0,0.0,0.0,0.0,-6.3,1687.8450784891932,True,True
2,63900,OXYGEN_SHAKE,5,5,10,2,sell_at_bid,1.0,0.0,0.0,0.0,-6.4,1679.9829513598547,True,True
2,63900,PANEL,5,5,10,2,sell_at_bid,1.0,0.0,0.0,0.0,-5.1,1026.2673436959903,True,True
2,63900,ROBOT,5,5,10,2,sell_at_bid,1.0,0.0,0.0,0.0,-3.7,383.0163961038317,True,True
2,63900,SLEEP_POD,5,5,10,2,sell_at_bid,1.0,0.0,0.0,0.0,-4.4,1081.7072771958422,True,True
2,63900,SNACKPACK,5,5,10,2,sell_at_bid,1.0,0.0,0.0,0.0,-8.6,264.75479386514564,True,True
2,63900,TRANSLATOR,5,5,10,2,sell_at_bid,1.0,0.0,0.0,0.0,-4.5,1421.078262869841,True,True
2,63900,UV_VISOR,5,5,10,2,sell_at_bid,1.0,0.0,0.0,0.0,-6.6,1114.012996647135,True,True
2,69500,GALAXY_SOUNDS,5,5,10,2,buy_at_ask,1.0,0.0,0.0,0.0,6.5,1648.3854992634745,True,True
2,69500,OXYGEN_SHAKE,5,5,10,2,buy_at_ask,1.0,0.0,0.0,0.0,6.3,1676.137889465331,True,True
2,69500,PANEL,5,5,10,2,buy_at_ask,1.0,0.0,0.0,0.0,5.1,1101.9465495129207,True,True
2,69500,ROBOT,5,5,10,2,buy_at_ask,1.0,0.0,0.0,0.0,3.6,396.7256667637233,True,True
2,69500,SLEEP_POD,5,5,10,2,buy_at_ask,1.0,0.0,0.0,0.0,4.6,1156.215369216129,True,True
2,69500,SNACKPACK,5,5,10,2,buy_at_ask,1.0,0.0,0.0,0.0,8.6,266.51445537833604,True,True
2,69500,TRANSLATOR,5,5,10,2,buy_at_ask,1.0,0.0,0.0,0.0,4.5,1384.3251102145055,True,True
2,69500,UV_VISOR,5,5,10,2,buy_at_ask,1.0,0.0,0.0,0.0,6.4,1141.2968952689084,True,True
2,71200,GALAXY_SOUNDS,5,5,5,1,sell_at_bid,1.0,0.0,0.0,0.0,-6.2,1649.889087969926,True,True
2,71200,OXYGEN_SHAKE,5,5,5,1,sell_at_bid,1.0,0.0,0.0,0.0,-6.7,1672.4872436277888,True,True
2,71200,PANEL,5,5,5,1,sell_at_bid,1.0,0.0,0.0,0.0,-4.9,1102.8156475620242,True,True
2,71200,ROBOT,5,5,5,1,sell_at_bid,1.0,0.0,0.0,0.0,-3.7,403.1560639409512,True,True
2,71200,SLEEP_POD,5,5,5,1,sell_at_bid,1.0,0.0,0.0,0.0,-4.6,1127.7771976624601,True,True
2,71200,SNACKPACK,5,5,5,1,sell_at_bid,1.0,0.0,0.0,0.0,-8.6,275.5641546723109,True,True
2,71200,TRANSLATOR,5,5,5,1,sell_at_bid,1.0,0.0,0.0,0.0,-4.5,1375.4782747301972,True,True
2,71200,UV_VISOR,5,5,5,1,sell_at_bid,1.0,0.0,0.0,0.0,-6.7,1127.3432760398887,True,True
2,71900,GALAXY_SOUNDS,5,5,20,4,buy_at_ask,1.0,0.0,0.0,0.0,6.5,1630.2887112102476,True,True
2,71900,OXYGEN_SHAKE,5,5,20,4,buy_at_ask,1.0,0.0,0.0,0.0,6.7,1644.5135276476794,True,True
2,71900,PANEL,5,5,20,4,buy_at_ask,1.0,0.0,0.0,0.0,4.9,1130.2121245886342,True,True
2,71900,ROBOT,5,5,20,4,buy_at_ask,1.0,0.0,0.0,0.0,3.8,389.00238052650786,True,True
2,71900,SLEEP_POD,5,5,20,4,buy_at_ask,1.0,0.0,0.0,0.0,4.7,1125.163328089844,True,True
2,71900,SNACKPACK,5,5,20,4,buy_at_ask,1.0,0.0,0.0,0.0,8.4,273.9368647119962,True,True
2,71900,TRANSLATOR,5,5,20,4,buy_at_ask,1.0,0.0,0.0,0.0,4.4,1397.321601186964,True,True
2,71900,UV_VISOR,5,5,20,4,buy_at_ask,1.0,0.0,0.0,0.0,6.6,1143.8931792772432,True,True
2,74900,GALAXY_SOUNDS,5,5,5,1,sell_at_bid,1.0,0.0,0.0,0.0,-6.1,1612.4864337862527,True,True
2,74900,OXYGEN_SHAKE,5,5,5,1,sell_at_bid,1.0,0.0,0.0,0.0,-6.6,1659.5654611480945,True,True
2,74900,PANEL,5,5,5,1,sell_at_bid,1.0,0.0,0.0,0.0,-4.8,1236.4282060142127,True,True
2,74900,ROBOT,5,5,5,1,sell_at_bid,1.0,0.0,0.0,0.0,-3.7,376.7608964368457,True,True
2,74900,SLEEP_POD,5,5,5,1,sell_at_bid,1.0,0.0,0.0,0.0,-4.5,1159.6310380929576,True,True
2,74900,SNACKPACK,5,5,5,1,sell_at_bid,1.0,0.0,0.0,0.0,-8.6,274.7163803552168,True,True
2,74900,TRANSLATOR,5,5,5,1,sell_at_bid,1.0,0.0,0.0,0.0,-4.5,1496.7032898273242,True,True
2,74900,UV_VISOR,5,5,5,1,sell_at_bid,1.0,0.0,0.0,0.0,-6.8,1123.8292277061116,True,True
2,75600,GALAXY_SOUNDS,5,5,20,4,buy_at_ask,1.0,0.0,0.0,0.0,6.7,1586.542141691042,True,True
2,75600,OXYGEN_SHAKE,5,5,20,4,buy_at_ask,1.0,0.0,0.0,0.0,6.3,1660.148265532383,True,True
2,75600,PANEL,5,5,20,4,buy_at_ask,1.0,0.0,0.0,0.0,5.0,1240.515236823149,True,True
2,75600,ROBOT,5,5,20,4,buy_at_ask,1.0,0.0,0.0,0.0,3.7,378.43133872528745,True,True
2,75600,SLEEP_POD,5,5,20,4,buy_at_ask,1.0,0.0,0.0,0.0,4.6,1160.754086994331,True,True
2,75600,SNACKPACK,5,5,20,4,buy_at_ask,1.0,0.0,0.0,0.0,8.5,278.2887639838311,True,True
2,75600,TRANSLATOR,5,5,20,4,buy_at_ask,1.0,0.0,0.0,0.0,4.5,1494.9472799276768,True,True
2,75600,UV_VISOR,5,5,20,4,buy_at_ask,1.0,0.0,0.0,0.0,6.6,1149.3716582608636,True,True
2,76300,MICROCHIP,5,5,5,1,sell_at_bid,1.0,0.0,0.0,0.0,-4.3,872.5691136600865,True,True
2,78000,PEBBLES,5,5,10,2,buy_at_ask,1.0,0.0,0.0,0.0,6.3,5.918131374222867,True,True
2,78500,PEBBLES,5,5,20,4,sell_at_bid,1.0,0.0,0.0,0.0,-6.4,6.080873839371634,True,True
2,78800,MICROCHIP,5,5,5,1,sell_at_bid,1.0,0.0,0.0,0.0,-4.6,895.9119122135144,True,True
2,79200,PEBBLES,5,5,25,5,buy_at_ask,1.0,0.0,0.0,0.0,6.6,6.521824517308414,True,True
2,81300,MICROCHIP,5,5,15,3,sell_at_bid,1.0,0.0,0.0,0.0,-4.3,876.6386303921514,True,True
2,82400,GALAXY_SOUNDS,5,5,20,4,buy_at_ask,1.0,0.0,0.0,0.0,6.4,1533.2688103259654,True,True
2,82400,OXYGEN_SHAKE,5,5,20,4,buy_at_ask,1.0,0.0,0.0,0.0,6.7,1665.757012725636,True,True
2,82400,PANEL,5,5,20,4,buy_at_ask,1.0,0.0,0.0,0.0,4.9,1154.8368261261367,True,True
2,82400,ROBOT,5,5,20,4,buy_at_ask,1.0,0.0,0.0,0.0,3.6,362.04920879567726,True,True
2,82400,SLEEP_POD,5,5,20,4,buy_at_ask,1.0,0.0,0.0,0.0,4.5,1222.919016909417,True,True
2,82400,SNACKPACK,5,5,20,4,buy_at_ask,1.0,0.0,0.0,0.0,8.5,281.4543615579634,True,True
2,82400,TRANSLATOR,5,5,20,4,buy_at_ask,1.0,0.0,0.0,0.0,4.5,1399.4135844167347,True,True
2,82400,UV_VISOR,5,5,20,4,buy_at_ask,1.0,0.0,0.0,0.0,6.3,1169.3400971800352,True,True
2,83300,GALAXY_SOUNDS,5,5,5,1,sell_at_bid,1.0,0.0,0.0,0.0,-6.6,1574.4365672606223,True,True
2,83300,OXYGEN_SHAKE,5,5,5,1,sell_at_bid,1.0,0.0,0.0,0.0,-6.4,1681.3956375410162,True,True
2,83300,PANEL,5,5,5,1,sell_at_bid,1.0,0.0,0.0,0.0,-4.9,1088.0083743388936,True,True
2,83300,ROBOT,5,5,5,1,sell_at_bid,1.0,0.0,0.0,0.0,-3.6,322.4595218926268,True,True
2,83300,SLEEP_POD,5,5,5,1,sell_at_bid,1.0,0.0,0.0,0.0,-4.5,1217.5814501533328,True,True
2,83300,SNACKPACK,5,5,5,1,sell_at_bid,1.0,0.0,0.0,0.0,-8.4,285.1997535019735,True,True
2,83300,TRANSLATOR,5,5,5,1,sell_at_bid,1.0,0.0,0.0,0.0,-4.4,1401.9122872098276,True,True
2,83300,UV_VISOR,5,5,5,1,sell_at_bid,1.0,0.0,0.0,0.0,-6.6,1131.3772491369357,True,True
2,83400,MICROCHIP,5,5,15,3,sell_at_bid,1.0,0.0,0.0,0.0,-4.4,888.6294766707779,True,True
2,90200,GALAXY_SOUNDS,5,5,20,4,buy_at_ask,1.0,0.0,0.0,0.0,6.6,1497.7352402115835,True,True
2,90200,OXYGEN_SHAKE,5,5,20,4,buy_at_ask,1.0,0.0,0.0,0.0,6.3,1811.4210445523956,True,True
2,90200,PANEL,5,5,20,4,buy_at_ask,1.0,0.0,0.0,0.0,4.8,1178.1485066008731,True,True
2,90200,ROBOT,5,5,20,4,buy_at_ask,1.0,0.0,0.0,0.0,4.0,334.49059601915326,True,True
2,90200,SLEEP_POD,5,5,20,4,buy_at_ask,1.0,0.0,0.0,0.0,4.3,1206.664049851228,True,True
2,90200,SNACKPACK,5,5,20,4,buy_at_ask,1.0,0.0,0.0,0.0,8.5,312.3721672538653,True,True
2,90200,TRANSLATOR,5,5,20,4,buy_at_ask,1.0,0.0,0.0,0.0,4.4,1390.6964475255159,True,True
2,90200,UV_VISOR,5,5,20,4,buy_at_ask,1.0,0.0,0.0,0.0,6.7,1176.052582515515,True,True
2,91700,GALAXY_SOUNDS,5,5,5,1,sell_at_bid,1.0,0.0,0.2,0.0,-0.9,1486.9550677361324,True,True
2,91700,OXYGEN_SHAKE,5,5,5,1,sell_at_bid,1.0,0.0,0.6,0.0,-0.5,1817.6578098907678,True,True
2,91700,PANEL,5,5,5,1,sell_at_bid,1.0,0.0,1.0,0.0,-0.4,1266.5292945179056,True,True
2,91700,ROBOT,5,5,5,1,sell_at_bid,1.0,0.0,1.0,0.0,-0.4,368.4980057270979,True,True
2,91700,SLEEP_POD,5,5,5,1,sell_at_bid,1.0,0.0,1.0,0.0,-0.3,1214.0247213669147,True,True
2,91700,SNACKPACK,5,5,5,1,sell_at_bid,1.0,0.0,0.6,0.0,-0.7,312.5131211764525,True,True
2,91700,TRANSLATOR,5,5,5,1,sell_at_bid,1.0,0.0,0.8,0.0,-0.5,1319.0004629221567,True,True
2,91700,UV_VISOR,5,5,5,1,sell_at_bid,1.0,0.0,0.6,0.0,-0.6,1175.3151592387721,True,True
2,93100,MICROCHIP,5,5,10,2,buy_at_ask,1.0,0.0,0.0,0.0,4.4,848.2903418485428,True,True
2,94800,PEBBLES,5,5,15,3,sell_at_bid,1.0,0.0,0.0,0.0,-6.8,7.084435513446806,True,True
2,95100,PEBBLES,5,5,25,5,sell_at_bid,1.0,0.0,0.0,0.0,-6.3,6.087025362042186,True,True
2,96200,MICROCHIP,5,5,5,1,sell_at_bid,1.0,0.0,0.0,0.0,-4.5,837.5374459651568,True,True
2,96800,MICROCHIP,5,5,5,1,sell_at_bid,1.0,0.0,0.0,0.0,-4.3,826.7794556523822,True,True
2,97000,PEBBLES,5,5,15,3,sell_at_bid,1.0,0.0,0.0,0.0,-6.3,6.080237371946714,True,True
2,98700,MICROCHIP,5,5,10,2,sell_at_bid,1.0,0.0,0.0,0.0,-4.5,830.8686554733267,True,True
2,102400,PEBBLES,5,5,10,2,sell_at_bid,1.0,0.0,0.4,0.0,-0.6,10.927984563702921,True,True
2,102800,GALAXY_SOUNDS,5,5,15,3,buy_at_ask,1.0,0.0,0.0,0.0,6.7,1417.6690683934823,True,True
2,102800,OXYGEN_SHAKE,5,5,15,3,buy_at_ask,1.0,0.0,0.0,0.0,6.7,1781.6056566302518,True,True
2,102800,PANEL,5,5,15,3,buy_at_ask,1.0,0.0,0.0,0.0,5.0,1202.5847031100027,True,True
2,102800,ROBOT,5,5,15,3,buy_at_ask,1.0,0.0,0.0,0.0,3.8,491.98759622442304,True,True
2,102800,SLEEP_POD,5,5,15,3,buy_at_ask,1.0,0.0,0.0,0.0,4.5,1170.9172379105905,True,True
2,102800,SNACKPACK,5,5,15,3,buy_at_ask,1.0,0.0,0.0,0.0,8.4,278.84195122760974,True,True
2,102800,TRANSLATOR,5,5,15,3,buy_at_ask,1.0,0.0,0.0,0.0,4.4,1289.550531403521,True,True
2,102800,UV_VISOR,5,5,15,3,buy_at_ask,1.0,0.0,0.0,0.0,7.1,1166.5013152279448,True,True
2,103400,PEBBLES,5,5,25,5,sell_at_bid,1.0,0.0,0.0,0.0,-6.7,7.470113327261788,True,True
2,104000,GALAXY_SOUNDS,5,5,10,2,buy_at_ask,1.0,0.0,0.0,0.0,6.7,1374.6907660374895,True,True
2,104000,OXYGEN_SHAKE,5,5,10,2,buy_at_ask,1.0,0.0,0.0,0.0,6.5,1756.01852125745,True,True
2,104000,PANEL,5,5,10,2,buy_at_ask,1.0,0.0,0.0,0.0,4.9,1164.7510714355788,True,True
2,104000,ROBOT,5,5,10,2,buy_at_ask,1.0,0.0,0.0,0.0,3.7,530.1851327617493,True,True
2,104000,SLEEP_POD,5,5,10,2,buy_at_ask,1.0,0.0,0.0,0.0,4.6,1188.5028001437008,True,True
2,104000,SNACKPACK,5,5,10,2,buy_at_ask,1.0,0.0,0.0,0.0,8.6,276.29708319319764,True,True
2,104000,TRANSLATOR,5,5,10,2,buy_at_ask,1.0,0.0,0.0,0.0,4.6,1259.5229353717084,True,True
2,104000,UV_VISOR,5,5,10,2,buy_at_ask,1.0,0.0,0.0,0.0,6.8,1160.9876082005255,True,True
2,104800,GALAXY_SOUNDS,5,5,15,3,sell_at_bid,1.0,0.0,0.0,0.0,-6.7,1370.2433267765296,True,True
2,104800,OXYGEN_SHAKE,5,5,15,3,sell_at_bid,1.0,0.0,0.0,0.0,-6.5,1718.2197197424052,True,True
2,104800,PANEL,5,5,15,3,sell_at_bid,1.0,0.0,0.0,0.0,-4.9,1166.596154636808,True,True
2,104800,ROBOT,5,5,15,3,sell_at_bid,1.0,0.0,0.0,0.0,-3.8,556.3734245725143,True,True
2,104800,SLEEP_POD,5,5,15,3,sell_at_bid,1.0,0.0,0.0,0.0,-4.5,1184.7341482472523,True,True
2,104800,SNACKPACK,5,5,15,3,sell_at_bid,1.0,0.0,0.0,0.0,-8.6,281.0861538341025,True,True
2,104800,TRANSLATOR,5,5,15,3,sell_at_bid,1.0,0.0,0.0,0.0,-4.5,1321.94806568148,True,True
2,104800,UV_VISOR,5,5,15,3,sell_at_bid,1.0,0.0,0.0,0.0,-6.5,1153.433521493801,True,True
2,105100,PEBBLES,5,5,25,5,sell_at_bid,1.0,0.0,0.0,0.0,-6.6,6.6755173103374545,True,True
2,106800,GALAXY_SOUNDS,5,5,10,2,sell_at_bid,1.0,0.0,0.0,0.0,-6.8,1360.3568466205802,True,True
2,106800,OXYGEN_SHAKE,5,5,10,2,sell_at_bid,1.0,0.0,0.0,0.0,-6.4,1701.6146851677374,True,True
2,106800,PANEL,5,5,10,2,sell_at_bid,1.0,0.0,0.0,0.0,-5.0,1083.7594336826642,True,True
2,106800,ROBOT,5,5,10,2,sell_at_bid,1.0,0.0,0.0,0.0,-3.8,515.0520307100393,True,True
2,106800,SLEEP_POD,5,5,10,2,sell_at_bid,1.0,0.0,0.0,0.0,-4.7,1123.8168674583703,True,True
2,106800,SNACKPACK,5,5,10,2,sell_at_bid,1.0,0.0,0.0,0.0,-8.3,293.8854289976225,True,True
2,106800,TRANSLATOR,5,5,10,2,sell_at_bid,1.0,0.0,0.0,0.0,-4.4,1286.4727015206324,True,True
2,106800,UV_VISOR,5,5,10,2,sell_at_bid,1.0,0.0,0.0,0.0,-6.6,1118.0761973991137,True,True
