event_type,source,source_group,target,target_group,same_group,feature,direction,threshold_name,threshold,side,horizon,count_total,count_min_day,mean_all,median_all,win_all,mean_day2,mean_day3,mean_day4,win_day2,win_day3,win_day4,worst_day_mean,rank_score
cross_product_pressure,ROBOT_MOPPING,ROBOT,ROBOT_IRONING,ROBOT,True,ret50,high,high_95,131.0,short,1000,1317,377,189.2399392558846,214.0,0.8223234624145785,138.05048076923077,279.3110687022901,120.53315649867373,0.8076923076923077,0.9351145038167938,0.6816976127320955,120.53315649867373,712.0454563838613
cross_product_pressure,GALAXY_SOUNDS_DARK_MATTER,GALAXY,GALAXY_SOUNDS_BLACK_HOLES,GALAXY,True,ret50,high,high_95,121.0,long,1000,1373,333,171.77348871085215,152.0,0.7625637290604516,263.996996996997,126.04701627486438,160.63655030800822,0.8738738738738738,0.6799276672694394,0.7802874743326489,126.04701627486438,694.5052066211335
cross_product_pressure,PEBBLES_M,PEBBLES,PEBBLES_XS,PEBBLES,True,ret100,low,low_10,-186.0,short,1000,2459,617,160.27368849125662,234.0,0.6901179341195608,118.04050925925925,284.3322528363047,119.31799591002044,0.6469907407407407,0.8379254457050244,0.6349693251533742,118.04050925925925,636.0475080762641
cross_product_pressure,MICROCHIP_SQUARE,MICROCHIP,MICROCHIP_OVAL,MICROCHIP,True,ret10,low,low_10,-80.5,short,1000,2677,516,193.67239447142325,195.0,0.7373926036608144,109.1608527131783,207.02047082906859,219.48902027027026,0.5910852713178295,0.6683725690890481,0.8581081081081081,109.1608527131783,635.328297661567
cross_product_pressure,PEBBLES_XL,PEBBLES,PEBBLES_XS,PEBBLES,True,ret10,high,high_95,164.0,short,1000,1365,444,142.86739926739926,192.0,0.6959706959706959,166.1845493562232,135.94945054945055,125.48423423423424,0.7854077253218884,0.6,0.7004504504504504,125.48423423423424,630.515523962297
cross_product_pressure,PEBBLES_L,PEBBLES,PEBBLES_XS,PEBBLES,True,ret50,high,high_90,130.0,short,1000,2596,726,190.6837442218798,228.0,0.7238058551617874,200.31584699453552,244.03769633507852,108.36088154269973,0.6939890710382514,0.7445026178010471,0.7341597796143251,108.36088154269973,616.6430760676228
cross_product_pressure,PEBBLES_L,PEBBLES,PEBBLES_XS,PEBBLES,True,ret100,high,high_90,180.0,short,1000,2531,550,217.40576847096008,287.0,0.7226392730146187,237.35101253616202,260.9364406779661,105.08545454545454,0.6740597878495661,0.7764830508474576,0.7218181818181818,105.08545454545454,595.1151128566753
cross_product_pressure,MICROCHIP_TRIANGLE,MICROCHIP,MICROCHIP_OVAL,MICROCHIP,True,ret100,high,high_95,234.0,short,1000,1329,223,214.0135440180587,255.0,0.6621519939804364,124.6928746928747,247.85121602288984,270.96860986547085,0.7125307125307125,0.5951359084406295,0.7802690582959642,124.6928746928747,593.8891858974671
cross_product_pressure,GALAXY_SOUNDS_BLACK_HOLES,GALAXY,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY,True,ret100,high,high_95,204.0,short,1000,1284,345,165.29205607476635,154.5,0.6947040498442367,178.97078651685393,213.54492753623188,119.27125506072875,0.6404494382022472,0.7014492753623188,0.7388663967611336,119.27125506072875,593.1417557301293
cross_product_pressure,PEBBLES_XS,PEBBLES,PEBBLES_S,PEBBLES,True,ret50,low,low_05,-173.5,short,1000,1407,408,161.44633972992182,203.0,0.6588486140724946,155.23062015503876,119.78053830227744,218.63235294117646,0.7209302325581395,0.5486542443064182,0.7107843137254902,119.78053830227744,572.1441255496973
cross_product_pressure,GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY,GALAXY_SOUNDS_BLACK_HOLES,GALAXY,True,ret50,low,low_05,-134.0,long,1000,1308,282,181.64831804281346,190.0,0.6827217125382263,187.31560283687944,112.88888888888889,232.59201388888889,0.875886524822695,0.5288888888888889,0.7083333333333334,112.88888888888889,553.1450052739434
cross_product_pressure,PEBBLES_L,PEBBLES,PEBBLES_XS,PEBBLES,True,ret100,low,low_05,-237.0,short,1000,1366,403,152.88579795021963,190.0,0.7569546120058566,96.280834914611,257.091743119266,114.16873449131513,0.74573055028463,0.8119266055045872,0.7121588089330024,96.280834914611,526.2224484061775
cross_product_pressure,SLEEP_POD_COTTON,SLEEP,SLEEP_POD_SUEDE,SLEEP,True,ret100,low,low_10,-148.0,long,1000,2706,745,131.22357723577235,177.0,0.6611234294161124,195.47785234899328,118.04890604890605,99.4391891891892,0.6120805369127517,0.5971685971685972,0.7339527027027027,99.4391891891892,519.5948901767839
cross_product_pressure,PEBBLES_XL,PEBBLES,PEBBLES_XS,PEBBLES,True,ret10,low,low_10,-121.5,short,1000,2711,795,168.9085208410181,190.0,0.6872002950940612,227.462893081761,186.99326923076924,94.29794520547945,0.7849056603773585,0.6490384615384616,0.6438356164383562,94.29794520547945,512.2850760324604
cross_product_pressure,PANEL_2X2,PANEL,PANEL_2X4,PANEL,True,micro_minus_mid,low,low_05,-1.346153846154266,long,1000,1357,106,114.31098010316876,128.0,0.6735445836403832,104.196,117.37735849056604,116.51248751248751,0.712,0.7169811320754716,0.6593406593406593,104.196,506.26695917930374
cross_product_pressure,SLEEP_POD_NYLON,SLEEP,SLEEP_POD_SUEDE,SLEEP,True,ret100,low,low_05,-153.0,long,1000,1265,206,141.20790513833992,165.0,0.7051383399209487,99.88600288600288,200.8360655737705,174.2766990291262,0.5483405483405484,0.9316939890710383,0.8300970873786407,99.88600288600288,503.14963507062663
cross_product_pressure,PEBBLES_S,PEBBLES,PEBBLES_XS,PEBBLES,True,ret50,high,high_95,174.0,short,1000,1358,380,139.5044182621502,175.5,0.6936671575846833,155.63947368421051,167.51983298538622,100.3246492985972,0.7263157894736842,0.7077244258872651,0.655310621242485,100.3246492985972,502.07117301218483
cross_product_pressure,MICROCHIP_RECTANGLE,MICROCHIP,MICROCHIP_OVAL,MICROCHIP,True,ret50,low,low_05,-153.0,short,1000,1314,315,201.044901065449,266.0,0.7070015220700152,97.17391304347827,324.1346633416459,241.53968253968253,0.5535117056856187,0.8129675810473815,0.8634920634920635,97.17391304347827,493.3904797325387
cross_product_pressure,PEBBLES_L,PEBBLES,PEBBLES_XS,PEBBLES,True,ret50,low,low_10,-135.0,short,1000,2782,832,121.22789360172538,160.5,0.6509705248023006,95.25852585258527,166.0685096153846,108.06628242074927,0.6358635863586358,0.6574519230769231,0.6589817483189241,95.25852585258527,491.82287474462754
cross_product_pressure,PEBBLES_XS,PEBBLES,PEBBLES_XL,PEBBLES,True,ret50,high,high_90,126.0,long,500,2890,851,162.94359861591695,115.0,0.5927335640138408,262.8664717348928,111.43731490621916,103.78378378378379,0.6413255360623782,0.5597235932872655,0.5734430082256169,103.78378378378379,490.24406320363005
cross_product_pressure,OXYGEN_SHAKE_CHOCOLATE,OXYGEN,OXYGEN_SHAKE_GARLIC,OXYGEN,True,ret100,high,high_95,160.0,long,1000,1438,421,112.2183588317107,111.0,0.717663421418637,110.79693486590038,93.27790973871734,129.82626262626263,0.7605363984674329,0.6793349168646081,0.705050505050505,93.27790973871734,486.78343555097615
cross_product_pressure,PEBBLES_XS,PEBBLES,PEBBLES_S,PEBBLES,True,ret100,high,high_95,224.5,short,1000,1225,337,146.3526530612245,210.0,0.6677551020408163,226.3880266075388,99.4599542334096,100.05044510385757,0.8004434589800443,0.620137299771167,0.5519287833827893,99.4599542334096,472.31030837804354
cross_product_pressure,MICROCHIP_TRIANGLE,MICROCHIP,MICROCHIP_OVAL,MICROCHIP,True,ret50,low,low_05,-172.0,short,500,1477,377,151.96073121191606,176.0,0.7413676371022343,136.47390396659708,203.77133655394525,86.29442970822281,0.7432150313152401,0.789049919484702,0.6604774535809018,86.29442970822281,466.9245753429943
cross_product_pressure,MICROCHIP_CIRCLE,MICROCHIP,MICROCHIP_OVAL,MICROCHIP,True,ret50,low,low_05,-105.5,short,1000,1368,370,121.99342105263158,123.0,0.6885964912280702,93.69944341372913,132.16993464052288,150.58648648648648,0.6846011131725418,0.5119825708061002,0.9135135135135135,93.69944341372913,465.960848986897
cross_product_pressure,PEBBLES_M,PEBBLES,PEBBLES_XS,PEBBLES,True,ret10,low,low_10,-61.0,short,1000,2651,814,150.1078838174274,193.0,0.7001131648434553,161.01067235859125,210.6142506142506,84.03222222222222,0.7395944503735326,0.7223587223587223,0.6388888888888888,84.03222222222222,463.7772488604466
cross_product_pressure,PANEL_2X2,PANEL,PANEL_2X4,PANEL,True,micro_minus_mid,high,high_95,1.3333333333339397,long,1000,1374,80,126.17176128093159,153.5,0.6950509461426492,142.46768060836501,88.25,124.95732298739088,0.7680608365019012,0.6875,0.6770126091173618,88.25,443.2429858879344
cross_product_pressure,PEBBLES_L,PEBBLES,PEBBLES_XS,PEBBLES,True,imbalance1,high,high_90,0.0,short,1000,26634,8866,138.68528947961252,165.0,0.6688443343095292,188.43221959725503,162.81716670426349,64.78578668769005,0.730003374957813,0.661064741709903,0.6153846153846154,64.78578668769005,441.5482637793788
cross_product_pressure,PEBBLES_L,PEBBLES,PEBBLES_XS,PEBBLES,True,imbalance3,low,low_05,0.0,short,1000,26634,8866,138.68528947961252,165.0,0.6688443343095292,188.43221959725503,162.81716670426349,64.78578668769005,0.730003374957813,0.661064741709903,0.6153846153846154,64.78578668769005,441.5482637793788
cross_product_pressure,PEBBLES_L,PEBBLES,PEBBLES_XS,PEBBLES,True,micro_minus_mid,high,high_90,0.0,short,1000,26634,8866,138.68528947961252,165.0,0.6688443343095292,188.43221959725503,162.81716670426349,64.78578668769005,0.730003374957813,0.661064741709903,0.6153846153846154,64.78578668769005,441.5482637793788
cross_product_pressure,PEBBLES_M,PEBBLES,PEBBLES_XS,PEBBLES,True,imbalance1,high,high_90,0.0,short,1000,26634,8866,138.68528947961252,165.0,0.6688443343095292,188.43221959725503,162.81716670426349,64.78578668769005,0.730003374957813,0.661064741709903,0.6153846153846154,64.78578668769005,441.5482637793788
cross_product_pressure,PEBBLES_M,PEBBLES,PEBBLES_XS,PEBBLES,True,imbalance3,low,low_05,0.0,short,1000,26634,8866,138.68528947961252,165.0,0.6688443343095292,188.43221959725503,162.81716670426349,64.78578668769005,0.730003374957813,0.661064741709903,0.6153846153846154,64.78578668769005,441.5482637793788
cross_product_pressure,PEBBLES_M,PEBBLES,PEBBLES_XS,PEBBLES,True,micro_minus_mid,high,high_90,0.0,short,1000,26634,8866,138.68528947961252,165.0,0.6688443343095292,188.43221959725503,162.81716670426349,64.78578668769005,0.730003374957813,0.661064741709903,0.6153846153846154,64.78578668769005,441.5482637793788
cross_product_pressure,PEBBLES_S,PEBBLES,PEBBLES_XS,PEBBLES,True,imbalance1,high,high_90,0.0,short,1000,26634,8866,138.68528947961252,165.0,0.6688443343095292,188.43221959725503,162.81716670426349,64.78578668769005,0.730003374957813,0.661064741709903,0.6153846153846154,64.78578668769005,441.5482637793788
cross_product_pressure,PEBBLES_S,PEBBLES,PEBBLES_XS,PEBBLES,True,imbalance3,low,low_05,0.0,short,1000,26634,8866,138.68528947961252,165.0,0.6688443343095292,188.43221959725503,162.81716670426349,64.78578668769005,0.730003374957813,0.661064741709903,0.6153846153846154,64.78578668769005,441.5482637793788
cross_product_pressure,PEBBLES_S,PEBBLES,PEBBLES_XS,PEBBLES,True,micro_minus_mid,high,high_90,0.0,short,1000,26634,8866,138.68528947961252,165.0,0.6688443343095292,188.43221959725503,162.81716670426349,64.78578668769005,0.730003374957813,0.661064741709903,0.6153846153846154,64.78578668769005,441.5482637793788
cross_product_pressure,PEBBLES_XL,PEBBLES,PEBBLES_XS,PEBBLES,True,imbalance1,high,high_90,0.0,short,1000,26634,8866,138.68528947961252,165.0,0.6688443343095292,188.43221959725503,162.81716670426349,64.78578668769005,0.730003374957813,0.661064741709903,0.6153846153846154,64.78578668769005,441.5482637793788
cross_product_pressure,PEBBLES_XL,PEBBLES,PEBBLES_XS,PEBBLES,True,imbalance3,low,low_05,0.0,short,1000,26634,8866,138.68528947961252,165.0,0.6688443343095292,188.43221959725503,162.81716670426349,64.78578668769005,0.730003374957813,0.661064741709903,0.6153846153846154,64.78578668769005,441.5482637793788
cross_product_pressure,PEBBLES_XL,PEBBLES,PEBBLES_XS,PEBBLES,True,micro_minus_mid,high,high_90,0.0,short,1000,26634,8866,138.68528947961252,165.0,0.6688443343095292,188.43221959725503,162.81716670426349,64.78578668769005,0.730003374957813,0.661064741709903,0.6153846153846154,64.78578668769005,441.5482637793788
cross_product_pressure,OXYGEN_SHAKE_MORNING_BREATH,OXYGEN,OXYGEN_SHAKE_MINT,OXYGEN,True,ret100,low,low_05,-154.0,long,1000,1416,304,108.795197740113,137.0,0.626412429378531,128.7470167064439,97.1067821067821,107.9407894736842,0.6992840095465394,0.6017316017316018,0.5822368421052632,97.1067821067821,441.39254497639945
cross_product_pressure,PANEL_2X2,PANEL,PANEL_2X4,PANEL,True,imbalance1,high,high_95,0.4,long,1000,1362,151,125.13215859030836,147.0,0.6828193832599119,147.96907216494844,89.34437086092716,123.78260869565217,0.7560137457044673,0.5960264900662252,0.6739130434782609,89.34437086092716,440.3078462887002
cross_product_pressure,PEBBLES_L,PEBBLES,PEBBLES_XS,PEBBLES,True,imbalance1,low,low_05,0.0,short,1000,26592,8858,138.5010153429603,165.0,0.6688477737665464,189.16132309776472,161.84762763439647,64.47962983861866,0.7313163242266877,0.6603178180998535,0.6149418801489673,64.47962983861866,439.395848638998
cross_product_pressure,PEBBLES_L,PEBBLES,PEBBLES_XS,PEBBLES,True,imbalance3,high,high_90,0.0,short,1000,26592,8858,138.5010153429603,165.0,0.6688477737665464,189.16132309776472,161.84762763439647,64.47962983861866,0.7313163242266877,0.6603178180998535,0.6149418801489673,64.47962983861866,439.395848638998
cross_product_pressure,PEBBLES_L,PEBBLES,PEBBLES_XS,PEBBLES,True,micro_minus_mid,low,low_05,0.0,short,1000,26592,8858,138.5010153429603,165.0,0.6688477737665464,189.16132309776472,161.84762763439647,64.47962983861866,0.7313163242266877,0.6603178180998535,0.6149418801489673,64.47962983861866,439.395848638998
cross_product_pressure,PEBBLES_M,PEBBLES,PEBBLES_XS,PEBBLES,True,imbalance1,low,low_05,0.0,short,1000,26592,8858,138.5010153429603,165.0,0.6688477737665464,189.16132309776472,161.84762763439647,64.47962983861866,0.7313163242266877,0.6603178180998535,0.6149418801489673,64.47962983861866,439.395848638998
cross_product_pressure,PEBBLES_M,PEBBLES,PEBBLES_XS,PEBBLES,True,imbalance3,high,high_90,0.0,short,1000,26592,8858,138.5010153429603,165.0,0.6688477737665464,189.16132309776472,161.84762763439647,64.47962983861866,0.7313163242266877,0.6603178180998535,0.6149418801489673,64.47962983861866,439.395848638998
cross_product_pressure,PEBBLES_M,PEBBLES,PEBBLES_XS,PEBBLES,True,micro_minus_mid,low,low_05,0.0,short,1000,26592,8858,138.5010153429603,165.0,0.6688477737665464,189.16132309776472,161.84762763439647,64.47962983861866,0.7313163242266877,0.6603178180998535,0.6149418801489673,64.47962983861866,439.395848638998
cross_product_pressure,PEBBLES_S,PEBBLES,PEBBLES_XS,PEBBLES,True,imbalance1,low,low_05,0.0,short,1000,26592,8858,138.5010153429603,165.0,0.6688477737665464,189.16132309776472,161.84762763439647,64.47962983861866,0.7313163242266877,0.6603178180998535,0.6149418801489673,64.47962983861866,439.395848638998
cross_product_pressure,PEBBLES_S,PEBBLES,PEBBLES_XS,PEBBLES,True,imbalance3,high,high_90,0.0,short,1000,26592,8858,138.5010153429603,165.0,0.6688477737665464,189.16132309776472,161.84762763439647,64.47962983861866,0.7313163242266877,0.6603178180998535,0.6149418801489673,64.47962983861866,439.395848638998
cross_product_pressure,PEBBLES_S,PEBBLES,PEBBLES_XS,PEBBLES,True,micro_minus_mid,low,low_05,0.0,short,1000,26592,8858,138.5010153429603,165.0,0.6688477737665464,189.16132309776472,161.84762763439647,64.47962983861866,0.7313163242266877,0.6603178180998535,0.6149418801489673,64.47962983861866,439.395848638998
cross_product_pressure,PEBBLES_XL,PEBBLES,PEBBLES_XS,PEBBLES,True,imbalance1,low,low_05,0.0,short,1000,26592,8858,138.5010153429603,165.0,0.6688477737665464,189.16132309776472,161.84762763439647,64.47962983861866,0.7313163242266877,0.6603178180998535,0.6149418801489673,64.47962983861866,439.395848638998
cross_product_pressure,PEBBLES_XL,PEBBLES,PEBBLES_XS,PEBBLES,True,imbalance3,high,high_90,0.0,short,1000,26592,8858,138.5010153429603,165.0,0.6688477737665464,189.16132309776472,161.84762763439647,64.47962983861866,0.7313163242266877,0.6603178180998535,0.6149418801489673,64.47962983861866,439.395848638998
cross_product_pressure,PEBBLES_XL,PEBBLES,PEBBLES_XS,PEBBLES,True,micro_minus_mid,low,low_05,0.0,short,1000,26592,8858,138.5010153429603,165.0,0.6688477737665464,189.16132309776472,161.84762763439647,64.47962983861866,0.7313163242266877,0.6603178180998535,0.6149418801489673,64.47962983861866,439.395848638998
cross_product_pressure,UV_VISOR_YELLOW,UV,UV_VISOR_RED,UV,True,ret100,high,high_95,172.5,long,1000,1387,274,115.7519826964672,178.0,0.6971881759192502,85.74057649667405,114.95921450151057,167.06569343065692,0.5609756097560976,0.7688821752265861,0.7481751824817519,85.74057649667405,432.52589279168956
cross_product_pressure,PANEL_2X2,PANEL,PANEL_2X4,PANEL,True,imbalance1,low,low_05,-0.38461538461538464,long,1000,1362,143,111.643906020558,121.5,0.6622613803230544,110.13805970149254,89.9090909090909,115.33648790746582,0.6977611940298507,0.6223776223776224,0.658254468980021,89.9090909090909,429.7505340849673
cross_product_pressure,OXYGEN_SHAKE_MORNING_BREATH,OXYGEN,OXYGEN_SHAKE_MINT,OXYGEN,True,ret50,low,low_05,-113.0,long,1000,1419,315,104.67300916138126,143.0,0.6673713883016209,90.55793991416309,88.06426332288402,159.1936507936508,0.723175965665236,0.5971786833855799,0.726984126984127,88.06426332288402,426.58827542807296
cross_product_pressure,GALAXY_SOUNDS_DARK_MATTER,GALAXY,GALAXY_SOUNDS_BLACK_HOLES,GALAXY,True,ret10,high,high_95,53.5,long,1000,1352,376,146.9534023668639,139.0,0.6457100591715976,176.3590425531915,87.6344696969697,192.18526785714286,0.7420212765957447,0.5303030303030303,0.7008928571428571,87.6344696969697,407.9928724795393
cross_product_pressure,PEBBLES_L,PEBBLES,PEBBLES_XS,PEBBLES,True,ret10,low,low_05,-80.0,short,1000,1377,434,122.31880900508351,159.0,0.6456063907044299,148.24657534246575,136.82718894009216,87.36237623762376,0.730593607305936,0.5967741935483871,0.6138613861386139,87.36237623762376,407.69345769192614
cross_product_pressure,OXYGEN_SHAKE_CHOCOLATE,OXYGEN,OXYGEN_SHAKE_GARLIC,OXYGEN,True,ret10,high,high_95,50.0,long,1000,1520,416,138.1236842105263,113.5,0.6769736842105263,148.26844262295083,80.34375,169.10714285714286,0.7049180327868853,0.6514423076923077,0.672077922077922,80.34375,398.5266646781702
cross_product_pressure,SLEEP_POD_COTTON,SLEEP,SLEEP_POD_POLYESTER,SLEEP,True,ret50,high,high_95,138.0,long,1000,1411,294,152.20056697377746,140.0,0.671863926293409,245.09826589595374,131.60544217687075,81.70066889632108,0.6763005780346821,0.6632653061224489,0.6722408026755853,81.70066889632108,398.11669225669044
cross_product_pressure,UV_VISOR_YELLOW,UV,UV_VISOR_RED,UV,True,ret50,high,high_95,123.5,long,1000,1331,345,105.29676934635613,144.0,0.6589030803906837,103.60125260960334,121.45562130177515,83.90434782608696,0.5448851774530271,0.7751479289940828,0.6463768115942029,83.90434782608696,397.7432415744048
cross_product_pressure,PEBBLES_XS,PEBBLES,PEBBLES_S,PEBBLES,True,ret100,low,low_10,-199.0,short,1000,2776,671,169.38688760806917,221.0,0.6646253602305475,158.62829268292683,75.32314814814815,337.22056631892696,0.7619512195121951,0.4842592592592593,0.8062593144560357,75.32314814814815,396.94534905218467
cross_product_pressure,MICROCHIP_OVAL,MICROCHIP,MICROCHIP_RECTANGLE,MICROCHIP,True,ret100,high,high_95,189.0,short,1000,1481,52,194.42876434841324,68.0,0.6225523295070898,199.52023121387282,197.29308005427407,86.07692307692308,0.7008670520231214,0.5590230664857531,0.4807692307692308,86.07692307692308,391.2494474607684
cross_product_pressure,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY,GALAXY_SOUNDS_BLACK_HOLES,GALAXY,True,ret50,low,low_10,-97.04999999999995,long,1000,2633,754,151.43410558298518,100.0,0.6213444739840486,112.49024707412224,79.6108108108108,296.88726790450926,0.6605981794538361,0.5117117117117117,0.7427055702917772,79.6108108108108,389.60495330404586
cross_product_pressure,MICROCHIP_TRIANGLE,MICROCHIP,MICROCHIP_OVAL,MICROCHIP,True,ret50,high,high_95,165.0,short,1000,1342,257,184.05514157973175,206.5,0.6788375558867362,79.61666666666666,250.92561983471074,221.69649805447472,0.6729166666666667,0.6528925619834711,0.7509727626459144,79.61666666666666,389.2806696486098
cross_product_pressure,OXYGEN_SHAKE_CHOCOLATE,OXYGEN,OXYGEN_SHAKE_GARLIC,OXYGEN,True,ret50,high,high_90,90.0,long,1000,2711,745,123.09553670232387,111.0,0.6676503135374401,138.7966804979253,72.57046979865771,145.5558882235529,0.7323651452282157,0.610738255033557,0.6477045908183633,72.57046979865771,383.03206275658664
cross_product_pressure,PEBBLES_XS,PEBBLES,PEBBLES_S,PEBBLES,True,ret10,low,low_05,-80.0,short,1000,1385,455,117.5696750902527,142.0,0.5949458483754513,137.1800847457627,88.68995633187772,126.2967032967033,0.711864406779661,0.4847161572052402,0.5846153846153846,88.68995633187772,381.7165769901244
cross_product_pressure,SLEEP_POD_COTTON,SLEEP,SLEEP_POD_LAMB_WOOL,SLEEP,True,ret100,low,low_05,-190.0,long,1000,1338,246,110.74514200298954,132.0,0.7010463378176383,142.5487804878049,74.95508274231679,121.68011958146488,0.7682926829268293,0.5957446808510638,0.7428998505231689,74.95508274231679,378.321399088153
cross_product_pressure,ROBOT_VACUUMING,ROBOT,ROBOT_DISHES,ROBOT,True,ret100,high,high_90,111.0,long,1000,2690,778,83.95055762081785,130.0,0.6464684014869888,73.5018018018018,85.55655526992288,96.85411471321696,0.6783783783783783,0.5938303341902313,0.6533665835411472,73.5018018018018,375.27027777481703
cross_product_pressure,PEBBLES_XL,PEBBLES,PEBBLES_S,PEBBLES,True,ret50,high,high_95,353.5,short,1000,1357,382,139.20928518791453,141.0,0.5961680176860722,125.68145161290323,87.04973821989529,194.8141962421712,0.625,0.5654450261780105,0.5908141962421712,87.04973821989529,374.36766693129704
cross_product_pressure,MICROCHIP_TRIANGLE,MICROCHIP,MICROCHIP_OVAL,MICROCHIP,True,ret100,low,low_05,-242.0,short,500,1447,331,155.90532135452662,180.0,0.778852798894264,64.32696390658174,253.02945736434108,96.95770392749245,0.6772823779193206,0.8713178294573644,0.743202416918429,64.32696390658174,364.6337171852186
cross_product_pressure,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY,GALAXY_SOUNDS_BLACK_HOLES,GALAXY,True,ret100,low,low_10,-130.0,long,1000,2659,784,200.03271906731854,133.0,0.6716810831139526,202.38870431893687,67.98979591836735,304.3477366255144,0.7009966777408638,0.576530612244898,0.7211934156378601,67.98979591836735,360.1373051044844
cross_product_pressure,PANEL_1X4,PANEL,PANEL_2X4,PANEL,True,imbalance1,high,high_90,0.0,long,1000,24737,7569,72.95900877228443,78.0,0.608804624651332,67.83547646383467,58.473043272641284,95.04227771171885,0.6562571756601607,0.5448096476708442,0.6257101334390276,58.473043272641284,360.1194465014155
cross_product_pressure,PANEL_1X4,PANEL,PANEL_2X4,PANEL,True,micro_minus_mid,high,high_90,0.0,long,1000,24737,7569,72.95900877228443,78.0,0.608804624651332,67.83547646383467,58.473043272641284,95.04227771171885,0.6562571756601607,0.5448096476708442,0.6257101334390276,58.473043272641284,360.1194465014155
cross_product_pressure,MICROCHIP_CIRCLE,MICROCHIP,MICROCHIP_OVAL,MICROCHIP,True,ret100,low,low_05,-151.52499999999998,short,1000,1346,343,100.26151560178306,99.0,0.6656760772659732,74.58800773694391,108.10493827160494,127.84548104956268,0.7214700193423598,0.5061728395061729,0.8075801749271136,74.58800773694391,357.7702519834855
